gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand
ATP6V1A,ENSG00000114573.12,PAS10001_APA_0.2,0.046436038236185216,0.0154950442073365,7.549334889665261,1,0.0060032228414709414,0.024651121978355527,0.08501353376445993,0.039673848843775734,-0.045339684920684194,chr3,113811808,113811809,+
ATP6V1A,ENSG00000114573.12,PAS10002_AATAAA_0.15,0.046436038236185216,1,0.10026366267811682,1,0.7515134576860188,0.8489468935092822,0.25560803056337655,0.24639160268730534,-0.009216427876071215,chr3,113812053,113812054,+
ATP6V1A,ENSG00000114573.12,PAS9999_APA_0.35,0.046436038236185216,0.24675420304834328,2.7774607569372165,1,0.09559962838101528,0.20544281603164413,0.6593784356721635,0.7139345484689189,0.05455611279675543,chr3,113810425,113810426,+
UPK1B,ENSG00000114638.8,PAS10018_AATAAA_0.3,0.3957918911855367,NA,1.2142325831261473,1,0.2704954867759439,0.43080158472272234,0.4915691888669301,0.5823901627729158,0.0908209739059857,chr3,119204271,119204272,+
UPK1B,ENSG00000114638.8,PAS10019_APA_0.2,0.3957918911855367,NA,1.2142325831261473,1,0.2704954867759439,0.43080158472272234,0.5084308111330699,0.4176098372270842,-0.09082097390598565,chr3,119205142,119205143,+
SRSF11,ENSG00000116754.14,PAS1001_AATAAA_0.45,1.0081177585657153e-8,0.11385232025828754,6.460894741561788,1,0.011027410447874137,0.03972628928169994,0.025939727180246553,0.048030025890461625,0.022090298710215072,chr1,70228940,70228941,+
SRSF11,ENSG00000116754.14,PAS1002_AATAAA_0.1,1.0081177585657153e-8,0.011545494504400192,11.033892840358021,1,8.946108884552378e-4,0.0053241837260185046,0.015532278699193177,0.040273212193569226,0.024740933494376047,chr1,70229185,70229186,+
SRSF11,ENSG00000116754.14,PAS1003_None_0.25,1.0081177585657153e-8,0.11385232025828754,5.9531988565395295,1,0.014690604346022316,0.04996263235803615,0.46046569371571217,0.5170035055407299,0.05653781182501777,chr1,70237533,70237534,+
SRSF11,ENSG00000116754.14,PAS1005_APA_0.35,1.0081177585657153e-8,1,0.31100000234800973,1,0.5770671913201533,0.7159688877972366,0.2089394524767523,0.2193528969210631,0.010413444444310804,chr1,70250046,70250047,+
SRSF11,ENSG00000116754.14,PAS1006_ATTAAA_0.2,1.0081177585657153e-8,1,0.023432485930243274,1,0.8783377646481284,0.9306964177468274,0.024209201991401256,0.023146568075707228,-0.0010626339156940279,chr1,70251254,70251255,+
SRSF11,ENSG00000116754.14,PAS1007_AATAAA_0.25,1.0081177585657153e-8,3.5091137665538474e-5,22.005246524116956,1,2.7190618671125815e-6,3.6862664417509794e-5,0.2281181194456693,0.14288539217327234,-0.08523272727239695,chr1,70251999,70252000,+
SRSF11,ENSG00000116754.14,PAS1008_AATAAA_0.3,1.0081177585657153e-8,5.133394769306881e-4,16.882025342503766,1,3.9776476041029316e-5,3.8635210061793035e-4,0.03679552649102524,0.009308399205196438,-0.027487127285828805,chr1,70253046,70253047,+
POGLUT1,ENSG00000163389.12,PAS10023_None_0.2,0.02653550072061724,0.005697024555253325,9.368724877485874,1,0.0022071900848352885,0.011084257180408029,0.1302015614829821,0.012935721182119865,-0.11726584030086223,chr3,119492866,119492867,+
POGLUT1,ENSG00000163389.12,PAS10024_AATAAA_0.35,0.02653550072061724,0.4022930669002605,2.0139425268198465,1,0.15585982820478664,0.2918409992902382,0.6519468679941055,0.7585755807397193,0.10662871274561381,chr3,119493193,119493194,+
