"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type"
"CCDC97","ENSG00000142039","PAS46855_ATTAAA_0.35",1.04844471118004e-05,0.01828449510204,8.95284495875239,1,0.00277037804576363,0.0172941947795509,0.821704555893573,0.702970282545227,-0.118734273348347,"chr19",41324869,41324870,"+",0.7623374192194,2,"iAPA","distal pA"
"DGKZ","ENSG00000149091","PAS29804_APA_0",1.85868382326039e-05,0,23.04181457919,1,1.5851594936171e-06,2.94587993570903e-05,0.893204605357669,0.748396110796213,-0.144808494561456,"chr11",46380550,46380551,"+",0.820800358076941,2,"iAPA","distal pA"
"ENSG00000258728","ENSG00000258728","PAS24936_AATAAA_0.45",8.43683122404092e-07,0,29.5993594824413,1,5.31224901967374e-08,1.41464560057016e-06,0.25800728839732,0.445778501375256,0.187771212977936,"chr9",34661885,34661886,"+",0.351892894886288,2,"iAPA","distal pA"
"SP140L","ENSG00000185404","PAS7056_ATTAAA_0.3",0.0234584918296895,0,7.52309589528886,1,0.00609129047510174,0.0322667649787135,0.596117944988155,0.732618870765901,0.136500925777746,"chr2",230403729,230403730,"+",0.664368407877028,2,"iAPA","distal pA"
"VPS13D","ENSG00000048707","PAS218_AATAAA_0.3",7.92139147747133e-16,8.36945275149806e-05,19.0579274951211,1,1.26809890174213e-05,0.000185369350175446,0.459788436372786,0.191606878543457,-0.268181557829328,"chr1",12510360,12510361,"+",0.325697657458122,4,"iAPA","distal pA"
"CARS1","ENSG00000110619","PAS30812_AATAAA_0.1",0.00317532997131199,0,11.9062100533374,1,0.00055947113085537,0.00462588544410463,0.705445933787355,0.805759233662529,0.100313299875174,"chr11",3000929,3000930,"-",0.755602583724942,2,"iAPA","distal pA"
"DYNLT2B","ENSG00000213123","PAS12348_AATAAA_0.15",0.00065257383902953,0,15.3407981784809,1,8.97570259452702e-05,0.000982441697105068,0.65586431643939,0.341172897536167,-0.314691418903223,"chr3",196291220,196291221,"-",0.498518606987778,2,"iAPA","distal pA"
"MEIS3","ENSG00000105419","PAS48359_APA_0.25",0.00209470133362305,0,12.7814839163166,1,0.00035006712543401,0.00312154796045051,0.629482277033647,0.769428657886654,0.139946380853007,"chr19",47403124,47403125,"-",0.699455467460151,2,"iAPA","distal pA"
"PLAT","ENSG00000104368","PAS23842_AATAAA_0.4",4.41041902234943e-11,0,50.2985292067078,1,1.32048473723037e-12,8.38534538601551e-11,0.985741435885436,0.595109672172001,-0.390631763713435,"chr8",42175236,42175237,"-",0.790425554028719,2,"iAPA","distal pA"
"TESC","ENSG00000088992","PAS34981_AATAAA_0.2",2.06146733271655e-05,0,22.826474374021,1,1.77306390075784e-06,3.23377991667287e-05,0.81440593008782,0.587987820505072,-0.226418109582747,"chr12",117038928,117038929,"-",0.701196875296446,2,"iAPA","distal pA"
