"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type"
"AIMP1","ENSG00000164022","PAS13116_AATAAA_0.2",3.63584456997156e-06,1.80080883514957e-07,28.9174190483209,1,7.55306133947943e-08,1.20770508067105e-06,0.105179004198171,0.30962521639363,0.204446212195458,"chr4",106349221,106349222,"+",0.207402110295901,2,"MIXED","distal pA"
"ALDH3A2","ENSG00000072210","PAS42429_APA_0.25",0.0119641132953157,0,8.36279872172281,1,0.00382980263520936,0.0159023309648359,0.429271378248823,0.594916835604454,0.165645457355631,"chr17",19677594,19677595,"+",0.512094106926638,2,"MIXED","distal pA"
"AP2A2","ENSG00000183020","PAS29386_AATAAA_0.15",2.84338015186411e-07,0,31.0433723334584,1,2.52326450562776e-08,4.46356790133462e-07,0.108598055569707,0.410499746542168,0.30190169097246,"chr11",1012238,1012239,"+",0.259548901055937,2,"MIXED","distal pA"
"ARFGEF2","ENSG00000124198","PAS49180_AATAAA_0.2",0.0212910873279372,0,7.12540344052195,1,0.00759993117202525,0.0279394612855172,0.767282457612181,0.93339383670498,0.166111379092799,"chr20",49036691,49036692,"+",0.85033814715858,2,"MIXED","distal pA"
"ARL4A","ENSG00000122644","PAS20096_AATAAA_0.3",0.00208391660841051,0.00188084660873863,11.2672241032124,1,0.000788876061060354,0.00422472469063727,0.196317804422882,0.454545700078862,0.25822789565598,"chr7",12690724,12690725,"+",0.325431752250872,2,"MIXED","distal pA"
"ASB1","ENSG00000065802","PAS7198_AATAAA_0.05",7.11592501007357e-08,0,33.949872292832,1,5.6550397431035e-09,1.12844164209249e-07,0.684224822890828,0.914507120957998,0.23028229806717,"chr2",238452248,238452249,"+",0.799365971924413,2,"MIXED","distal pA"
"ATG4B","ENSG00000168397","PAS7248_APA_0.2",3.02617092085234e-18,0,83.5713067396027,1,6.14586588782374e-20,5.04452672072572e-18,0.293017443695364,0.746319296445541,0.453301852750177,"chr2",241673853,241673854,"+",0.519668370070453,2,"MIXED","distal pA"
"CDK16","ENSG00000102225","PAS51923_ATTAAA_0.35",3.59715264019199e-17,0,78.3444085456704,1,8.65540039251494e-19,6.38115506782299e-17,0.601815378238008,0.935946890210983,0.334131511972975,"chrX",47229992,47229993,"+",0.768881134224496,2,"MIXED","distal pA"
"CEP350","ENSG00000135837","PAS1918_AATAAA_0.2",1.76258773067859e-05,0,22.2536628473024,1,2.38902619566591e-06,2.65227146267256e-05,0.58927380849512,0.891339463346989,0.302065654851869,"chr1",180114872,180114873,"+",0.740306635921054,2,"MIXED","distal pA"
"CEP43","ENSG00000213066","PAS18532_AATAAA_0.1",0.000106687372230639,1.59503939827532e-05,20.2798888926445,1,6.69001072124306e-06,6.58412565946799e-05,0.273882304674919,0.717841650431789,0.44395934575687,"chr6",167042407,167042408,"+",0.495861977553354,2,"MIXED","distal pA"
