"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type"
"ACADSB","ENSG00000196177","PAS27953_AATAAA_0.2",1.81709693137115e-08,1.02348816164872e-09,38.4464025955739,1,5.6278224739439e-10,4.31061126727948e-09,0.738966876600003,0.28600053787076,-0.452966338729243,"chr10",123058288,123058289,"+",0.512483707235381,3,"TUTR"
"AGFG1","ENSG00000173744","PAS7048_AATAAA_0.2",8.11786660714218e-18,8.53557002338307e-07,27.5079810437164,1,1.56447576713657e-07,9.40990268331739e-07,0.552349062896728,0.374852105436291,-0.177496957460437,"chr2",227561215,227561216,"+",0.463600584166509,2,"TUTR"
"ALG10","ENSG00000139133","PAS32465_AATAAA_0.35",0.000775396550652168,0,13.2120479761538,1,0.000278155263362575,0.00101223614250994,0.126381192695203,0.385205158054292,0.258823965359089,"chr12",34028298,34028299,"+",0.255793175374748,2,"TUTR"
"ALG10B","ENSG00000175548","PAS32470_AATAAA_0.2",5.51722543127748e-10,1.42030299820144e-11,46.8128970041762,1,7.80977585535706e-12,7.2716731236507e-11,0.599447473774791,0.879724725811865,0.280277252037074,"chr12",38329719,38329720,"+",0.739586099793328,2,"TUTR"
"APEX2","ENSG00000169188","PAS52009_AATAAA_0.05",4.12273674113897e-06,0,23.7562916210451,1,1.09337376198545e-06,5.84758116711281e-06,0.0831592733498465,0.323089072340602,0.239929798990756,"chrX",55009056,55009057,"+",0.203124172845224,2,"TUTR"
"ARHGAP35","ENSG00000160007","PAS47015_AATAAA_0.45",0.00104094631274596,0.000209750320396964,14.8674718875416,1,0.000115334755327841,0.000452505870277228,0.626873641614197,0.32523659781054,-0.301637043803658,"chr19",47005073,47005074,"+",0.476055119712369,2,"TUTR"
"ARHGEF12","ENSG00000196914","PAS30631_ATTAAA_0.3",1.98758898446075e-12,6.04540085390289e-12,48.4874074134411,1,3.32416573678666e-12,3.17634645189551e-11,0.798044060273653,0.338243155547379,-0.459800904726273,"chr11",120489027,120489028,"+",0.568143607910516,2,"TUTR"
"B3GALT6","ENSG00000176022","PAS29_ATTAAA_0.25",1.06101099963946e-18,1.28261818329688e-10,42.5043021092761,1,7.05269265236968e-11,5.97240277217955e-10,0.489984376745373,0.286238990271979,-0.203745386473394,"chr1",1235037,1235038,"+",0.388111683508676,2,"TUTR"
"B3GLCT","ENSG00000187676","PAS35410_AATAAA_0.35",1.88683853501481e-06,0.000945598287006495,12.0427102009887,1,0.000519953184643137,0.00179210264944922,0.261058829747157,0.0736566971835892,-0.187402132563568,"chr13",31332271,31332272,"+",0.167357763465373,2,"TUTR"
"BLTP3A","ENSG00000065060","PAS17694_ATTAAA_0.25",4.6925540122138e-06,1.09628011888584e-06,24.9032468630442,1,6.02808134181542e-07,3.35189186621045e-06,0.833118875040709,0.320538477702879,-0.51258039733783,"chr6",34877511,34877512,"+",0.576828676371794,2,"TUTR"
"BMI1","ENSG00000168283","PAS27042_APA_0.3",2.21802166427298e-12,0,53.0250642667597,1,3.29319210853556e-13,3.43149089546013e-12,0.233345295107255,0.120437511620603,-0.112907783486652,"chr10",22331481,22331482,"+",0.176891403363929,2,"TUTR"
"CAND1","ENSG00000111530","PAS32901_AATAAA_0.4",2.95680158767549e-05,5.3836907373127e-06,23.9537654395999,1,9.86771085376789e-07,5.33497866504072e-06,0.495489480017,0.324802258477431,-0.170687221539569,"chr12",67314617,67314618,"+",0.410145869247216,2,"TUTR"
"CDC6","ENSG00000094804","PAS42773_AATAAA_0.25",0.00225819791422388,0.00126621218999072,11.499235649133,1,0.00069624815280055,0.00232423040341117,0.217377467168611,0.485098841931356,0.267721374762745,"chr17",40304655,40304656,"+",0.351238154549983,2,"TUTR"
"CENPF","ENSG00000117724","PAS2231_AATAAA_0.35",6.73407391512892e-13,0,55.447589279247,1,9.59843425137636e-14,1.03954746518323e-12,0.76267669415249,0.641384751222504,-0.121291942929985,"chr1",214664568,214664569,"+",0.702030722687497,2,"TUTR"
"CHAF1B","ENSG00000159259","PAS50225_AATAAA_0.25",4.87028460147163e-09,0,37.415697206924,1,9.54507958961366e-10,7.19646655348992e-09,0.450460405005537,0.780507564137098,0.33004715913156,"chr21",36419013,36419014,"+",0.615483984571318,2,"TUTR"
"CHMP4B","ENSG00000101421","PAS48968_ATTAAA_0.1",8.77644685172983e-12,0,50.2580434243864,1,1.34801047282355e-12,1.33346146111245e-11,0.692760841062976,0.435051523967841,-0.257709317095135,"chr20",33854362,33854363,"+",0.563906182515408,2,"TUTR"
"CPNE3","ENSG00000085719","PAS23096_APA_0.25",0.0274325330459738,0,6.03602273491481,1,0.0140168277595136,0.0331139260746846,0.886642435327593,0.715782936787251,-0.170859498540342,"chr8",86561411,86561412,"+",0.801212686057422,2,"TUTR"
"CSTF1","ENSG00000101138","PAS49251_AATAAA_0.25",0.0243946612566573,0,6.27146173188771,1,0.0122697880993109,0.0295358424368694,0.373047582712394,0.515927920770725,0.142880338058332,"chr20",56406360,56406361,"+",0.44448775174156,2,"TUTR"
"CYB5R4","ENSG00000065615","PAS18080_AATAAA_0.1",0.0246897927542495,0.0410204952960009,5.20239328710886,1,0.0225558119741475,0.0498105973984084,0.150090116242683,0.0443713194738368,-0.105718796768846,"chr6",83967422,83967423,"+",0.0972307178582599,2,"TUTR"
"DDA1","ENSG00000130311","PAS46437_AATAAA_0.25",5.64832487881003e-22,0,97.7809583153503,1,4.67319936727268e-23,9.09855709180128e-22,0.0817767924970013,0.218769939696117,0.136993147199116,"chr19",17323294,17323295,"+",0.150273366096559,2,"TUTR"
"DDI2","ENSG00000197312","PAS256_AATAAA_0.2",0.000779058993614492,0.0248913627625432,6.0780811326897,1,0.0136869361084228,0.0324369551783254,0.757434897110916,0.622350345859661,-0.135084551251255,"chr1",15669042,15669043,"+",0.689892621485288,2,"TUTR"
"DESI2","ENSG00000121644","PAS2498_ATTAAA_0.35",0.000834284302920277,0,13.0638731113111,1,0.000301046271092711,0.00108652462106405,0.961668061703091,0.827794062943249,-0.133873998759843,"chr1",244709026,244709027,"+",0.89473106232317,2,"TUTR"
"DNAJA1","ENSG00000086061","PAS24901_APA_0.25",5.01324362338171e-15,5.74187690799517e-10,39.5748278441715,1,3.1572679700936e-10,2.4875948164369e-09,0.273479539143679,0.163358094616799,-0.11012144452688,"chr9",33039904,33039905,"+",0.218418816880239,2,"TUTR"
"DNAJC3","ENSG00000102580","PAS35663_AATAAA_0.1",1.9853343411104e-07,7.68862148364231e-08,30.0420793791054,1,4.22771834601262e-08,2.71238329884895e-07,0.953838853514094,0.796394862818825,-0.157443990695269,"chr13",95794986,95794987,"+",0.875116858166459,2,"TUTR"
"EDEM1","ENSG00000134109","PAS9115_ATTAAA_0.1",0.00115423235067238,0,12.398257482716,1,0.000429734674077692,0.00150973018614121,0.858905845549623,0.706141381247904,-0.152764464301719,"chr3",5219956,5219957,"+",0.782523613398763,2,"TUTR"
"ENSG00000282034","ENSG00000282034","PAS40491_APA_0.3",0.037667317066721,0,5.4204663535744,1,0.0199020434225149,0.0449522600220525,0.156995797880427,0.024317308289004,-0.132678489591422,"chr16",30745166,30745167,"+",0.0906565530847153,2,"TUTR"
"FAM117B","ENSG00000138439","PAS6836_AATAAA_0.15",9.02502806800526e-09,0,36.1767815307257,1,1.80204840595966e-09,1.33108542617905e-08,0.81467813493544,0.403603089230948,-0.411075045704492,"chr2",202769755,202769756,"+",0.609140612083194,2,"TUTR"
"FHIP2A","ENSG00000151553","PAS27887_AATAAA_0.4",0.00514752924185898,0.000891457308327667,12.1526454953494,1,0.000490182853340116,0.00170036909965278,0.61552347717017,0.783646262296944,0.168122785126774,"chr10",114864708,114864709,"+",0.699584869733557,2,"TUTR"
"GINS4","ENSG00000147536","PAS22827_AATAAA_0.45",0.0071819380302319,0,8.7029599575693,1,0.00317693756815521,0.00901682743959451,0.771107958452535,0.415143262685707,-0.355964695766827,"chr8",41545031,41545032,"+",0.593125610569121,2,"TUTR"
"GMCL1","ENSG00000087338","PAS5789_AATAAA_0.45",2.51402351559292e-06,2.92699690702741e-07,27.4531577058051,1,1.60945867199849e-07,9.67182724702748e-07,0.661586561199432,0.424624092496578,-0.236962468702854,"chr2",69881365,69881366,"+",0.543105326848005,2,"TUTR"
"GNAZ","ENSG00000128266","PAS50768_AATAAA_0.2",0.011344806453433,0,7.79820734912096,1,0.0052298094054224,0.0140388966167077,0.636815293080024,0.835206697520507,0.198391404440483,"chr22",23125030,23125031,"+",0.736010995300265,2,"TUTR"
"GRK3","ENSG00000100077","PAS50809_AATAAA_0.15",2.9741644478366e-16,0.000235142931807339,15.9613596717027,1,6.46486557344568e-05,0.000265876477017807,0.468028100265182,0.337535277441604,-0.130492822823578,"chr22",25729292,25729293,"+",0.402781688853393,2,"TUTR"
"GSPT2","ENSG00000189369","PAS51970_AATAAA_0.4",0.0495854303821338,0,4.87456995005914,1,0.027255231444941,0.0586035322785973,0.308912162848832,0.181228161553562,-0.12768400129527,"chrX",51746227,51746228,"+",0.245070162201197,2,"TUTR"
"GTF3C4","ENSG00000125484","PAS25667_AATAAA_0.15",6.67459989870111e-74,1.84998247218414e-62,280.776449405104,1,5.08622049745487e-63,4.10339214144967e-61,0.68333841299939,0.211370804544291,-0.471967608455099,"chr9",132694951,132694952,"+",0.44735460877184,3,"TUTR"
"GTSE1","ENSG00000075218","PAS51178_AATAAA_0.25",0.04696915559216,0,4.98127685870759,1,0.0256230650285497,0.0556536442253185,0.871528509327329,0.742062330056563,-0.129466179270766,"chr22",46330808,46330809,"+",0.806795419691946,2,"TUTR"
"HEXIM1","ENSG00000186834","PAS42916_ATTAAA_0.2",6.65846509296969e-48,5.42698373911011e-25,110.540568312568,1,7.46029661043961e-26,1.65862337017249e-24,0.297244447146381,0.539420147597556,0.242175700451175,"chr17",45152095,45152096,"+",0.418332297371969,2,"TUTR"
"HGSNAT","ENSG00000165102","PAS22874_AATAAA_0.3",0.00860125443820796,0.0236898483309672,6.165539624536,1,0.0130262631105154,0.0310971756659148,0.189847148708886,0.089622035156595,-0.100225113552291,"chr8",43202825,43202826,"+",0.13973459193274,2,"TUTR"
"HINT3","ENSG00000111911","PAS18275_AATAAA_0.2",0.0172940399948128,0,6.95806858411925,1,0.00834420606753615,0.0211517381651768,0.83873542463219,0.940621795630884,0.101886370998694,"chr6",125980240,125980241,"+",0.889678610131537,2,"TUTR"
"HLA-E","ENSG00000204592","PAS17561_AATAAA_0.15",1.55116146660688e-29,5.62565742769775e-27,116.85182403382,1,3.09336272647317e-27,7.40264227598099e-26,0.128994584585826,0.338476646966123,0.209482062380297,"chr6",30494192,30494193,"+",0.233735615775975,2,"TUTR"
"HMGB3","ENSG00000029993","PAS52425_AATAAA_0.4",3.83937417656702e-11,2.10701165553363e-12,50.5552374325816,1,1.15857593592214e-12,1.15114259474033e-11,0.725312637871289,0.536878473711279,-0.18843416416001,"chrX",150990765,150990766,"+",0.631095555791284,2,"TUTR"
"HMGCR","ENSG00000113161","PAS14987_APA_0.3",7.55949768727512e-56,7.40982451999602e-54,243.135266859943,1,8.14883425606771e-55,4.92328448125562e-53,0.343722312178052,0.109094666173826,-0.234627646004225,"chr5",75362103,75362104,"+",0.226408489175939,2,"TUTR"
"IBA57","ENSG00000181873","PAS2368_AATAAA_0.15",1.00562055102139e-06,0,26.6322439591495,1,2.46102100854098e-07,1.43787233512891e-06,0.383414370672813,0.579239150215258,0.195824779542445,"chr1",228182255,228182256,"+",0.481326760444036,2,"TUTR"
"IL17RA","ENSG00000177663","PAS50673_AATAAA_0.1",6.22497689918486e-07,0.00117846144936314,12.9262948064802,1,0.000323998463192714,0.0011625116630081,0.242386019805009,0.109208789125985,-0.133177230679024,"chr22",17115691,17115692,"+",0.175797404465497,2,"TUTR"
"LRCH1","ENSG00000136141","PAS35514_ATTAAA_0.3",0.00100765919059301,0,12.6893975634731,1,0.0003677347281664,0.00130854917195552,0.83092707778555,0.604757399695478,-0.226169678090072,"chr13",46753037,46753038,"+",0.717842238740514,2,"TUTR"
"LRRC8C","ENSG00000171488","PAS1111_AATAAA_0.35",0.00013056672677375,0,16.7905959993138,1,4.17396396669767e-05,0.000177456031944834,0.618963464441918,0.318265333969013,-0.300698130472905,"chr1",89719528,89719529,"+",0.468614399205465,2,"TUTR"
"MAP2K4","ENSG00000065559","PAS42307_AATAAA_0.25",0.000119755938874916,0,16.9631722457639,1,3.8111965802093e-05,0.000163165718224213,0.834396283498388,0.396135812500791,-0.438260470997597,"chr17",12143729,12143730,"+",0.61526604799959,2,"TUTR"
"MARCHF5","ENSG00000198060","PAS27582_AATAAA_0.2",1.41416058241162e-06,2.57855425423303e-06,23.2562874467767,1,1.41786159586641e-06,7.49425236606832e-06,0.151996763162479,0.0350497940987903,-0.116946969063689,"chr10",92353963,92353964,"+",0.0935232786306348,2,"TUTR"
"MIA3","ENSG00000154305","PAS2288_ATTAAA_0.3",0.000473629485732726,4.96194416279043e-05,17.5982390355462,1,2.72840878089132e-05,0.000119622035486328,0.548129131074303,0.343850798549658,-0.204278332524644,"chr1",222668005,222668006,"+",0.44598996481198,2,"TUTR"
"MKRN2","ENSG00000075975","PAS9210_AATAAA_0.25",3.99809226945802e-11,9.10404060646026e-12,49.8393104584802,1,1.66867015006798e-12,1.63386576539723e-11,0.353245143911802,0.643817926199762,0.29057278228796,"chr3",12583708,12583709,"+",0.498531535055782,2,"TUTR"
"MPZL1","ENSG00000197965","PAS1806_APA_0.15",1.86993141572191e-05,3.8662608306352e-07,29.5984208805289,1,5.31482199992603e-08,3.3697222025884e-07,0.690246466790259,0.406575655574641,-0.283670811215618,"chr1",167790820,167790821,"+",0.54841106118245,2,"TUTR"
"MRPL44","ENSG00000135900","PAS7030_AATAAA_0.3",0.00272008079911561,0,10.6631105853648,1,0.00109293436982584,0.00347782351551205,0.715959655135207,0.613276219693107,-0.102683435442101,"chr2",223967706,223967707,"+",0.664617937414157,2,"TUTR"
"MSX1","ENSG00000163132","PAS12541_AATAAA_0.35",0.00553510529388699,0,9.2329020211464,1,0.00237704603753451,0.00699561844991316,0.58351093695033,0.711032192825026,0.127521255874696,"chr4",4863930,4863931,"+",0.647271564887678,2,"TUTR"
"NAT8L","ENSG00000185818","PAS12490_AATAAA_0.05",4.82994002836291e-11,5.04003080271921e-12,48.8441229185555,1,2.77134603835779e-12,2.66702465534246e-11,0.781148233225529,0.94417935074949,0.16303111752396,"chr4",2069087,2069088,"+",0.86266379198751,2,"TUTR"
"NET1","ENSG00000173848","PAS26855_ATTAAA_0.4",3.44869712196331e-13,1.25696081051467e-14,60.6231579998366,1,6.91161125585066e-15,8.06234964935722e-14,0.918604524290245,0.766361959536226,-0.152242564754019,"chr10",5458450,5458451,"+",0.842483241913235,2,"TUTR"
"NEURL1","ENSG00000107954","PAS27783_AATAAA_0.1",7.46591716844255e-07,0,27.2355994355876,1,1.80111620406007e-07,1.07326132761174e-06,0.756766721731975,0.580370545472427,-0.176396176259548,"chr10",103592544,103592545,"+",0.668568633602201,2,"TUTR"
"NIPSNAP3A","ENSG00000136783","PAS25304_AATAAA_0.05",0.0019645664025865,0,11.3266638317546,1,0.000764020396991965,0.00252977311591859,0.754787734973725,0.883666304099512,0.128878569125788,"chr9",104760117,104760118,"+",0.819227019536618,2,"TUTR"
"PAGR1","ENSG00000280789","PAS40447_None_0.1",2.02691306671429e-50,0,229.913349371092,1,6.22643784573017e-52,3.52473937376306e-50,0.0907192228639565,0.500158143944431,0.409438921080475,"chr16",29822488,29822489,"+",0.295438683404194,2,"TUTR"
"PDE3B","ENSG00000152270","PAS29536_APA_0.3",0.0268034989313097,0,6.08307913568132,1,0.0136482679909551,0.0323586796167374,0.106355212655786,0.304907626237736,0.198552413581951,"chr11",14872042,14872043,"+",0.205631419446761,2,"TUTR"
"PEX7","ENSG00000112357","PAS18332_AATAAA_0.4",0.0155839925474547,0,7.16987211326972,1,0.00741380599789852,0.0191316238670153,0.824738518331081,0.579512127161095,-0.245226391169986,"chr6",136913932,136913933,"+",0.702125322746088,2,"TUTR"
"PFKFB2","ENSG00000123836","PAS2152_AATAAA_0.2",0.000569207859347216,0.0191016589834094,6.5474651040131,1,0.0105033697256716,0.0258469224317759,0.559712773392661,0.672016079592305,0.112303306199644,"chr1",207077815,207077816,"+",0.615864426492483,2,"TUTR"
"PINK1","ENSG00000158828","PAS310_ATTAAA_0.2",1.9240860686652e-09,0,39.2965136453968,1,3.64090830933335e-10,2.84535717236939e-09,0.83518629361766,0.566722317969241,-0.268463975648419,"chr1",20651315,20651316,"+",0.700954305793451,2,"TUTR"
"PLEKHA3","ENSG00000116095","PAS6640_AATAAA_0.35",0.045695611967815,0,5.0359096963611,1,0.0248270445526548,0.0541867440884364,0.188020861956528,0.0286027725647038,-0.159418089391824,"chr2",178516460,178516461,"+",0.108311817260616,2,"TUTR"
"POLR2C","ENSG00000102978","PAS40646_AATAAA_0.1",5.5625570076495e-06,0,23.1359795448989,1,1.50939750873143e-06,7.92670275898681e-06,0.852889495602169,0.739004740114294,-0.113884755487875,"chr16",57472008,57472009,"+",0.795947117858231,2,"TUTR"
"PRMT6","ENSG00000198890","PAS1248_ATTAAA_0.25",0.00176167352592482,0,11.5401832128628,1,0.000681079279458516,0.00228002242583862,0.814091190012036,0.586596332483817,-0.227494857528218,"chr1",107059291,107059292,"+",0.700343761247926,2,"TUTR"
"RAB22A","ENSG00000124209","PAS49272_AATAAA_0.25",0.00526349000235602,0.000959040394998658,12.0164002117331,1,0.000527344554694122,0.00181432920975329,0.142453275032256,0.272149652567977,0.129696377535722,"chr20",58367505,58367506,"+",0.207301463800116,2,"TUTR"
"RANBP2","ENSG00000153201","PAS6136_AATAAA_0.25",3.31393070920123e-42,2.65697056654414e-26,115.147698667053,1,7.30490064629431e-27,1.70570063097961e-25,0.228544101937174,0.0539770501096752,-0.174567051827499,"chr2",108785807,108785808,"+",0.141260576023425,2,"TUTR"
"RBM27","ENSG00000091009","PAS15607_APA_0.35",8.84571212727099e-11,5.58061323229659e-09,37.2808040970503,1,1.02286480501852e-09,7.69461614629512e-09,0.664221037921228,0.33705743201721,-0.327163605904018,"chr5",146289218,146289219,"+",0.500639234969219,3,"TUTR"
"RBM48","ENSG00000127993","PAS20651_APA_0.1",0.00269335647660002,0,10.6842047711473,1,0.00108054174434967,0.00344245422596905,0.241498254975533,0.452312225804445,0.210813970828912,"chr7",92538002,92538003,"+",0.346905240389989,2,"TUTR"
"RHOU","ENSG00000116574","PAS2390_AATAAA_0.25",1.84297865927264e-20,0,90.726897280183,1,1.64935833320119e-21,2.98680172355103e-20,0.73525893826716,0.940023137116666,0.204764198849506,"chr1",228746661,228746662,"+",0.837641037691913,2,"TUTR"
"RRP15","ENSG00000067533","PAS2246_AATAAA_0.2",7.92492276011676e-10,2.78718557450228e-08,32.0115568993888,1,1.53258105007959e-08,1.03604939727658e-07,0.343841212773481,0.0801287589320976,-0.263712453841384,"chr1",218337978,218337979,"+",0.211984985852789,2,"TUTR"
"RUNDC1","ENSG00000198863","PAS42841_APA_0.2",8.32067337679236e-20,2.71717536543986e-18,77.2661015843887,1,1.49408475449642e-18,2.24662989925561e-17,0.0699517438109948,0.682214428095436,0.612262684284441,"chr17",42995140,42995141,"+",0.376083085953215,2,"TUTR"
