gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition,prox_to_dist_shift
AARD,ENSG00000205002.4,PAS23324_AATAAA_0.35,0.07118978274364299,NA,4.977691733648271,1,0.025676219646895947,0.0967395147507962,0.7397177464295023,0.9137007915382761,0.17398304510877383,chr8,116943997,116943998,+,0.8267092689838892,distal pA,ADMAi,0.3479660902175478
AASDHPPT,ENSG00000149313.11,PAS30468_AATAAA_0.3,0.09236532004460707,NA,4.411092138233471,1,0.0357059744203589,0.12305390704382291,0.5516941265960467,0.6411775271528393,0.0894834005567926,chr11,106098692,106098693,+,0.596435826874443,distal pA,ADMAi,0.1789668011135852
ABCA7,ENSG00000064687.13,PAS46010_AATAAA_0.2,0.15935968505214423,NA,3.2407421933799014,1,0.07182809263737612,0.201785781768658,0.9462369580832926,0.8619753263565805,-0.08426163172671208,chr19,1065568,1065569,+,0.9041061422199366,distal pA,ADMAi,-0.16852326345342422
ABCB8,ENSG00000197150.13,PAS21132_AATAAA_0.2,0.21806700635765303,NA,1.2864607449364485,1,0.25670121617872305,0.4681978172088657,0.12888562870599973,0.20322551384518273,0.07433988513918299,chr7,151047779,151047780,+,0.16605557127559123,distal pA,ADMAi,0.03923613969021322
ABCC1,ENSG00000103222.20,PAS40309_APA_0.2,0.7911822153058063,NA,0.37311103874344553,1,0.5413133499253767,0.7281981575359431,0.5510735445595294,0.583539565343182,0.03246602078365257,chr16,16143051,16143052,+,0.5673065549513556,distal pA,ADMAi,0.04258751716408554
ABCD3,ENSG00000117528.14,PAS1169_AATAAA_0.15,0.01273669058255296,0,8.745543023984283,1,0.0031035966781243216,0.019157081702518026,0.8698477388683626,0.9408953002571806,0.07104756138881796,chr1,94518661,94518662,+,0.9053715195627716,distal pA,ADMAi,0.14209512277763564
ABCE1,ENSG00000164163.11,PAS13298_AATAAA_0.3,6.316208430293073e-5,4.227398873798454e-4,14.515588516369462,1,1.3900452682674583e-4,0.0014378489383961568,0.10935025846688728,0.18370375108012138,0.0743534926132341,chr4,145129520,145129521,+,0.14652700477350433,distal pA,ADMAi,0.11745945768610222
ABCF1,ENSG00000204574.14,PAS17570_AATAAA_0.2,0.0029325469807356865,0.07709367530898373,7.451758890078054,1,0.006337448971328708,0.03341084480943331,0.5693383783200205,0.6250335849558354,0.05569520663581484,chr6,30591310,30591311,+,0.5971859816379279,distal pA,ADMAi,0.09001327567678002
ABHD10,ENSG00000144827.9,PAS9981_AATAAA_0.2,0.05823612760386163,NA,6.435208394122128,1,0.011188003105757413,0.05125395338983017,0.7525501198443513,0.8407465992254729,0.08819647938112163,chr3,111993366,111993367,+,0.7966483595349121,distal pA,ADMAi,0.17937776142913642
ABHD13,ENSG00000139826.6,PAS35732_AATAAA_0.35,0.6167266678660369,NA,1.0972670670257685,1,0.29486665207644736,0.5091603767734422,0.5205017250305902,0.6125475481088368,0.0920458230782466,chr13,108230907,108230908,+,0.5665246365697135,distal pA,ADMAi,0.17717577512006313
ABHD18,ENSG00000164074.17,PAS13219_APA_0.15,0.46773235695899174,NA,1.019613774310983,1,0.31261064048019693,0.5284859685518111,0.5650524852626309,0.44551847792557653,-0.11953400733705433,chr4,128039708,128039709,+,0.5052854815941037,distal pA,ADMAi,-0.2390680146741087
ABHD2,ENSG00000140526.18,PAS38967_AATAAA_0.05,0.23745638587025075,NA,1.7537234314986563,1,0.18540932905891275,0.3825862300887536,0.583428429451047,0.6359093758756533,0.05248094642460632,chr15,89202353,89202354,+,0.6096689026633502,distal pA,ADMAi,0.13902252400826154
ABHD5,ENSG00000011198.10,PAS9495_AATAAA_0.35,0.024797833119137826,0.0027827772427102618,12.281323642574307,1,4.575137637054904e-4,0.003920818310848166,0.5437499171051992,0.25382506872855365,-0.2899248483766455,chr3,43719869,43719870,+,0.39878749291687643,distal pA,ADMAi,-0.47983724600289757
