gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition,prox_to_dist_shift
AARD,ENSG00000205002.4,PAS23324_AATAAA_0.35,0.7037335698629038,NA,0.709964787301061,1,0.39945550190494794,0.7503541720890712,0.7401241216638978,0.8276786775590704,0.08755455589517258,chr8,116943997,116943998,+,0.7839013996114841,distal pA,SDMAi,0.17510911179034522
AASDHPPT,ENSG00000149313.11,PAS30468_AATAAA_0.3,0.31520105264607057,NA,3.008680221882287,1,0.08281969814482003,0.3874397896047373,0.5517021852960851,0.6396854556983347,0.08798327040224962,chr11,106098692,106098693,+,0.5956938204972099,distal pA,SDMAi,0.17596654080449936
ABCC1,ENSG00000103222.20,PAS40309_APA_0.2,0.039036742600638795,1,2.557952417060733,1,0.10974063425774712,0.4420038479111108,0.5527272674706658,0.4565216394703399,-0.0962056280003259,chr16,16143051,16143052,+,0.5046244534705029,distal pA,SDMAi,-0.2615811147491599
ABCD3,ENSG00000117528.14,PAS1169_AATAAA_0.15,0.20493027625498733,NA,4.2512421537894625,1,0.03922163266726963,0.2619000143269506,0.8700181382401121,0.7894486579326697,-0.08056948030744238,chr1,94518661,94518662,+,0.8297333980863909,distal pA,SDMAi,-0.16113896061488475
ABCE1,ENSG00000164163.11,PAS13298_AATAAA_0.3,0.6655410932506307,NA,0.49259841122193393,1,0.4827704967066035,0.8042277459743118,0.10998413853573763,0.1300889579590747,0.020104819423337084,chr4,145129520,145129521,+,0.12003654824740617,distal pA,SDMAi,0.018240430162076104
ABCF1,ENSG00000204574.14,PAS17570_AATAAA_0.2,0.10598089546312059,NA,4.525581206326024,1,0.03339173167864078,0.2400182319464132,0.5710747727018868,0.6269992457216466,0.05592447301975978,chr6,30591310,30591311,+,0.5990370092117667,distal pA,SDMAi,0.06914444608767542
ABHD10,ENSG00000144827.9,PAS9981_AATAAA_0.2,0.8822641170427925,NA,0.15259417216043403,1,0.6960684997034849,0.9072143064668209,0.778202574092128,0.756789523622078,-0.021413050470050043,chr3,111993366,111993367,+,0.767496048857103,distal pA,SDMAi,-0.04282610094010014
ABHD13,ENSG00000139826.6,PAS35732_AATAAA_0.35,0.8648126206104617,NA,0.0019212324588693264,1,0.965038426256155,0.9953873322802257,0.4433574478028131,0.4481246564368175,0.004767208634004372,chr13,108230907,108230908,+,0.4457410521198153,distal pA,SDMAi,-0.008747474988394732
ABHD2,ENSG00000140526.18,PAS38967_AATAAA_0.05,0.7066256059923081,NA,1.2703098541273903,1,0.2597085595298364,0.6414164835462979,0.5991671406997106,0.6621594184964988,0.06299227779678829,chr15,89202353,89202354,+,0.6306632795981046,distal pA,SDMAi,0.1395465851588423
ABHD5,ENSG00000011198.10,PAS9495_AATAAA_0.35,0.16894339616956144,NA,5.970425575234685,1,0.014547769452982143,0.15179222077908236,0.5595166915077951,0.3000979778832411,-0.25941871362455404,chr3,43719869,43719870,+,0.42980733469551813,distal pA,SDMAi,-0.5508420933233888
