gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition,prox_to_dist_shift
AASDHPPT,ENSG00000149313.11,PAS30468_AATAAA_0.3,0.03410170706039165,0,6.096803355993643,1,0.013542664455662578,0.047750089553790856,0.5516414467680528,0.7042997905161613,0.1526583437481085,chr11,106098692,106098693,+,0.627970618642107,distal pA,SDMAi_ADMAi,0.305316687496217
ABCC1,ENSG00000103222.20,PAS40309_APA_0.2,0.5988269381900735,NA,0.07054255577099866,1,0.7905484517204732,0.8739892234720593,0.5504964975448612,0.5697125573952662,0.019216059850404976,chr16,16143051,16143052,+,0.5601045274700637,distal pA,SDMAi_ADMAi,-0.004638295171994877
ABCD3,ENSG00000117528.14,PAS1169_AATAAA_0.15,0.20054569700860234,NA,2.436123065540869,1,0.11856894947752547,0.24328624542343025,0.868845373897232,0.9245147214628117,0.05566934756557962,chr1,94518661,94518662,+,0.8966800476800219,distal pA,SDMAi_ADMAi,0.11133869513115925
ABCE1,ENSG00000164163.11,PAS13298_AATAAA_0.3,8.803550746126559e-4,0.23388140727127738,2.724899086008918,1,0.09879436559649009,0.21464058938210248,0.10990766363428073,0.15911438679608392,0.04920672316180319,chr4,145129520,145129521,+,0.13451102521518232,distal pA,SDMAi_ADMAi,0.05022731564596339
ABCF1,ENSG00000204574.14,PAS17570_AATAAA_0.2,7.571727611145421e-5,0.013445155263503103,9.650371782330694,1,0.001893132649436311,0.00978818819058349,0.5709468678749479,0.6615278760905007,0.09058100821555282,chr6,30591310,30591311,+,0.6162373719827243,distal pA,SDMAi_ADMAi,0.15170930906457744
ABHD10,ENSG00000144827.9,PAS9981_AATAAA_0.2,0.012329264766854052,0,8.319187674019759,1,0.003922845930003227,0.01776666804004747,0.7781882088876072,0.9080623518398698,0.12987414295226263,chr3,111993366,111993367,+,0.8431252803637386,distal pA,SDMAi_ADMAi,0.2597482859045252
ABHD13,ENSG00000139826.6,PAS35734_AATAAA_0.25,0.47328254453011737,NA,0.0020430142257907846,1,0.963948121507509,0.9792225727634318,0.21347070285932146,0.2078111382479314,-0.0056595646113900555,chr13,108234253,108234254,+,0.21064092055362643,distal pA,SDMAi_ADMAi,-0.16467926078955464
ABHD2,ENSG00000140526.18,PAS38967_AATAAA_0.05,0.14989847718368904,NA,5.25389277504587,1,0.021897729512210695,0.07020516498002809,0.5995701101286797,0.7311400681078332,0.1315699579791535,chr15,89202353,89202354,+,0.6653550891182565,distal pA,SDMAi_ADMAi,0.18928273095852735
ABHD5,ENSG00000011198.10,PAS9495_AATAAA_0.35,0.4760136065520246,NA,1.8828655888484036,1,0.17000881201142112,0.31355327282213485,0.5525405750651299,0.37695811315034894,-0.17558246191478094,chr3,43719869,43719870,+,0.4647493441077394,distal pA,SDMAi_ADMAi,-0.3675917932389907
ABI2,ENSG00000138443.17,PAS6853_AATAAA_0.2,6.398991892751587e-8,1.1855601129373652e-4,16.44509806220651,1,5.007950849991927e-5,4.4533068311218533e-4,0.3777452545010778,0.6876751633427363,0.30992990884165844,chr2,203432167,203432168,+,0.532710208921907,distal pA,SDMAi_ADMAi,0.71822172596452
ABLIM3,ENSG00000173210.21,PAS15637_APA_0.15,0.12497442444096508,NA,3.388158537768504,1,0.06566624895876164,0.15858077935142612,0.748322219069156,0.8803551518440159,0.13203293277485995,chr5,149260435,149260436,+,0.8143386854565859,distal pA,SDMAi_ADMAi,0.26406586554972017
ABRAXAS2,ENSG00000165660.8,PAS27969_AATAAA_0.2,0.7878456234451706,NA,0.33864109814521726,1,0.5606146579675342,0.7048701210781464,0.6945009208470133,0.7302648817470928,0.035763960900079494,chr10,124836666,124836667,+,0.7123829012970531,distal pA,SDMAi_ADMAi,0.02142394758745486
ABT1,ENSG00000146109.5,PAS17486_AATAAA_0.35,0.18079158796963338,NA,2.651238941784868,1,0.10346922607830937,0.2219977946990838,0.03785353281200843,0.0754904306218932,0.03763689780988477,chr6,26600046,26600047,+,0.056671981716950814,distal pA,SDMAi_ADMAi,0.07527379561976955
ACADSB,ENSG00000196177.13,PAS27953_AATAAA_0.2,0.17766374675540367,NA,4.097567498811259,1,0.04294495771579108,0.1156195849835646,0.33490233820193605,0.5429943155779322,0.20809197737599616,chr10,123058288,123058289,+,0.4389483268899341,distal pA,SDMAi_ADMAi,0.3502778276424632
ACO2,ENSG00000100412.17,PAS51084_APA_0.15,0.20939312855929337,NA,2.3518670224380003,1,0.125133059362794,0.25311248646944023,0.9028879143568361,0.8505151084202538,-0.052372805936582334,chr22,41528972,41528973,+,0.876701511388545,distal pA,SDMAi_ADMAi,-0.10474561187316474
