gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition,prox_to_dist_shift
AARD,ENSG00000205002.4,PAS23325_ATTAAA_0.15,0.8968816955928066,NA,0.10974597942345099,1,0.740433520096687,0.9576524482915444,0.1232897603475539,0.15957559904015772,0.03628583869260382,chr8,116945346,116945347,+,0.1414326796938558,distal pA,METTL3i,0.003190611855817038
AASDHPPT,ENSG00000149313.11,PAS30468_AATAAA_0.3,0.9393720778664333,NA,0.10357414483223693,1,0.7475819613155796,0.9603030103081036,0.6413774406644507,0.6089606726356325,-0.03241676802881821,chr11,106098692,106098693,+,0.6251690566500416,distal pA,METTL3i,-0.06483353605763648
ABCB8,ENSG00000197150.13,PAS21131_None_0.25,0.7005425091444853,NA,2.1860075869228695,1,0.13926989639733753,0.6007966716912301,0.3080827919855532,0.4487333049517675,0.14065051296621428,chr7,151045561,151045562,+,0.3784080484686604,distal pA,METTL3i,0.24491351203050093
ABCC1,ENSG00000103222.20,PAS40309_APA_0.2,0.399644870562304,NA,3.026196834012353,1,0.08192985127297855,0.49268078817046146,0.9625747486190174,0.875616776612873,-0.08695797200614441,chr16,16143051,16143052,+,0.9190957626159452,distal pA,METTL3i,-0.17391594401228885
ABCC3,ENSG00000108846.16,PAS43065_AATAAA_0.3,0.06156617756851874,NA,2.4767527622680063,1,0.11554057696098209,0.5614401712299326,0.7997277885928843,0.8421671230590819,0.04243933446619763,chr17,50691700,50691701,+,0.820947455825983,distal pA,METTL3i,0.008030660204526675
ABCD1,ENSG00000101986.12,PAS52448_APA_0.1,0.7183392140308609,NA,0.9529954518948784,1,0.32895800105939066,0.7847222933375003,0.716703538539937,0.528135509663145,-0.18856802887679192,chrX,153744753,153744754,+,0.622419524101541,distal pA,METTL3i,-0.37713605775358383
ABCD3,ENSG00000117528.14,PAS1169_AATAAA_0.15,0.5693485095745556,NA,1.7932519080295606,1,0.18053045189532022,0.6529595440138758,0.9830307947014182,0.9261154347465096,-0.056915359954908595,chr1,94518661,94518662,+,0.9545731147239639,distal pA,METTL3i,-0.11383071990981719
ABCF1,ENSG00000204574.14,PAS17571_ATTAAA_0.3,0.8765538191354573,NA,0.2791485879715765,1,0.5972598060068466,0.9067183517460911,0.010406804526720492,0.014297335956445667,0.0038905314297251747,chr6,30592257,30592258,+,0.01235207024158308,distal pA,METTL3i,0.0077810628594503495
ABCF3,ENSG00000161204.12,PAS10577_None_0.1,0.7019601240712692,NA,1.057499972579535,1,0.3037860765467242,0.7686907497278399,0.1762909615693894,0.1184779942048253,-0.057812967364564094,chr3,184194450,184194451,+,0.14738447788710735,distal pA,METTL3i,-0.1156259347291283
ABHD10,ENSG00000144827.9,PAS9981_AATAAA_0.2,0.9162605940435825,NA,0.16989463763547974,1,0.6802054635120943,0.9379047645319097,0.7983522337048713,0.8308926189978046,0.03254038529293335,chr3,111993366,111993367,+,0.814622426351338,distal pA,METTL3i,0.06508077058586692
ABHD13,ENSG00000139826.6,PAS35732_AATAAA_0.35,0.5895983431345311,NA,0.12523012318968085,1,0.7234298021902099,0.9510566300769299,0.6575976276868967,0.6897794422653173,0.03218181457842062,chr13,108230907,108230908,+,0.673688534976107,distal pA,METTL3i,0.1848104950535681
ABHD17C,ENSG00000136379.12,PAS38908_AATAAA_0.15,0.28634940647319207,NA,4.183116782543948,1,0.040828549923157396,0.3679755770052961,0.8902000655966947,0.9355077859205081,0.04530772032381336,chr15,80755618,80755619,+,0.9128539257586015,distal pA,METTL3i,0.09061544064762672
ABHD18,ENSG00000164074.17,PAS13219_APA_0.15,0.7064118820084186,NA,1.0220267174951232,1,0.31203874801023,0.7738566859097104,0.4371978859502434,0.6175942510828886,0.18039636513264518,chr4,128039708,128039709,+,0.527396068516566,distal pA,METTL3i,0.36079273026529035
ABHD2,ENSG00000140526.18,PAS38967_AATAAA_0.05,0.5066362596067006,NA,4.322879299223132,1,0.03760324355574502,0.3530416993659226,0.5946219247569646,0.48122248949003965,-0.11339943526692497,chr15,89202353,89202354,+,0.5379222071235021,distal pA,METTL3i,-0.20241945064984151
ABHD5,ENSG00000011198.10,PAS9495_AATAAA_0.35,0.8968816955928066,NA,1.5005883727699256,1,0.22058085335460864,0.696006255916489,0.39362335702486057,0.2805133359688984,-0.11311002105596218,chr3,43719869,43719870,+,0.33706834649687945,distal pA,METTL3i,-0.23447736431095212
ABHD6,ENSG00000163686.15,PAS9737_AATAAA_0.25,0.9629046965372945,NA,0.06141898579858207,1,0.8042670710280654,0.9783407009958179,0.7851304252042572,0.8095704033312202,0.02443997812696297,chr3,58294731,58294732,+,0.7973504142677388,distal pA,METTL3i,0.04887995625392588
ABI2,ENSG00000138443.17,PAS6853_AATAAA_0.2,0.0038621503590538656,2.3719603030698263e-4,19.96896481260046,1,7.870937140418466e-6,0.0016497346212080222,0.7173200063247105,0.48263149438756847,-0.23468851193714202,chr2,203432167,203432168,+,0.5999757503561395,distal pA,METTL3i,-0.4443967485140866
ABRAXAS2,ENSG00000165660.8,PAS27969_AATAAA_0.2,0.24210554789423974,NA,1.182167588145603,1,0.2769151591081176,0.7426859258867865,0.7274860864028958,0.7891346667531755,0.06164858035027965,chr10,124836666,124836667,+,0.7583103765780357,distal pA,METTL3i,0.17539062294695712
ABT1,ENSG00000146109.5,PAS17486_AATAAA_0.35,0.4800103056100572,NA,2.437541318984586,1,0.11846177293694926,0.5667683763289294,0.026774919808025155,0.01244746366505356,-0.014327456142971595,chr6,26600046,26600047,+,0.019611191736539357,distal pA,METTL3i,-0.028654912285943412
ACAD8,ENSG00000151498.12,PAS30738_AATAAA_0.45,0.9125395396313912,NA,0.1844087423868359,1,0.6676114967246509,0.9334687519974149,0.939610135505089,0.9629348291004103,0.0233246935953213,chr11,134265849,134265850,+,0.9512724823027496,distal pA,METTL3i,0.04664938719064264
ACADSB,ENSG00000196177.13,PAS27953_AATAAA_0.2,0.5953183880536221,NA,3.128200022973374,1,0.07694865686549121,0.48051363086920346,0.4792827902909085,0.21154410865718132,-0.26773868163372716,chr10,123058288,123058289,+,0.3454134494740449,distal pA,METTL3i,-0.47555994007244645
ACAT2,ENSG00000120437.9,PAS18504_APA_0.25,0.9069312008356568,NA,0.20595119402423734,1,0.6499594963400653,0.9270482370488771,0.011694680885560249,0.015532599120646085,0.0038379182350858354,chr6,159779487,159779488,+,0.013613640003103167,distal pA,METTL3i,0.007675836470171782
ACBD4,ENSG00000181513.15,PAS42910_AATAAA_0.1,0.6962819068859286,NA,1.0810150590705234,1,0.29847059131403203,0.7645173711947536,0.9372915855496183,0.9697942708728444,0.03250268532322609,chr17,45144173,45144174,+,0.9535429282112313,distal pA,METTL3i,0.06500537064645219
ACER3,ENSG00000078124.13,PAS30308_APA_0.25,0.6122910191517789,NA,0.9301629314877573,1,0.33482059101421574,0.7872196654499086,0.2684224352607215,0.31693735405980356,0.04851491879908204,chr11,77022926,77022927,+,0.29267989466026256,distal pA,METTL3i,-0.03439672260115856
ACO2,ENSG00000100412.17,PAS51084_APA_0.15,0.8394508329175862,NA,-0.18194272026448743,1,1,1,0.915525155754111,0.9399331568616295,0.024408001107518507,chr22,41528972,41528973,+,0.9277291563078702,distal pA,METTL3i,0.05126210910063273
