gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,sig_PAS_count,UTR_type,pA_type,condition
ABCB8,ENSG00000197150,PAS21132_AATAAA_0.2,0.004010445250124286,0.004645315916851073,9.619677331293133,1,0.0019250355234664725,0.008365725950537764,0.19598877188297825,0.311242776866105,0.11525400498312675,chr7,151047779,151047780,+,0.25361577437454164,2,TUTR,distal pA,CLKi_N
ABHD13,ENSG00000139826,PAS35734_AATAAA_0.25,6.024745639319175e-8,2.344002209095331e-4,16.503195723169483,1,4.856814477594399e-5,3.2642623270682803e-4,0.12970858504644556,0.3059740883728813,0.17626550332643576,chr13,108234253,108234254,+,0.21784133670966344,2,TUTR,distal pA,CLKi_N
ABI2,ENSG00000138443,PAS6853_AATAAA_0.2,0.00197662056951205,4.411295042940917e-4,14.000051317114412,1,1.8280564366673343e-4,0.0010765431940830351,0.5035696474523252,0.6696158620910099,0.16604621463868463,chr2,203432167,203432168,+,0.5865927547716676,2,TUTR,distal pA,CLKi_N
ACP1,ENSG00000143727,PAS5154_AATAAA_0.15,6.30299971054592e-5,0,19.02964387372413,1,1.287033973208758e-5,9.609590354107127e-5,0.5985884955413382,0.4874160850990476,-0.1111724104422906,chr2,278279,278280,+,0.5430022903201929,2,TUTR,distal pA,CLKi_N
ACVR2A,ENSG00000121989,PAS6369_AATAAA_0.25,0.0024498191077502477,0,11.51560606967962,1,6.901432653149975e-4,0.0034580258757221896,0.48724961799694966,0.8211405810050693,0.3338909630081196,chr2,147930821,147930822,+,0.6541950995010095,2,TUTR,distal pA,CLKi_N
AEBP2,ENSG00000139154,PAS32285_AATAAA_0.35,1.433206842420696e-12,3.0952939625805726e-9,39.54445776543798,1,3.206752210287796e-10,4.871917653292726e-9,0.04773745109672158,0.16852955159795782,0.12079210050123625,chr12,19521559,19521560,+,0.1081335013473397,2,ALE,distal pA,CLKi_N
AFDN,ENSG00000130396,PAS18539_ATTAAA_0.15,9.501992475739796e-4,0,13.466407122245528,1,2.4287294746774208e-4,0.0013801698926672044,0.8380318101076969,0.9747792412170732,0.13674743110937626,chr6,167972021,167972022,+,0.9064055256623851,2,ALE,distal pA,CLKi_N
AGFG1,ENSG00000173744,PAS7048_AATAAA_0.2,0.0019687462482729083,3.276738436800689e-4,16.63684780519543,1,4.52630707638734e-5,3.0638925205863586e-4,0.21769976353623688,0.3661750342314214,0.1484752706951845,chr2,227561215,227561216,+,0.29193739888382914,2,TUTR,distal pA,CLKi_N
AGGF1,ENSG00000164252,PAS15004_AATAAA_0.4,1.5462699691394988e-6,1.0818681329768716e-4,17.972113141019236,1,2.2416501105252986e-5,1.6007355569122163e-4,0.3887956626518556,0.2137241580644077,-0.17507150458744786,chr5,77064090,77064091,+,0.30125991035813166,3,TUTR,distal pA,CLKi_N
AGO1,ENSG00000092847,PAS621_ATTAAA_0.3,1.2756446158123455e-6,4.74352723749777e-8,34.22305174534267,1,4.914336614647269e-9,6.473013680128201e-8,0.0472759881174194,0.1764339110110118,0.1291579228935924,chr1,35930528,35930529,+,0.1118549495642156,2,TUTR,distal pA,CLKi_N
AGO3,ENSG00000126070,PAS630_AATAAA_0.15,6.400454548447946e-25,1.8330787508655644e-22,98.9944416327653,1,2.5321146260667326e-23,1.1469267073548543e-21,0.1961380478171686,0.5756877622968072,0.3795497144796386,chr1,36072496,36072497,+,0.3859129050569879,2,TUTR,distal pA,CLKi_N
AGPAT5,ENSG00000155189,PAS22526_AATAAA_0.2,1.0138845772996992e-9,1.5332124415456882e-10,44.85859146333132,1,2.1178957239410187e-11,3.6214741038593857e-10,0.14894006619546496,0.3517606792954176,0.20282061309995264,chr8,6761448,6761449,+,0.25035037274544125,2,TUTR,distal pA,CLKi_N
AHRR,ENSG00000063438,PAS14537_APA_0.25,7.741403244848775e-6,0,23.390045890576403,1,1.3226116922281417e-6,1.2215509615150478e-5,0.8112762342868663,0.6482271442840273,-0.16304909000283907,chr5,438287,438288,+,0.7297516892854468,2,TUTR,distal pA,CLKi_N
AIG1,ENSG00000146416,PAS18369_AATAAA_0.2,1.158344425647889e-12,0,55.51014043355099,1,9.297814485674855e-14,2.0406066817760505e-12,0.7504436766158329,0.4469151507695484,-0.30352852584628454,chr6,143340301,143340302,+,0.5986794136926906,2,ALE,distal pA,CLKi_N
AKAP12,ENSG00000131016,PAS18440_AATAAA_0.25,5.969272822315857e-9,1.595069377370451e-8,33.646307193495886,1,6.610024525335437e-9,8.547860872512364e-8,0.2200627229239408,0.3612958477646835,0.14123312484074269,chr6,151358532,151358533,+,0.29067928534431214,2,TUTR,distal pA,CLKi_N
AKAP9,ENSG00000127914,PAS20638_AATAAA_0.3,3.657924134116915e-9,8.099829575800984e-5,18.52341344573324,1,1.6782991670037963e-5,1.2277969550361536e-4,0.4763248175652575,0.31652495734482,-0.15979986022043746,chr7,92110666,92110667,+,0.3964248874550388,2,ALE,distal pA,CLKi_N
ALDH3A2,ENSG00000072210,PAS42429_APA_0.25,1.089858554834046e-5,6.107874973246325e-6,22.14273103885353,1,2.531125225248692e-6,2.202738564701609e-5,0.5481841869656969,0.40884246960414633,-0.1393417173615506,chr17,19677594,19677595,+,0.47851332828492166,2,MIXED,distal pA,CLKi_N
ALG11,ENSG00000253710,PAS35566_ATTAAA_0.2,2.0442481770959666e-5,1.6860665948194355e-6,24.61867826638945,1,6.987120247696217e-7,6.768921782623111e-6,0.7058140700374219,0.9432045085904752,0.2373904385530533,chr13,52033570,52033571,+,0.8245092893139485,3,iAPA,distal pA,CLKi_N
ALG6,ENSG00000088035,PAS943_AATAAA_0.35,2.7087320450338214e-4,0,16.04437096570655,1,6.187529886301046e-5,4.0515117836829336e-4,0.9519113195534734,0.8205691979571758,-0.13134212159629766,chr1,63437197,63437198,+,0.8862402587553246,2,ALE,distal pA,CLKi_N
AP2A2,ENSG00000183020,PAS29386_AATAAA_0.15,5.2415565136833e-15,0,66.47164702123791,1,3.549627477468581e-16,9.387221361609844e-15,0.26409138898241424,0.531363985598301,0.2672725966158868,chr11,1012238,1012239,+,0.3977276872903576,2,MIXED,distal pA,CLKi_N
AP5M1,ENSG00000053770,PAS36692_AATAAA_0.2,1.0961662102044582e-22,1.1468523610216283e-24,106.8703773400166,1,4.752597185326824e-25,2.423397684529974e-23,0.10580345100535116,0.6091553526121889,0.5033519016068377,chr14,57298740,57298741,+,0.35747940180877,3,ALE,distal pA,CLKi_N
ARHGAP5,ENSG00000100852,PAS36487_AATAAA_0.3,9.540039266112733e-13,5.394244601009664e-14,61.04147969587939,1,5.588485619213776e-15,1.331153826305312e-13,0.08666787154109157,0.3586489094143983,0.27198103787330674,chr14,32159722,32159723,+,0.22265839047774494,2,TUTR,distal pA,CLKi_N
