gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition,prox_to_dist_shift
AASDHPPT,ENSG00000149313.11,PAS30468_AATAAA_0.3,0.8692754008563448,NA,0.29928204560565064,1,0.58433286410288,0.897486931331613,0.42232870892294216,0.4028430486293948,-0.01948566029354737,chr11,106098692,106098693,+,0.4125858787761685,distal pA,CBPi,-0.03897132058709474
ABCB8,ENSG00000197150.13,PAS21132_AATAAA_0.2,0.9481401390080013,NA,0.07651389198952074,1,0.7820784749775199,0.9570583794894456,0.2155308187728252,0.19730677704654487,-0.018224041726280338,chr7,151047779,151047780,+,0.20641879790968504,distal pA,CBPi,-0.06540601390577305
ABCC1,ENSG00000103222.20,PAS40309_APA_0.2,0.43388288700039757,NA,2.8662527488341425,1,0.09045525646607817,0.4920998741017617,0.4332757688017874,0.6749149715656394,0.24163920276385198,chr16,16143051,16143052,+,0.5540953701837135,distal pA,CBPi,0.4832784055277041
ABCE1,ENSG00000164163.11,PAS13298_AATAAA_0.3,0.8898146096503738,NA,0.2252632512963828,1,0.6350585190628149,0.9151165169509391,0.14229226547684815,0.12275662536246179,-0.019535640114386355,chr4,145129520,145129521,+,0.13252444541965497,distal pA,CBPi,-0.03907128022877282
ABCF3,ENSG00000161204.12,PAS10577_None_0.1,0.40304960643547605,NA,3.1641974727706383,1,0.0752694209617498,0.46048548079854995,0.338356234940264,0.20569241836994068,-0.13266381657032333,chr3,184194450,184194451,+,0.27202432665510234,distal pA,CBPi,-0.26532763314064656
ABHD10,ENSG00000144827.9,PAS9981_AATAAA_0.2,0.6603881681535106,NA,1.256359891649936,1,0.2623412397460346,0.7116807758882349,0.952170385139539,0.9238834345275642,-0.028286950611974837,chr3,111993366,111993367,+,0.9380269098335516,distal pA,CBPi,-0.056573901223949695
ABHD13,ENSG00000139826.6,PAS35732_AATAAA_0.35,0.9473230733019361,NA,0.01993308780129155,1,0.8877241213540621,0.986919876925565,0.7016024364351906,0.6939147340052564,-0.007687702429934218,chr13,108230907,108230908,+,0.6977585852202235,distal pA,CBPi,0.01480858800351198
ABHD17C,ENSG00000136379.12,PAS38908_AATAAA_0.15,0.670270288790185,NA,1.2081554206816918,1,0.2716977440248529,0.7178719573882602,0.9436099201302152,0.892053793796108,-0.05155612633410711,chr15,80755618,80755619,+,0.9178318569631616,distal pA,CBPi,-0.10311225266821433
ABHD18,ENSG00000164074.17,PAS13219_APA_0.15,0.6404710172722733,NA,1.4515775578987586,1,0.22827498861226014,0.6884747228637849,0.6829698017722281,0.788081041547373,0.10511123977514492,chr4,128039708,128039709,+,0.7355254216598006,distal pA,CBPi,0.2102224795502898
ABHD2,ENSG00000140526.18,PAS38967_AATAAA_0.05,0.8707442010023121,NA,0.33749925287702354,1,0.56127626952409,0.8890038734917285,0.3169232850078485,0.3334160814342313,0.016492796426382794,chr15,89202353,89202354,+,0.3251696832210399,distal pA,CBPi,0.04388877458618634
ABHD5,ENSG00000011198.10,PAS9495_AATAAA_0.35,0.9151784605830237,NA,0.5533619952828985,1,0.45694722932765597,0.8462674125126395,0.5210190754758993,0.5876331428196209,0.06661406734372155,chr3,43719869,43719870,+,0.55432610914776,distal pA,CBPi,0.10240047261444885
ABI2,ENSG00000138443.17,PAS6853_AATAAA_0.2,0.8998814951619171,NA,0.20000361666643585,1,0.6547179267656824,0.9216317884304963,0.8745007827476767,0.8564893534346654,-0.018011429313011362,chr2,203432167,203432168,+,0.865495068091171,distal pA,CBPi,-0.03602285862602281
ABRAXAS2,ENSG00000165660.8,PAS27969_AATAAA_0.2,0.8408393547008075,NA,0.2570977559266794,1,0.612121083147776,0.9085915894184852,0.7046959168303287,0.7317907183853597,0.027094801555030967,chr10,124836666,124836667,+,0.7182433176078442,distal pA,CBPi,0.024891792431143284
