gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition,prox_to_dist_shift
AARD,ENSG00000205002.4,PAS23324_AATAAA_0.35,0.8665940476869737,NA,0.4512158475556589,1,0.501758132584422,0.7924154513281104,0.837685316452047,0.746934322852341,-0.09075099359970606,chr8,116943997,116943998,+,0.792309819652194,distal pA,siXRN2,-0.1326724524625133
AASDHPPT,ENSG00000149313.11,PAS30468_AATAAA_0.3,0.6331215178487986,NA,0.7214198925466917,1,0.3956785532801871,0.7163326213268215,0.6032443609301084,0.5778790842703121,-0.025365276659796265,chr11,106098692,106098693,+,0.5905617226002102,distal pA,siXRN2,-0.05073055331959253
ABCB8,ENSG00000197150.13,PAS21132_AATAAA_0.2,0.6819660300252166,NA,0.6448608211208011,1,0.42195608500923837,0.7352122996240825,0.5347744037722864,0.5783465789784346,0.0435721752061482,chr7,151047779,151047780,+,0.5565604913753605,distal pA,siXRN2,0.10386656492352739
ABCC1,ENSG00000103222.20,PAS40309_APA_0.2,0.2797062554987612,NA,2.768678926861867,1,0.09612546516466862,0.3457971499718944,0.741355451546556,0.8341971850239853,0.0928417334774293,chr16,16143051,16143052,+,0.7877763182852706,distal pA,siXRN2,0.1856834669548586
ABCC3,ENSG00000108846.16,PAS43065_AATAAA_0.3,0.06137297115657156,NA,6.137276353923198,1,0.013236103468640013,0.10190349549959003,0.5214207611476459,0.7392967430858512,0.21787598193820534,chr17,50691700,50691701,+,0.6303587521167486,distal pA,siXRN2,0.4289271852114701
ABCD1,ENSG00000101986.12,PAS52448_APA_0.1,0.9260485160762105,NA,0.0493126786772109,1,0.8242636087985916,0.9515339177193192,0.490175422887532,0.5280140087414056,0.03783858585387356,chrX,153744753,153744754,+,0.5090947158144687,distal pA,siXRN2,0.07567717170774713
ABCD3,ENSG00000117528.14,PAS1169_AATAAA_0.15,0.952556569635374,NA,0.02319394178721268,1,0.8789538158270701,0.9696421703426549,0.9503652664552622,0.9545623184234809,0.004197051968218735,chr1,94518661,94518662,+,0.9524637924393715,distal pA,siXRN2,0.00839410393643747
ABCE1,ENSG00000164163.11,PAS13298_AATAAA_0.3,0.110929636894061,NA,6.9524281262929435,1,0.008370554531658529,0.07471902356577712,0.05170581328748969,0.07868303795906795,0.02697722467157826,chr4,145129520,145129521,+,0.06519442562327882,distal pA,siXRN2,0.049327753009079545
ABCF1,ENSG00000204574.14,PAS17571_ATTAAA_0.3,0.879099116778277,NA,0.5129303399298806,1,0.47387307843490334,0.7720706320294927,0.025607485775609007,0.022368721526440656,-0.0032387642491683508,chr6,30592257,30592258,+,0.02398810365102483,distal pA,siXRN2,-0.005900072742560429
ABCF3,ENSG00000161204.12,PAS10577_None_0.1,0.16532330893008598,NA,4.136731593929653,1,0.041962115698786426,0.21189666736303578,0.2537548570741298,0.19141804139154184,-0.062336815682587976,chr3,184194450,184194451,+,0.22258644923283583,distal pA,siXRN2,-0.12467363136517595
ABHD10,ENSG00000144827.9,PAS9981_AATAAA_0.2,0.5039698963322449,NA,2.5133784091049165,1,0.11288369881991822,0.3783646214228805,0.9427102311640263,0.9162716861240425,-0.026438545039983774,chr3,111993366,111993367,+,0.9294909586440344,distal pA,siXRN2,-0.04764838684450498
