gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition,prox_to_dist_shift
AASDHPPT,ENSG00000149313.11,PAS30468_AATAAA_0.3,0.005291342252298346,0,9.324154926350275,1,0.0022615259636567056,0.006701020300940626,0.8587478937327971,0.7029137379751877,-0.1558341557576094,chr11,106098692,106098693,+,0.7808308158539925,distal pA,CDK12i,-0.3116683115152188
ABCB8,ENSG00000197150.13,PAS21131_None_0.25,7.932025081759863e-6,0.11931196353656909,3.389679567760595,1,0.06560569774640344,0.12372698288595935,0.7041055656210187,0.8087824239749427,0.10467685835392404,chr7,151045561,151045562,+,0.7564439947979806,distal pA,CDK12i,0.0243397880870104
ABCC1,ENSG00000103222.20,PAS40309_APA_0.2,3.405680555042568e-5,0,19.480735022084446,1,1.016194259409348e-5,4.747290311035156e-5,0.6755323796470744,0.8711095312022928,0.1955771515552185,chr16,16143051,16143052,+,0.7733209554246836,distal pA,CDK12i,0.39115430311043686
ABCD3,ENSG00000117528.14,PAS1169_AATAAA_0.15,3.3271032552410756e-10,3.023593047654245e-11,45.33261381086777,1,1.6625736909587647e-11,1.5073926876371087e-10,0.4962222333902601,0.806269780372597,0.3100475469823369,chr1,94518661,94518662,+,0.6512460068814285,distal pA,CDK12i,0.5797846766485288
ABCE1,ENSG00000164163.11,PAS13298_AATAAA_0.3,0.21700773812301533,NA,3.5178133039862587,1,0.060712499763291426,0.11586112029898377,0.050846596392241095,0.02353147091041874,-0.027315125481822355,chr4,145129520,145129521,+,0.03718903365132992,distal pA,CDK12i,-0.048268934504657746
ABCF1,ENSG00000204574.14,PAS17571_ATTAAA_0.3,0.5416416953608968,NA,1.37705424587557,1,0.24060355435416386,0.35366045033969556,0.028964438121102196,0.011363189649696973,-0.017601248471405224,chr6,30592257,30592258,+,0.020163813885399583,distal pA,CDK12i,-0.02892902772886154
ABCF3,ENSG00000161204.12,PAS10577_None_0.1,9.438658826937288e-12,0,50.10746628934794,1,1.4555212157861516e-12,1.4345455259902576e-11,0.18748361732172403,0.017715117212361964,-0.16976850010936206,chr3,184194450,184194451,+,0.102599367267043,distal pA,CDK12i,-0.33953700021872424
ABHD10,ENSG00000144827.9,PAS9981_AATAAA_0.2,3.564750415553974e-6,0,24.058677427323346,1,9.344420503611294e-7,5.072416496581586e-6,0.89877753748316,0.9678359846626657,0.06905844717950571,chr3,111993366,111993367,+,0.9333067610729129,distal pA,CDK12i,0.13811689435901153
ABHD13,ENSG00000139826.6,PAS35734_AATAAA_0.25,0.014440197302148615,0.08015062890462751,5.242933334679947,1,0.022036088327762122,0.048911403301472665,0.07781293259578637,0.028610469329658272,-0.049202463266128094,chr13,108234253,108234254,+,0.05321170096272232,distal pA,CDK12i,-0.16548567164870265
ABHD17C,ENSG00000136379.12,PAS38908_AATAAA_0.15,0.1144771689729274,NA,3.2758002840112113,1,0.07030862784152973,0.13087429440576542,0.9817577094548594,0.9403991588920199,-0.04135855056283955,chr15,80755618,80755619,+,0.9610784341734396,distal pA,CDK12i,-0.08271710112567916
ABHD2,ENSG00000140526.18,PAS38967_AATAAA_0.05,0.02668979352395845,0,6.092303591692826,1,0.013577195804528524,0.03223357869152649,0.9619982594177071,0.8849571210593962,-0.07704113835831095,chr15,89202353,89202354,+,0.9234776902385516,distal pA,CDK12i,-0.1540822767166219
ABHD5,ENSG00000011198.10,PAS9497_AATAAA_0.2,0.7536628434876471,NA,0.6207703037680403,1,0.4307611802681271,0.5523598916676955,0.2997677283454516,0.2570295187457975,-0.04273820959965413,chr3,43722723,43722724,+,0.27839862354562456,distal pA,CDK12i,-0.11759438418345713
ABHD6,ENSG00000163686.15,PAS9737_AATAAA_0.25,0.5010346643666166,NA,0.6970926934426416,1,0.4037623191240296,0.526165523584687,0.43897791786608337,0.3006801813166996,-0.13829773654938377,chr3,58294731,58294732,+,0.3698290495913915,distal pA,CDK12i,-0.2765954730987676
ABI2,ENSG00000138443.17,PAS6853_AATAAA_0.2,0.049861848976148794,0.015294592590120228,6.944019966711494,1,0.008409989986580548,0.021294455006427314,0.9253084824980838,0.8887610272605607,-0.03654745523752312,chr2,203432167,203432168,+,0.9070347548793223,distal pA,CDK12i,-0.06728282339690625
ABRAXAS2,ENSG00000165660.8,PAS27969_AATAAA_0.2,0.68466696203575,NA,0.04844027104036286,1,0.8257998898124927,0.8793868096303915,0.9042031752905695,0.9143462653647262,0.010143090074156702,chr10,124836666,124836667,+,0.9092747203276479,distal pA,CDK12i,-0.003314919284523911
ABT1,ENSG00000146109.5,PAS17486_AATAAA_0.35,0.08545081692996219,NA,5.98823610193358,1,0.014401596379784859,0.033868512484699145,0.02729583014461416,0.010051089321445482,-0.01724474082316868,chr6,26600046,26600047,+,0.01867345973302982,distal pA,CDK12i,-0.026981335862694966
ACAD10,ENSG00000111271.15,PAS33277_APA_0.05,0.2996623633488,NA,1.53596562878775,1,0.21521931359087906,0.3247815649652681,0.8722325903226578,0.957508025675165,0.08527543535250726,chr12,111757098,111757099,+,0.9148703079989113,distal pA,CDK12i,0.1705508707050144
ACAD8,ENSG00000151498.12,PAS30738_AATAAA_0.45,0.020048814651327955,0,6.6610985577881365,1,0.00985401498324536,0.02444197316378952,0.9711901420994947,0.9233177035335518,-0.04787243856594292,chr11,134265849,134265850,+,0.9472539228165233,distal pA,CDK12i,-0.09574487713188579
ACADSB,ENSG00000196177.13,PAS27953_AATAAA_0.2,1.8170969313711458e-8,1.023488161648717e-9,38.446402595573886,1,5.627822473943897e-10,4.310611267279484e-9,0.7389668766000028,0.28600053787075985,-0.45296633872924297,chr10,123058288,123058289,+,0.5124837072353814,distal pA,CDK12i,-0.7681396883297513
ACAT1,ENSG00000075239.14,PAS30478_AATAAA_0.4,1.5962799656830654e-8,0,35.03617543442306,1,3.2363652795949927e-9,2.3267635758795804e-8,0.936756972444391,0.8443692194537545,-0.092387752990636507,chr11,108147591,108147592,+,0.8905630959490728,distal pA,CDK12i,-0.18477550598127307
ACAT2,ENSG00000120437.9,PAS18504_APA_0.25,0.09402635921711913,NA,3.6380698655557353,1,0.05647236747157279,0.1089265865346457,0.004453928603132096,0.008047270759892977,0.0035933421567608814,chr6,159779487,159779488,+,0.006250599681512536,distal pA,CDK12i,0.007186684313521763
ACER3,ENSG00000078124.13,PAS30310_ATTAAA_0.2,0.9342483982408214,NA,0.019460211283330864,1,0.8890551655896157,0.922183404880198,0.23132727771131512,0.22351688840671102,-0.007810389304604093,chr11,77026795,77026796,+,0.22742208305901307,distal pA,CDK12i,0.029083013274598557
ACO2,ENSG00000100412.17,PAS51084_APA_0.15,1.526513471786362e-5,1.0855635227701706e-4,16.112411826383322,1,5.969154328564219e-5,2.467702248197168e-4,0.9951116085107768,0.9875206102196752,-0.007590998291101658,chr22,41528972,41528973,+,0.9913161093652261,distal pA,CDK12i,-0.01481746328748387
