gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition,prox_to_dist_shift
AASDHPPT,ENSG00000149313.11,PAS30468_AATAAA_0.3,0.04237092903403392,0,5.72520853145852,1,0.01672305051197849,0.05486523679402088,0.6526856586199691,0.7608781221384038,0.1081924635184347,chr11,106098692,106098693,+,0.7067818903791865,distal pA,siPCF11,0.21638492703686937
ABCB8,ENSG00000197150.13,PAS21131_None_0.25,0.07440396285947068,NA,4.544278969885426,1,0.03302892991912938,0.09303348256717432,0.6450154106445817,0.4010885173268287,-0.24392689331775297,chr7,151045561,151045562,+,0.5230519639857052,distal pA,siPCF11,-0.48785378663550594
ABCC1,ENSG00000103222.20,PAS40309_APA_0.2,0.5588567899899854,NA,0.6082347748251777,1,0.4354532237749139,0.6052218385244453,0.8873487442579706,0.9043744570229223,0.017025712764951684,chr16,16143051,16143052,+,0.8958616006404465,distal pA,siPCF11,0.034051425529903465
ABCC2,ENSG00000023839.12,PAS27677_APA_0.35,0.032153941836565766,0,6.315421624800365,1,0.01196922803720936,0.04198133595835228,0.970685401975917,0.9874960623038029,0.016810660327885918,chr10,99852571,99852572,+,0.97909073213986,distal pA,siPCF11,0.033621320655771884
ABCC3,ENSG00000108846.16,PAS43065_AATAAA_0.3,4.4796741316498375e-8,8.765825900349617e-9,34.83282916881831,1,3.592641151098836e-9,8.3210611362819e-8,0.41121132933255633,0.8944467506216279,0.4832354212890716,chr17,50691700,50691701,+,0.6528290399770922,distal pA,siPCF11,0.7518634773277628
ABCD1,ENSG00000101986.12,PAS52448_APA_0.1,0.08447049475859397,NA,4.266014643514609,1,0.038882022177082434,0.1051366845849953,0.8643948289251168,0.9557711298764823,0.09137630095136551,chrX,153744753,153744754,+,0.9100829794007995,distal pA,siPCF11,0.18275260190273096
ABCD3,ENSG00000117528.14,PAS1169_AATAAA_0.15,0.015170823522223804,0.011723690346263648,7.9514407915994525,1,0.004804910895965554,0.02015070954527867,0.9639991736554456,0.9903290811995117,0.026329907544066056,chr1,94518661,94518662,+,0.9771641274274787,distal pA,siPCF11,0.04029147284050082
ABCF1,ENSG00000204574.14,PAS17571_ATTAAA_0.3,0.2788346064000425,NA,1.8661966039435356,1,0.17191132359686873,0.3197295975699547,0.006376806080891084,0.012783204334148146,0.006406398253257062,chr6,30592257,30592258,+,0.009580005207519615,distal pA,siPCF11,0.012812796506514124
ABCF3,ENSG00000161204.12,PAS10577_None_0.1,0.006832892463277891,0,9.64868532377659,1,0.001894871507784791,0.009422257493700494,0.0801425288854627,0.18269112905191853,0.10254860016645584,chr3,184194450,184194451,+,0.1314168289686906,distal pA,siPCF11,0.20509720033291168
ABHD10,ENSG00000144827.9,PAS9981_AATAAA_0.2,7.936173990230039e-5,0,19.227024900239485,1,1.1605871394104585e-5,1.203619121327327e-4,0.7067538469107948,0.8319701684455989,0.1252163215348041,chr3,111993366,111993367,+,0.7693620076781968,distal pA,siPCF11,0.2504326430696082
ABHD13,ENSG00000139826.6,PAS35732_AATAAA_0.35,0.5256267303057736,NA,2.058622612603358,1,0.15134692169939004,0.2911191757278614,0.5444783109305629,0.6735049710921269,0.12902666016156406,chr13,108230907,108230908,+,0.608991641011345,distal pA,siPCF11,0.2156565100455134
ABHD17C,ENSG00000136379.12,PAS38908_AATAAA_0.15,0.21211732719812196,NA,2.382892052819443,1,0.12267026151245168,0.24892296226366234,0.9650719343584014,0.9830625923005146,0.017990657942113186,chr15,80755618,80755619,+,0.974067263329458,distal pA,siPCF11,0.03598131588422644
ABHD18,ENSG00000164074.17,PAS13219_APA_0.15,0.8735210670292195,NA,0.05469103552945853,1,0.8150927779591305,0.8919593931742124,0.7692297595083953,0.7888571519273868,0.019627392418991474,chr4,128039708,128039709,+,0.7790434557178911,distal pA,siPCF11,0.03925478483798295
