gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand
PLXNA1,ENSG00000114554.12,PAS10091_None_0.2,0.0230552239118813,0,7.866556392782513,1,0.0050357462754898625,0.02998953779036712,0.37535441013766624,0.25142863332532944,-0.1239257768123368,chr3,127035578,127035579,+
PLXNA1,ENSG00000114554.12,PAS10092_AATAAA_0.25,0.0230552239118813,0,7.866556392780694,1,0.005035746275494929,0.02998953779036712,0.6246455898623338,0.7485713666746706,0.12392577681233685,chr3,127037384,127037385,+
ESPN,ENSG00000187017.18,PAS100_ATTAAA_0.1,1.6698050427632099e-6,7.122855087726721e-4,15.207911567762494,1,9.629912635051586e-5,0.0012988118048980427,0.4184782608669439,0.16901378821303922,-0.24946447265390467,chr1,6460928,6460929,+
ESPN,ENSG00000187017.18,PAS98_AATAAA_0.25,1.6698050427632099e-6,2.324614457875244e-8,35.09329077368602,1,3.1428175729826493e-9,1.543402226667568e-7,0.22282608696440886,0.6197166667773442,0.3968905798129353,chr1,6456667,6456668,+
RAB7A,ENSG00000075785.14,PAS10116_AATAAA_0.2,3.5263432543032896e-5,3.817129155898922e-6,25.202823789226386,1,5.160658168008081e-7,1.4481948347504705e-5,0.4611530661086547,0.61483108843238,0.1536780223237253,chr3,128814795,128814796,+
HMCES,ENSG00000183624.14,PAS10127_AATAAA_0.3,0.0020758203135329808,0,13.3097484921459,1,2.6402977672130017e-4,0.0028891452387140295,0.6019853861291753,0.3559057832727512,-0.2460796028564241,chr3,129305260,129305261,+
HMCES,ENSG00000183624.14,PAS10128_AATAAA_0.2,0.0020758203135329808,0,13.3097484921459,1,2.6402977672130017e-4,0.0028891452387140295,0.3980146138708247,0.6440942167272488,0.24607960285642405,chr3,129306182,129306183,+
UBA5,ENSG00000081307.15,PAS10163_AATAAA_0.4,0.012572794406943885,0.00208531325589133,13.186793533107902,1,2.819288645300449e-4,0.003057534854061814,0.21374222222615416,0.42819977829725303,0.21445755607109887,chr3,132677187,132677188,+
SRPRB,ENSG00000144867.13,PAS10178_APA_0.15,6.432457923949063e-6,4.890447063953811e-7,29.17527548866019,1,6.611755734490185e-8,2.334045596821912e-6,0.30142210377472733,0.14497999507863224,-0.1564421086960951,chr3,133819908,133819909,+
SRPRB,ENSG00000144867.13,PAS10180_APA_0.15,6.432457923949063e-6,9.012951203155059e-5,19.13403088879204,1,1.2185272843739241e-5,2.208399374462801e-4,0.6486149874480178,0.7854339273566383,0.13681893990862048,chr3,133820678,133820679,+
