"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type"
"AASDHPPT","ENSG00000149313","PAS30468_AATAAA_0.3",0.409890980562128,NA,1.54824009906952,1,0.213395438063992,0.455642518673874,0.591707764579534,0.522533784732395,-0.0691739798471395,"chr11",106098692,106098693,"+",0.557120774655965,0,"TUTR","distal pA"
"ABCC1","ENSG00000103222","PAS40309_APA_0.2",0.718449904116196,NA,0.359318730582231,1,0.548884838714261,0.757902315411063,0.899763500429494,0.924110990938229,0.0243474905087357,"chr16",16143051,16143052,"+",0.911937245683861,0,"TUTR","distal pA"
"ABHD10","ENSG00000144827","PAS9981_AATAAA_0.2",0.868343456955409,NA,0.0950594049988922,1,0.757841091472561,0.892697827229724,0.885183358504254,0.897848438578253,0.0126650800739987,"chr3",111993366,111993367,"+",0.891515898541253,0,"TUTR","distal pA"
"ACCS","ENSG00000110455","PAS29779_AATAAA_0.4",0.667045481522912,NA,0.485755636959993,1,0.485826751418961,0.713608405604334,0.359344608415681,0.424507845464717,0.0651632370490356,"chr11",44084233,44084234,"+",0.391926226940199,0,"TUTR","distal pA"
"ACER3","ENSG00000078124","PAS30308_APA_0.25",0.35330014975976,NA,0.142976962799366,1,0.705339262625619,0.864411161936368,0.474270434299068,0.499206037020174,0.0249356027211061,"chr11",77022926,77022927,"+",0.486738235659621,0,"TUTR","distal pA"
"ACSL3","ENSG00000123983","PAS7025_APA_0.25",0.0814553479479602,NA,0.348397329579711,1,0.55502176794823,0.762238395843894,0.355580922272347,0.377116144684264,0.0215352224119171,"chr2",222943144,222943145,"+",0.366348533478306,0,"TUTR","distal pA"
"ACTR3B","ENSG00000133627","PAS21156_AATAAA_0.25",0.934973578665582,NA,0.0235297447197809,1,0.878087510697434,0.949144321011557,0.766165423683081,0.750754711761418,-0.015410711921663,"chr7",152855370,152855371,"+",0.75846006772225,0,"TUTR","distal pA"
"ACTR6","ENSG00000075089","PAS33123_AATAAA_0.25",0.796815926051659,NA,0.215490168045108,1,0.642497880725416,0.828146864050927,0.842015352293306,0.813590590079849,-0.0284247622134565,"chr12",100224422,100224423,"+",0.827802971186577,0,"TUTR","distal pA"
"ACVR2A","ENSG00000121989","PAS6369_AATAAA_0.25",0.973027701359429,NA,0.00540875069964386,1,0.941373065484922,0.978193393991503,0.500246637202925,0.505762689600819,0.00551605239789332,"chr2",147930821,147930822,"+",0.503004663401872,0,"TUTR","distal pA"
"ACVR2B","ENSG00000114739","PAS9431_AATAAA_0.2",0.768899323018836,NA,0.479145552421187,1,0.4888096013612,0.71598290041497,0.284823017741626,0.321063094071153,0.0362400763295263,"chr3",38493139,38493140,"+",0.302943055906389,0,"TUTR","distal pA"
"ADD3","ENSG00000148700","PAS27811_AATAAA_0.25",0.768675584572286,NA,0.267666224618551,1,0.604901602211888,0.801018902796093,0.260722783134005,0.274771049368803,0.0140482662347983,"chr10",110135563,110135564,"+",0.267746916251404,0,"TUTR","distal pA"
"ADIPOR2","ENSG00000006831","PAS32053_AATAAA_0.25",0.864836319635769,NA,0.1015037818579,1,0.750032445898857,0.888948985397727,0.812816699675421,0.803347710145643,-0.00946898952977848,"chr12",1788670,1788671,"+",0.808082204910532,0,"TUTR","distal pA"
"AFAP1L1","ENSG00000157510","PAS15640_ATTAAA_0.35",0.799589390283063,NA,0.210095394798202,1,0.646692644826663,0.830914596920314,0.314493688203779,0.377932096807162,0.0634384086033837,"chr5",149341801,149341802,"+",0.34621289250547,0,"TUTR","distal pA"
