gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand
PLXNA1,ENSG00000114554.12,PAS10091_None_0.2,0.006039784193863677,0,10.56607067523828,1,0.0011518230089101955,0.008831916806236044,0.3534945293752633,0.4913124993000573,0.137817969924794,chr3,127035578,127035579,+
PLXNA1,ENSG00000114554.12,PAS10092_AATAAA_0.25,0.006039784193863677,0,10.566070675240098,1,0.0011518230089090631,0.008831916806236044,0.6465054706247366,0.5086875006999426,-0.137817969924794,chr3,127037384,127037385,+
NCK1,ENSG00000158092.7,PAS10204_APA_0.3,0.035285667184059635,0.049752200093496596,6.024075947414985,1,0.014112018149844344,0.06577923618270423,0.18760792162582293,0.33909086119390386,0.15148293956808093,chr3,136948871,136948872,+
NCK1,ENSG00000158092.7,PAS10205_AATAAA_0.1,0.035285667184059635,0.009126366487358938,9.076848054109632,1,0.0025886583763071735,0.017263769113880362,0.7091615071361669,0.5006061568133625,-0.20855535032280437,chr3,136949124,136949125,+
ARMC8,ENSG00000114098.18,PAS10216_AATAAA_0.2,1.860096124312937e-6,4.06805180113403e-6,24.98779575896424,1,5.769435396246386e-7,1.2028826710808025e-5,0.06079459451892547,0.180965816859004,0.12017122234007854,chr3,138245681,138245682,+
SEC62,ENSG00000008952.17,PAS10451_AATAAA_0.3,7.242458202153813e-22,5.482727770519899e-9,39.16836668183896,1,3.887886046387435e-10,1.5341977645000563e-8,0.11458780709491617,0.2147520031774163,0.10016419608250013,chr3,169993822,169993823,+
SEC62,ENSG00000008952.17,PAS10454_AATAAA_0.3,7.242458202153813e-22,4.64815784590824e-13,57.549331168960634,1,3.2960797593638854e-14,2.679762534007452e-12,0.17190846653142014,0.0672402941772584,-0.10466817235416175,chr3,169996461,169996462,+
ATP11B,ENSG00000058063.16,PAS10548_APA_0.3,9.052807449118724e-10,6.001152662326217e-5,20.595134977185808,1,5.674012079303966e-6,9.436347693146665e-5,0.035414511202049255,0.13609283257313784,0.10067832137108859,chr3,182914656,182914657,+
ATP11B,ENSG00000058063.16,PAS10552_AATAAA_0.35,9.052807449118724e-10,1.970725514291272e-9,40.60499706003884,1,1.8632954371047056e-10,7.63196376630811e-9,0.33312175950962974,0.11833804658672764,-0.2147837129229021,chr3,182921626,182921627,+
KLHL24,ENSG00000114796.16,PAS10560_AATAAA_0.3,0.009626796293246823,0.003931269274408141,10.625995475100353,1,0.0011150892472718,0.008615582106786271,0.142857163770448,0.3245614035087719,0.1817042397383239,chr3,183679477,183679478,+
KLHL24,ENSG00000114796.16,PAS10564_ATTAAA_0.25,0.009626796293246823,0.005950024701921395,9.861536048352718,1,0.0016877013765771677,0.01212954949076399,0.6874999652872681,0.48245614035087736,-0.20504382493639073,chr3,183684513,183684514,+
CCDC50,ENSG00000152492.15,PAS10645_AATAAA_0.2,3.279295358477653e-7,2.4111464421813604e-4,18.48799285019777,1,1.709780788088391e-5,2.5425131774340146e-4,0.8176186001169427,0.7057946734783368,-0.11182392663860585,chr3,191392162,191392163,+
PIGX,ENSG00000163964.18,PAS10713_AATAAA_0.3,0.01801837737191043,0.002339868996685647,13.641576667989966,1,2.2123158163480017e-4,0.0022682546002974857,0.121305687728749,0.2661918369204913,0.1448861491917423,chr3,196728347,196728348,+
PAK2,ENSG00000180370.10,PAS10723_ATTAAA_0.2,3.5464528038842914e-5,0,21.590639452906544,1,3.374949473974004e-6,5.9220391860836564e-5,0.22860395297017375,0.3684008500358293,0.13979689706565554,chr3,196830693,196830694,+
PAK2,ENSG00000180370.10,PAS10724_AATAAA_0.4,3.5464528038842914e-5,0,21.590639452908363,1,3.3749494739708063e-6,5.9220391860836564e-5,0.7713960470298261,0.6315991499641708,-0.13979689706565535,chr3,196832480,196832481,+
OXTR,ENSG00000180914.11,PAS10785_AATAAA_0.35,0.04096451168839057,0,6.453996920575378,1,0.011070302354396164,0.05478899875178469,0.524243971369149,0.696856542684852,0.17261257131570296,chr3,8750391,8750392,-
