gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition,prox_to_dist_shift
AARD,ENSG00000205002.4,PAS23324_AATAAA_0.35,0.49772637387552504,NA,1.0311323943496973,1,0.309892849147802,0.5392820623641039,0.8375744586142578,0.8812129652187459,0.04363850660448809,chr8,116943997,116943998,+,0.8593937119165018,distal pA,SUM149PT,0.08727701320897618
AASDHPPT,ENSG00000149313.11,PAS30468_AATAAA_0.3,0.9980398731574379,NA,5.822691082357778e-5,1,0.993911676481623,0.9999627318270814,0.4993402155802249,0.4996464028408041,3.0618726057918266e-4,chr11,106098692,106098693,+,0.4994933092105145,distal pA,SUM149PT,6.123745211583653e-4
ABCB8,ENSG00000197150.13,PAS21131_None_0.25,0.20349993793839719,NA,0.9634211130373842,1,0.32632643333754907,0.5551283389987498,0.37408278274138257,0.3037580112101862,-0.07032477153119637,chr7,151045561,151045562,+,0.33892039697578435,distal pA,SUM149PT,-0.009827792103920652
ABCC1,ENSG00000103222.20,PAS40309_APA_0.2,0.6213645670348458,NA,0.6073901597100075,1,0.4357721566976973,0.6590449889345368,0.8303744407160494,0.8757817469188179,0.04540730620276856,chr16,16143051,16143052,+,0.8530780938174336,distal pA,SUM149PT,0.09081461240553727
ABCC3,ENSG00000108846.16,PAS43065_AATAAA_0.3,4.820768222738155e-21,0.02455523629364014,7.26203513629298,1,0.0070427437427956555,0.03713272245860925,0.7431729112465278,0.6627908533889479,-0.0803820578575799,chr17,50691700,50691701,+,0.7029818823177378,distal pA,SUM149PT,-0.282565866100365
ABCD1,ENSG00000101986.12,PAS52448_APA_0.1,0.9052758949594042,NA,0.04854328836472632,1,0.8256177283614511,0.918884014125322,0.9165675907952147,0.9094610686289841,-0.007106522166230533,chrX,153744753,153744754,+,0.9130143297120994,distal pA,SUM149PT,-0.014213044332461011
ABCD3,ENSG00000117528.14,PAS1169_AATAAA_0.15,0.16508619620475765,NA,0.13674523069039424,1,0.7115383757598641,0.8548684849802518,0.9263270818239869,0.9202705815237607,-0.0060565003002261975,chr1,94518661,94518662,+,0.9232988316738738,distal pA,SUM149PT,0.008401092094597225
ABCE1,ENSG00000164163.11,PAS13298_AATAAA_0.3,0.55041753565726,NA,0.8367905136537956,1,0.3603163017286902,0.5905003546116186,0.1328095589357916,0.16296940637349688,0.03015984743770528,chr4,145129520,145129521,+,0.14788948265464424,distal pA,SUM149PT,0.06031969487541067
ABCF1,ENSG00000204574.14,PAS17571_ATTAAA_0.3,0.5092421858878319,NA,0.9833772885340295,1,0.32136642798746673,0.5503740380693181,0.025425034949516534,0.016073096652153618,-0.009351938297362916,chr6,30592257,30592258,+,0.020749065800835076,distal pA,SUM149PT,-0.01870387659472572
ABCF3,ENSG00000161204.12,PAS10577_None_0.1,0.7482819912436418,NA,0.2884152460196674,1,0.5912378721217939,0.778564746051886,0.062192750848560574,0.05132989318435377,-0.010862857664206804,chr3,184194450,184194451,+,0.05676132201645717,distal pA,SUM149PT,-0.02172571532841372
ABHD10,ENSG00000144827.9,PAS9981_AATAAA_0.2,0.12593915543541237,NA,3.955525811423513,1,0.04671772068538557,0.15336682663197954,0.8412673570490944,0.9163630453685846,0.0750956883194902,chr3,111993366,111993367,+,0.8788152012088395,distal pA,SUM149PT,0.1501913766389804
ABHD13,ENSG00000139826.6,PAS35732_AATAAA_0.35,0.8860233416465852,NA,0.12471338022703549,1,0.7239776269910202,0.8611818532738338,0.5030677693468056,0.5306427669474529,0.0275749976006473,chr13,108230907,108230908,+,0.5168552681471292,distal pA,SUM149PT,0.016912420140498874
ABHD17C,ENSG00000136379.12,PAS38908_AATAAA_0.15,0.5302650215144944,NA,0.9080230586159814,1,0.3406395041120619,0.570822972064565,0.8383382409504582,0.774428549203176,-0.06390969174728212,chr15,80755618,80755619,+,0.8063833950768171,distal pA,SUM149PT,-0.12781938349456426
ABHD18,ENSG00000164074.17,PAS13219_APA_0.15,0.8169894730418911,NA,0.16314453511708393,1,0.6862777673023814,0.8404730884367774,0.48758211067682106,0.43920326901501205,-0.048378841661809,chr4,128039708,128039709,+,0.46339268984591653,distal pA,SUM149PT,-0.09675768332361806
ABHD2,ENSG00000140526.18,PAS38967_AATAAA_0.05,0.9052758949594042,NA,0.23960368438429214,1,0.6244925013894129,0.8015415988928072,0.5424768866152048,0.5151378316905086,-0.027339054924696127,chr15,89202353,89202354,+,0.5288073591528567,distal pA,SUM149PT,-0.04779121531784403
ABHD5,ENSG00000011198.10,PAS9495_AATAAA_0.35,0.633257159699297,NA,0.5710599826084035,1,0.4498380147378501,0.6704506942808296,0.4995181211261195,0.43588181914502916,-0.06363630198109033,chr3,43719869,43719870,+,0.4676999701355743,distal pA,SUM149PT,-0.1272726039621806
ABI2,ENSG00000138443.17,PAS6853_AATAAA_0.2,2.6968644155887326e-9,6.613947810146418e-11,45.07432584645608,1,1.8969615685250043e-11,1.0705976852362994e-9,0.4224941369252722,0.7890516557715924,0.3665575188463202,chr2,203432167,203432168,+,0.6057728963484323,distal pA,SUM149PT,0.7161598537970821
ABRAXAS2,ENSG00000165660.8,PAS27969_AATAAA_0.2,5.83438471357537e-4,7.971708000748769e-5,17.934503262862563,1,2.2863838885642708e-5,3.3121999754655664e-4,0.4687483764342411,0.7999993924912049,0.3312510160569638,chr10,124836666,124836667,+,0.634373884462723,distal pA,SUM149PT,0.5064337012736366
ABT1,ENSG00000146109.5,PAS17486_AATAAA_0.35,0.9467504699850217,NA,0.014169358398248733,1,0.9052475364840519,0.9561418091292044,0.03098525779580097,0.029367698371373874,-0.0016175594244270952,chr6,26600046,26600047,+,0.03017647808358742,distal pA,SUM149PT,-0.0032351188488541904
ACADSB,ENSG00000196177.13,PAS27953_AATAAA_0.2,0.6954180471336243,NA,0.40445254018442256,1,0.5247986921228868,0.7285360180227695,0.30774660333190873,0.2450221358698622,-0.06272446746204652,chr10,123058288,123058289,+,0.27638436960088547,distal pA,SUM149PT,-0.12544893492409304
ACCS,ENSG00000110455.14,PAS29779_AATAAA_0.4,0.014469480589538652,0,8.732609263529184,1,0.0031256887681286923,0.019820905601265513,0.3422744094941737,0.6253029363997742,0.2830285269056005,chr11,44084233,44084234,+,0.4837886729469739,distal pA,SUM149PT,0.5660570538112009
ACER3,ENSG00000078124.13,PAS30308_APA_0.25,4.845384881600681e-4,1,0.23866434722640406,1,0.6251724621400072,0.8018902461824241,0.45858553519873774,0.4385609736394438,-0.02002456155929394,chr11,77022926,77022927,+,0.4485732544190908,distal pA,SUM149PT,0.06068670214613994
ACO2,ENSG00000100412.17,PAS51084_APA_0.15,0.016181638494626335,0.13547689277382563,4.267132948728431,1,0.038856438906408726,0.13378506990017952,0.8426067023521461,0.7797169332048292,-0.06288976914731692,chr22,41528972,41528973,+,0.8111618177784876,distal pA,SUM149PT,-0.09191384407797618
ACOT11,ENSG00000162390.18,PAS893_APA_0.3,0.11697498166951054,NA,4.113914949222817,1,0.04253179992929572,0.14273865957440796,0.10545640652574051,0.16961863264401178,0.06416222611827127,chr1,54611073,54611074,+,0.13753751958487614,distal pA,SUM149PT,0.12832445223654254
ACOT13,ENSG00000112304.11,PAS17435_APA_0.3,0.8974390944825449,NA,0.04763344500861422,1,0.8272336468222026,0.9189786677432354,0.033623999299630225,0.031093881862240602,-0.002530117437389623,chr6,24704970,24704971,+,0.032358940580935414,distal pA,SUM149PT,-0.008025552647911716
ACP1,ENSG00000143727.16,PAS5154_AATAAA_0.15,1.860065858447944e-16,0,76.32363100258408,1,2.4078522439455587e-18,3.36230501487037e-16,0.40479615448653283,0.6579498912924941,0.2531537368059613,chr2,278279,278280,+,0.5313730228895135,distal pA,SUM149PT,0.5063074736119226
ACP7,ENSG00000183760.11,PAS46791_AATAAA_0.45,0.4199684700711963,NA,1.3585301815447224,1,0.2437923764369606,0.4637876037694707,0.7464466194796984,0.8567543085446497,0.11030768906495136,chr19,39111481,39111482,+,0.8016004640121741,distal pA,SUM149PT,0.22061537812990273
ACSF3,ENSG00000176715.17,PAS41024_APA_0.15,0.37467809409818986,NA,1.6005135975597113,1,0.20583044166077724,0.41867747894507096,0.8139604504234562,0.9092375485841719,0.09527709816071572,chr16,89154585,89154586,+,0.861598999503814,distal pA,SUM149PT,0.1905541963214315
ACSL3,ENSG00000123983.15,PAS7025_APA_0.25,1.556997240582818e-4,1,1.0064966669297064,1,0.31574359452491646,0.5445602530051276,0.24042804423430655,0.26871489659261055,0.028286852358304,chr2,222943144,222943145,+,0.25457147041345857,distal pA,SUM149PT,-0.05777550672914336
ACSS2,ENSG00000131069.20,PAS48995_AATAAA_0.25,0.7914040347566046,NA,0.20161480847582425,1,0.6534205642954004,0.8170773212131831,0.9472863035714232,0.9567561511901118,0.009469847618688632,chr20,34927956,34927957,+,0.9520212273807676,distal pA,SUM149PT,0.01893969523737731
ACTN4,ENSG00000130402.14,PAS46782_AATAAA_0.2,0.5815980052368352,NA,9.746951691340655e-4,1,0.9750940035378267,0.9915909573505995,0.3207037989171127,0.3191433322988723,-0.001560466618240386,chr19,38730529,38730530,+,0.3199235656079925,distal pA,SUM149PT,-6.360216100993465e-4
ACTR10,ENSG00000131966.14,PAS36703_APA_0.2,0.33825235108815066,NA,1.807226029535741,1,0.1788413522945845,0.38300613872634076,0.07164509463963409,0.05070370764043364,-0.02094138699920045,chr14,58235632,58235633,+,0.06117440114003386,distal pA,SUM149PT,-0.0418827739984009
ACTR2,ENSG00000138071.15,PAS5751_AATAAA_0.25,0.2222515900008203,NA,5.981336668934091,1,0.014458040615204233,0.06469579125634005,0.6142439233700747,0.6671365021884682,0.05289257881839349,chr2,65271250,65271251,+,0.6406902127792715,distal pA,SUM149PT,0.0925100534674538
ACTR3,ENSG00000115091.12,PAS6208_AATAAA_0.2,9.012247961670625e-4,4.2855771865771817e-4,16.825827362521522,1,4.097187466671012e-5,5.451513186253326e-4,0.6437640753890795,0.5156333444734191,-0.1281307309156604,chr2,113958254,113958255,+,0.5796987099312494,distal pA,SUM149PT,-0.1793338848836431
ACTR6,ENSG00000075089.10,PAS33123_AATAAA_0.25,0.7735621629823637,NA,0.24052760201971068,1,0.6238253122591145,0.8010726066130215,0.8328764949642378,0.8086380546640534,-0.024238440300184405,chr12,100224422,100224423,+,0.8207572748141456,distal pA,SUM149PT,-0.048476880600368866
ACVR2A,ENSG00000121989.15,PAS6369_AATAAA_0.25,0.5667991923435901,NA,0.7770169101044928,1,0.37805503019677117,0.6065089878023529,0.4467781800992195,0.3456742750355075,-0.10110390506371197,chr2,147930821,147930822,+,0.3962262275673635,distal pA,SUM149PT,-0.202207810127424
ACVR2B,ENSG00000114739.14,PAS9431_AATAAA_0.2,0.9607971641549089,NA,-4.2373697624498163e-4,1,1,1,0.2206871310654036,0.21844756819977418,-0.0022395628656294297,chr3,38493139,38493140,+,0.2195673496325889,distal pA,SUM149PT,0.018215453600569975
ADAL,ENSG00000168803.16,PAS38429_AATAAA_0.15,0.14209604152518662,NA,3.695211083007848,1,0.0545688772391846,0.17153551478281245,0.41140552431569977,0.16763005834525635,-0.24377546597044342,chr15,43353895,43353896,+,0.28951779133047806,distal pA,SUM149PT,-0.48755093194088694
ADARB1,ENSG00000197381.18,PAS50348_AATAAA_0.15,0.7655328925850203,NA,0.25500467149038286,1,0.6135729729730324,0.7945117381056139,0.6957747043701841,0.7489148733102772,0.0531401689400931,chr21,45226558,45226559,+,0.7223447888402306,distal pA,SUM149PT,0.10628033788018626
ADCY7,ENSG00000121281.13,PAS40571_ATTAAA_0.35,0.12249702816766442,NA,3.805325048614577,1,0.05108985860030655,0.16378985437660407,0.8526400103103743,0.7530736562752253,-0.09956635403514902,chr16,50318131,50318132,+,0.8028568332927998,distal pA,SUM149PT,-0.19993339197657833
ADD3,ENSG00000148700.15,PAS27811_AATAAA_0.25,0.7754011847194829,NA,0.23589008406815992,1,0.6271904000188536,0.8026515623630601,0.26247129213796283,0.2763804095608957,0.013909117422932882,chr10,110135563,110135564,+,0.26942585084942927,distal pA,SUM149PT,0.027818234845865653
ADGRL2,ENSG00000117114.21,PAS1054_AATAAA_0.3,0.9181507843569311,NA,0.03489615102910193,1,0.8518134362446109,0.9312197735219118,0.5802854994520046,0.5623869067238596,-0.01789859272814498,chr1,81992421,81992422,+,0.5713362030879321,distal pA,SUM149PT,-0.03579718545628996
ADIPOR2,ENSG00000006831.10,PAS32053_AATAAA_0.25,0.7564683090138715,NA,0.274204295628806,1,0.6005253371858249,0.7855797155141093,0.7695433364849306,0.7859333599782805,0.016390023493349948,chr12,1788670,1788671,+,0.7777383482316056,distal pA,SUM149PT,0.032780046986699785
ADK,ENSG00000156110.15,PAS27418_AATAAA_0.45,0.061733895690394315,NA,4.890126933787542e-4,1,0.9823573128564053,0.9948465818333363,0.2542060866937236,0.25476491626598746,5.588295722638859e-4,chr10,74709022,74709023,+,0.2544855014798555,distal pA,SUM149PT,0.09455826078106122
ADO,ENSG00000181915.6,PAS27252_AATAAA_0.25,0.039224976821326994,0,6.5113786582431885,1,0.010718637476865458,0.051193210375226596,0.4917308616504694,0.6737796290399487,0.18204876738947928,chr10,62808470,62808471,+,0.5827552453452091,distal pA,SUM149PT,0.3640975347789586
ADORA2B,ENSG00000170425.4,PAS42331_AATAAA_0.2,0.2101620884600686,NA,2.837001783694177,1,0.09211594775343217,0.24580585349098474,0.2994047322864536,0.4490147929569246,0.149610060670471,chr17,15976466,15976467,+,0.3742097626216891,distal pA,SUM149PT,0.299220121340942
AEBP2,ENSG00000139154.16,PAS32284_ATTAAA_0.2,0.1004037286371515,NA,2.1296062276232988,1,0.14447786711379676,0.333312263076439,0.10869597888183392,0.15979385736092472,0.051097878479090794,chr12,19520959,19520960,+,0.13424491812137931,distal pA,SUM149PT,0.1713902065674257
