gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition,prox_to_dist_shift
AARD,ENSG00000205002.4,PAS23324_AATAAA_0.35,0.025409183430556034,0,6.087772048276065,1,0.013612062552082664,0.032011426830984666,0.607947415655776,0.8470107076070464,0.2390632919512704,chr8,116943997,116943998,+,0.7274790616314113,distal pA,DMAi_96hrs,0.478126583902541
AASDHPPT,ENSG00000149313.11,PAS30468_AATAAA_0.3,0.06503026248106042,NA,4.24604281754182,1,0.039341901219581435,0.07946943948976194,0.5095257770641182,0.6227210316607865,0.11319525459666835,chr11,106098692,106098693,+,0.5661234043624523,distal pA,DMAi_96hrs,0.22639050919333664
ABCB8,ENSG00000197150.13,PAS21132_AATAAA_0.2,8.320055409732742e-5,0,17.77238051317255,1,2.489713550639722e-5,1.2286867898604544e-4,0.1196326365489857,0.5851493987258563,0.46551676217687055,chr7,151047779,151047780,+,0.352391017637421,distal pA,DMAi_96hrs,0.9310335243537411
ABCC1,ENSG00000103222.20,PAS40309_APA_0.2,0.006844535037620645,0,8.746907310853658,1,0.003101275615891605,0.009083797977376573,0.8680325802206766,0.9706423885954907,0.10260980837481404,chr16,16143051,16143052,+,0.9193374844080837,distal pA,DMAi_96hrs,0.2052196167496282
ABCD3,ENSG00000117528.14,PAS1169_AATAAA_0.15,0.5465422885219156,NA,0.5298014861300544,1,0.46669033078332395,0.5843656187944467,0.8812085330200848,0.9042911673533597,0.023082634333274843,chr1,94518661,94518662,+,0.8927498501867223,distal pA,DMAi_96hrs,0.046165268666549575
ABCE1,ENSG00000164163.11,PAS13298_AATAAA_0.3,0.0035322029033741337,0.50535649062973,1.0926484984811395,1,0.2958851314184891,0.4112508114875745,0.09157072171618252,0.10883280757806157,0.01726208586187905,chr4,145129520,145129521,+,0.10020176464712205,distal pA,DMAi_96hrs,-0.006852363126211847
ABHD10,ENSG00000144827.9,PAS9981_AATAAA_0.2,1.1648151579039844e-7,0,31.271138904352483,1,2.2439079881700135e-8,1.8995470554439223e-7,0.7934870045744865,0.9085386558868797,0.11505165131239314,chr3,111993366,111993367,+,0.8510128302306831,distal pA,DMAi_96hrs,0.23010330262478634
ABHD13,ENSG00000139826.6,PAS35734_AATAAA_0.25,0.18761011590933224,NA,1.413043662905693,1,0.23455178433410545,0.343152177522794,0.15853951029581692,0.22916672604566757,0.07062721574985065,chr13,108234253,108234254,+,0.19385311817074224,distal pA,DMAi_96hrs,0.10365592955625519
ABHD17C,ENSG00000136379.12,PAS38908_AATAAA_0.15,0.5134929232078782,NA,0.6152452125838863,1,0.4328197024082535,0.5522302316980376,0.8769247659019301,0.8457214433087148,-0.031203322593215344,chr15,80755618,80755619,+,0.8613231046053225,distal pA,DMAi_96hrs,-0.06240664518643074
ABHD18,ENSG00000164074.17,PAS13219_APA_0.15,0.10070807380924095,NA,3.4055600798797627,1,0.06497705267237643,0.12127166218004584,0.46884228143872103,0.6669863715260997,0.1981440900873787,chr4,128039708,128039709,+,0.5679143264824104,distal pA,DMAi_96hrs,0.39628818017475737
