gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition,prox_to_dist_shift
AARD,ENSG00000205002.4,PAS23324_AATAAA_0.35,0.01860503787344675,0,7.4539263479794045,1,0.006329822290397634,0.025183883570426387,0.5999723962094959,0.815040172415498,0.21506777620600204,chr8,116943997,116943998,+,0.707506284312497,distal pA,DMAi_48hrs,0.43013555241200396
AASDHPPT,ENSG00000149313.11,PAS30468_AATAAA_0.3,0.1232208672270493,NA,3.5309140056019714,1,0.060234574679623926,0.15058042571786168,0.5545967878066911,0.6496999487291568,0.09510316092246573,chr11,106098692,106098693,+,0.602148368267924,distal pA,DMAi_48hrs,0.19020632184493147
ABCB8,ENSG00000197150.13,PAS21132_AATAAA_0.2,0.05688598049903037,NA,7.297693635920268,1,0.006904318058428476,0.026998252900780853,0.133559800658821,0.38765350540827787,0.25409370474945686,chr7,151047779,151047780,+,0.26060665303354946,distal pA,DMAi_48hrs,0.45709053879980444
ABCC1,ENSG00000103222.20,PAS40309_APA_0.2,0.7537976464696676,NA,0.20707940443503503,1,0.6490662313921238,0.7850904551389951,0.8831654211844072,0.9042627337296864,0.021097312545279134,chr16,16143051,16143052,+,0.8937140774570468,distal pA,DMAi_48hrs,0.042194625090558074
ABCD3,ENSG00000117528.14,PAS1169_AATAAA_0.15,0.027953802376731483,0,6.589644982204845,1,0.010257362468132575,0.037064399753651896,0.8375019971961666,0.9220970992910228,0.08459510209485621,chr1,94518661,94518662,+,0.8797995482435947,distal pA,DMAi_48hrs,0.16919020418971237
ABCE1,ENSG00000164163.11,PAS13298_AATAAA_0.3,0.0018630156456284244,0.7429704549869114,1.0676534542217269,1,0.3014760770324517,0.48070402073926893,0.09014175670930413,0.10741748176936672,0.017275725060062586,chr4,145129520,145129521,+,0.09877961923933543,distal pA,DMAi_48hrs,-0.008446086172190226
ABHD10,ENSG00000144827.9,PAS9981_AATAAA_0.2,0.004874848869182569,0.001812037133800484,11.39789779135208,1,7.352726381897938e-4,0.004084259031427756,0.7863283365798267,0.8685237957795531,0.08219545919972637,chr3,111993366,111993367,+,0.82742606617969,distal pA,DMAi_48hrs,0.16334604145108586
ABHD13,ENSG00000139826.6,PAS35732_AATAAA_0.35,0.8899055375076982,NA,0.030318716436340765,1,0.86176902966111,0.925423723715584,0.4054942039592439,0.4177818265383649,0.012287622579120971,chr13,108230907,108230908,+,0.4116380152488044,distal pA,DMAi_48hrs,0.0687865191112649
ABHD17C,ENSG00000136379.12,PAS38908_AATAAA_0.15,0.3117934623151917,NA,1.6840667559740723,1,0.1943849515680445,0.3545646377322755,0.8478930736031464,0.7898148992067958,-0.058078174396350546,chr15,80755618,80755619,+,0.8188539864049711,distal pA,DMAi_48hrs,-0.11615634879270104
ABHD18,ENSG00000164074.17,PAS13219_APA_0.15,0.14524850069600606,NA,3.2035626694416806,1,0.07347804452738102,0.17666392845431683,0.5839125331414983,0.4069330089441334,-0.17697952419736485,chr4,128039708,128039709,+,0.49542277104281585,distal pA,DMAi_48hrs,-0.35395904839472964
