gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand
SEC22A,ENSG00000121542.12,PAS10073_AATAAA_0.05,3.056247764810266e-5,4.565339664765406e-5,18.73606088667657,1,1.5011663172769843e-5,2.0924995345551542e-4,0.15522394870853828,0.02414417829208836,-0.13107977041644991,chr3,123259687,123259688,+
SEC22A,ENSG00000121542.12,PAS10075_APA_0.25,3.056247764810266e-5,0.008349382691310527,8.969372868318715,1,0.0027454281579495318,0.017369430320094335,0.06515074778540786,0.1719248015331325,0.10677405374772464,chr3,123274130,123274131,+
EEFSEC,ENSG00000132394.11,PAS10103_AATAAA_0.3,0.04247949893921469,0.019663860604543188,7.415667192763976,1,0.006465833294944314,0.033971257828719376,0.20375800567895228,0.30524381125664274,0.10148580557769046,chr3,128347276,128347277,+
EEFSEC,ENSG00000132394.11,PAS10104_AATAAA_0.05,0.04247949893921469,0.009551260468693163,8.723916052363165,1,0.0031406273258921106,0.019341019766515442,0.767108548732007,0.6534863753128206,-0.11362217341918635,chr3,128408644,128408645,+
GATA2-AS1,ENSG00000244300.3,PAS10107_APA_0.35,0.00448883627075325,0.003723558992572701,10.453197047479534,1,0.001224373595503587,0.008938342289072965,0.3048946103502731,0.10659303151198325,-0.19830157883828986,chr3,128496965,128496966,+
GATA2-AS1,ENSG00000244300.3,PAS10109_AATAAA_0.2,0.00448883627075325,0.005488589979069737,9.738228218714085,1,0.0018047477320281408,0.012226186586020146,0.3256437683985427,0.5664365391098642,0.24079277071132155,chr3,128500656,128500657,+
HMCES,ENSG00000183624.14,PAS10127_AATAAA_0.3,6.488302953560165e-4,0,15.124712091982474,1,1.0063726819901298e-4,0.0010962691997642609,0.808949417012723,0.6775359017368029,-0.13141351527592016,chr3,129305260,129305261,+
HMCES,ENSG00000183624.14,PAS10128_AATAAA_0.2,6.488302953560165e-4,0,15.124712091982474,1,1.0063726819901298e-4,0.0010962691997642609,0.19105058298727695,0.3224640982631971,0.13141351527592016,chr3,129306182,129306183,+
NUDT16,ENSG00000198585.12,PAS10154_AATAAA_0.4,0.004678549728584992,0.0020881854889733863,12.81791229947703,1,3.4331659311865215e-4,0.0030974722033528666,0.10662272119044036,0.24314320268891898,0.13652048149847862,chr3,131388805,131388806,+
PPP2R3A,ENSG00000073711.11,PAS10191_AATAAA_0.4,0.025474634782590995,0.00644922451426748,9.44208587170067,1,0.002120621755286821,0.013983377257151553,0.06518825256492385,0.28737168842844374,0.2221834358635199,chr3,136053293,136053294,+
PCCB,ENSG00000114054.14,PAS10195_ATTAAA_0.1,1.3953728344603533e-7,0,33.092879551453734,1,8.785988523023659e-9,2.6800998418107296e-7,0.9457904774495428,0.6900394448885669,-0.25575103256097587,chr3,136330168,136330169,+
PCCB,ENSG00000114054.14,PAS10196_AATAAA_0.2,1.3953728344603533e-7,0,33.092879551453734,1,8.785988523023659e-9,2.6800998418107296e-7,0.05420952255045719,0.30996055511143306,0.25575103256097587,chr3,136332587,136332588,+
GMPS,ENSG00000163655.16,PAS10358_AATAAA_0.45,1.3955943936354531e-8,6.607528598175204e-9,35.81233907660885,1,2.1726750034785687e-9,7.498514242774753e-8,0.8082752220217566,0.41132532350588263,-0.396949898515874,chr3,155937728,155937729,+
GMPS,ENSG00000163655.16,PAS10362_ATTAAA_0.35,1.3955943936354531e-8,2.0739395814224665e-7,29.11533980291938,1,6.81948873974729e-8,1.6935331900382798e-6,0.04783352508424399,0.3191777870225716,0.2713442619383276,chr3,155944018,155944019,+
RSRC1,ENSG00000174891.14,PAS10381_AATAAA_0.2,0.026777796816283794,0.0041702309064188675,12.283083790789533,1,4.570824686057e-4,0.003918681546135492,0.4289962530072633,0.5415210949371405,0.11252484192987722,chr3,158545727,158545728,+
MYNN,ENSG00000085274.16,PAS10441_APA_0.2,0.005068839281481526,0.017361082970639742,9.64093889840251,1,0.0019028794424006742,0.012754563234217527,0.6195528868919662,0.44565977664143586,-0.17389311025053034,chr3,169786823,169786824,+
MYNN,ENSG00000085274.16,PAS10443_AATAAA_0.45,0.005068839281481526,0.007064664488010247,11.301776045659153,1,7.743298528339106e-4,0.0061241159422075276,0.14678957186138872,0.3057338034172037,0.15894423155581497,chr3,169787546,169787547,+
FNDC3B,ENSG00000075420.13,PAS10479_AATAAA_0.25,0.006594889005138484,0.0039255749295551996,13.69406449825965,1,2.1513334869969821e-4,0.0020879278042346557,0.17232512815318332,0.28300950310000095,0.11068437494681763,chr3,172398770,172398771,+
YEATS2,ENSG00000163872.16,PAS10565_APA_0.2,0.009928693445335347,0.0021612155426179278,11.461192601919265,1,7.106467897652579e-4,0.0056999960016329955,0.20009575308261943,0.3427956423795964,0.142699889296977,chr3,183742059,183742060,+
YEATS2,ENSG00000163872.16,PAS10567_AATAAA_0.05,0.009928693445335347,0.0146974349121809,7.940973598896562,1,0.004832782631885623,0.02705453775936802,0.7567494422538107,0.6340031399184248,-0.12274630233538586,chr3,183812622,183812623,+
