"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type"
"ABCE1","ENSG00000164163","PAS13298_AATAAA_0.3",0.889814609650374,NA,0.225263251296383,1,0.635058519062815,0.915116516950939,0.142292265476848,0.122756625362462,-0.0195356401143864,"chr4",145129520,145129521,"+",0.132524445419655,0,"TUTR"
"ABHD2","ENSG00000140526","PAS38967_AATAAA_0.05",0.870744201002312,NA,0.337499252877024,1,0.56127626952409,0.889003873491728,0.316923285007848,0.333416081434231,0.0164927964263828,"chr15",89202353,89202354,"+",0.32516968322104,0,"TUTR"
"ABRAXAS2","ENSG00000165660","PAS27969_AATAAA_0.2",0.840839354700808,NA,0.257097755926679,1,0.612121083147776,0.908591589418485,0.704695916830329,0.73179071838536,0.027094801555031,"chr10",124836666,124836667,"+",0.718243317607844,0,"TUTR"
"ACADSB","ENSG00000196177","PAS27953_AATAAA_0.2",0.94391658498375,NA,0.0793407767982899,1,0.778192764954729,0.95517229433006,0.809036753558039,0.792229830938029,-0.0168069226200103,"chr10",123058288,123058289,"+",0.800633292248034,0,"TUTR"
"ADIPOR2","ENSG00000006831","PAS32053_AATAAA_0.25",0.987164194198056,NA,0.00903696144268906,1,0.92426483899277,0.992203318862226,0.759412674300236,0.762373791905933,0.0029611176056964,"chr12",1788670,1788671,"+",0.760893233103084,0,"TUTR"
"AGPAT3","ENSG00000160216","PAS50312_ATTAAA_0.4",0.899282436946677,NA,0.409335610023845,1,0.522306916197532,0.875259224963615,0.194344030448144,0.208808274730337,0.0144642442821935,"chr21",43986533,43986534,"+",0.20157615258924,0,"TUTR"
"AKAP9","ENSG00000127914","PAS20635_ATTAAA_0.3",0.977933208850935,NA,0.0993131049299336,1,0.752655497180066,0.951303037257647,0.575750497780166,0.563073730945464,-0.0126767668347014,"chr7",91995799,91995800,"+",0.569412114362815,0,"TUTR"
"ALDH1B1","ENSG00000137124","PAS25005_AATAAA_0.25",0.916150375801924,NA,0.029670866012566,1,0.863239157376728,0.982126395485411,0.606381174398644,0.598806139225398,-0.00757503517324654,"chr9",38398657,38398658,"+",0.602593656812021,0,"TUTR"
"ALG10B","ENSG00000175548","PAS32470_AATAAA_0.2",0.989320753813234,NA,0.00331857301426908,1,0.954061628350637,0.996756042739841,0.807974051490703,0.80209592253341,-0.00587812895729334,"chr12",38329719,38329720,"+",0.805034987012056,0,"TUTR"
"ANKRD33B","ENSG00000164236","PAS14609_AATAAA_0.3",0.665559509788673,NA,1.22723956834284,1,0.267944548723787,0.715383808346604,0.283323908010218,0.226885593192326,-0.0564383148178922,"chr5",10657814,10657815,"+",0.255104750601272,0,"TUTR"
"APEX2","ENSG00000169188","PAS52009_AATAAA_0.05",0.821656402743219,NA,0.476699407499382,1,0.489921165347584,0.860083225296528,0.0847705965766031,0.117066312457151,0.0322957158805475,"chrX",55009056,55009057,"+",0.100918454516877,0,"TUTR"
"APOL6","ENSG00000221963","PAS50945_AATAAA_0.25",0.990525649529792,NA,0.0784714453338893,1,0.779379647212769,0.95517229433006,0.302180635122958,0.320547218631461,0.0183665835085028,"chr22",35668405,35668406,"+",0.311363926877209,0,"TUTR"
"ARHGAP5","ENSG00000100852","PAS36487_AATAAA_0.3",0.987751470749311,NA,0.0410869543827062,1,0.839370170288741,0.97287410489756,0.253914073414443,0.273094688715408,0.0191806153009647,"chr14",32159722,32159723,"+",0.263504381064925,0,"TUTR"
"ARHGEF12","ENSG00000196914","PAS30631_ATTAAA_0.3",0.780748301543275,NA,0.701067603512001,1,0.402425196375357,0.81413105248523,0.508035506088165,0.548582807673226,0.0405473015850615,"chr11",120489027,120489028,"+",0.528309156880695,0,"TUTR"
"ARIH1","ENSG00000166233","PAS38774_AATAAA_0.25",0.781308274498402,NA,0.766329340318407,1,0.381355001102539,0.800921823528994,0.458712538997925,0.49714577982414,0.0384332408262151,"chr15",72586553,72586554,"+",0.477929159411032,0,"TUTR"
"ARPC5L","ENSG00000136950","PAS25477_AATAAA_0.1",0.763409978286367,NA,0.0712730165014364,1,0.789492208202837,0.95898151784525,0.640095392722511,0.630707472558845,-0.00938792016366541,"chr9",124877413,124877414,"+",0.635401432640678,0,"TUTR"
"ASB7","ENSG00000183475","PAS39095_ATTAAA_0.35",0.743657634336323,NA,0.0234909735645488,1,0.878187208136682,0.985546496387471,0.69284948928287,0.701013583022475,0.00816409373960525,"chr15",100651696,100651697,"+",0.696931536152672,0,"TUTR"
"ASXL1","ENSG00000171456","PAS48945_AATAAA_0.15",0.726729064010706,NA,2.15519121093985,1,0.142088753822649,0.586803003231927,0.249221739441536,0.303250966751798,0.0540292273102617,"chr20",32439317,32439318,"+",0.276236353096667,0,"TUTR"
"ATAD3C","ENSG00000215915","PAS45_AATAAA_0.2",0.944888643371518,NA,0.0754345187040144,1,0.783582496122714,0.957058379489446,0.742776272205362,0.728012577365392,-0.0147636948399699,"chr1",1470157,1470158,"+",0.735394424785377,0,"TUTR"
"ATG10","ENSG00000152348","PAS15065_ATTAAA_0.4",0.936484411203349,NA,0.0990695905147447,1,0.752949031445352,0.951303037257647,0.53760814173656,0.586878031425371,0.0492698896888111,"chr5",82254788,82254789,"+",0.562243086580965,0,"TUTR"
"ATP6V0A2","ENSG00000185344","PAS33561_AATAAA_0.15",0.828684315639171,NA,0.444538638055747,1,0.504939943605887,0.865226825753253,0.295596363940969,0.365349398190898,0.0697530342499286,"chr12",123761751,123761752,"+",0.330472881065933,0,"TUTR"
"ATP8B2","ENSG00000143515","PAS1605_APA_0.25",0.801342234602844,NA,0.563296648367213,1,0.452935014069942,0.842395081943223,0.904613413552467,0.920862997113968,0.016249583561501,"chr1",154351302,154351303,"+",0.912738205333218,0,"TUTR"
"B3GALT6","ENSG00000176022","PAS29_ATTAAA_0.25",0.671962650538656,NA,2.12155985573463,1,0.145238556573507,0.590430643103425,0.132373595775616,0.177535451265656,0.0451618554900395,"chr1",1235037,1235038,"+",0.154954523520636,0,"TUTR"
"BLTP3A","ENSG00000065060","PAS17694_ATTAAA_0.25",0.706592102092544,NA,0.998839530172518,1,0.317591470612258,0.758893099586822,0.916207686338093,0.851542845998659,-0.0646648403394345,"chr6",34877511,34877512,"+",0.883875266168376,0,"TUTR"
