"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type"
"ATP6V1A","ENSG00000114573","PAS10002_AATAAA_0.15",0.00163077620849117,0.00123248791195599,17.0794566408258,1,3.58479863588306e-05,0.00516681676597591,0.254925825847723,0.370336052865803,0.11541022701808,"chr3",113812053,113812054,"+",0.312630939356763,2,"TUTR"
"GALNT2","ENSG00000143641","PAS2406_AATAAA_0.1",0.0312060021702772,0,11.2090199492195,1,0.000814006981819327,0.0424502848051859,0.383663185032482,0.59824882915087,0.214585644118388,"chr1",230282120,230282121,"+",0.490956007091676,2,"TUTR"
"KAT2B","ENSG00000114166","PAS9287_APA_0.15",0.0246728230978952,0,11.9490034954745,1,0.000546766162834159,0.0338016264170939,0.744410021214305,0.945378565095905,0.200968543881601,"chr3",20154401,20154402,"+",0.844894293155105,2,"TUTR"
"NFYA","ENSG00000001167","PAS17774_AATAAA_0.35",0.000740594040042851,0.000546879802730643,19.9490760014078,1,7.95323812835422e-06,0.00165176198181504,0.308536223966173,0.073580249422143,-0.23495597454403,"chr6",41102397,41102398,"+",0.191058236694158,2,"TUTR"
"XPOT","ENSG00000184575","PAS32838_AATAAA_0.3",0.0205247583714799,0,12.4127404433755,1,0.000426414647606922,0.0280438699909486,0.920286653949768,0.678409271187658,-0.24187738276211,"chr12",64451122,64451123,"+",0.799347962568713,2,"TUTR"
"YBX1","ENSG00000065978","PAS730_AATAAA_0.2",0.00459175419458711,0,16.4016843935206,1,5.12396760163569e-05,0.00667437601367387,0.523659552675509,0.696525893096757,0.172866340421249,"chr1",42702359,42702360,"+",0.610092722886133,2,"TUTR"
"ATP6V1A","ENSG00000114573","PAS9999_APA_0.35",0.00163077620849117,0.000115559420339501,21.598499649539,1,3.36114657497165e-06,0.000882805323186078,0.725299077898395,0.592438241713998,-0.132860836184397,"chr3",113810425,113810426,"+",0.658868659806196,2,"TUTR"
"GALNT2","ENSG00000143641","PAS2404_APA_0.2",0.0312060021702772,0,11.2090199492195,1,0.000814006981819327,0.0424502848051859,0.616336814967518,0.40175117084913,-0.214585644118388,"chr1",230280077,230280078,"+",0.509043992908324,2,"TUTR"
"KAT2B","ENSG00000114166","PAS9286_AATAAA_0.35",0.0246728230978952,0,11.9490034954742,1,0.000546766162834242,0.0338016264170939,0.255589978785695,0.0546214349040946,-0.200968543881601,"chr3",20153440,20153441,"+",0.155105706844895,2,"TUTR"
"MARCHF5","ENSG00000198060","PAS27578_ATTAAA_0.3",0.0333145705261136,0.00815186789795764,13.5115138389447,1,0.000237104190937826,0.0188378484048455,0.196864688784328,0.376156704935508,0.179292016151179,"chr10",92351853,92351854,"+",0.286510696859918,2,"TUTR"
