"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type"
"DESI2","ENSG00000121644","PAS2498_ATTAAA_0.35",1.69107831813898e-07,8.22424112757552e-10,43.6924443312383,1,3.84252411386347e-11,2.03241062481793e-08,0.945000089961491,0.192304410295677,-0.752695679665814,"chr1",244709026,244709027,"+",0.568652250128584,3,"TUTR"
"DSP","ENSG00000096696","PAS17312_AATAAA_0.2",0.00117853456714267,0,18.6161384838124,1,1.59861508730731e-05,0.00182638576494685,0.928324509897061,0.652844950129744,-0.275479559767317,"chr6",7586571,7586572,"+",0.790584730013402,2,"TUTR"
"EIF4EBP2","ENSG00000148730","PAS27350_APA_0.2",0.031813530785781,0.0445184243490152,11.5070455641944,1,0.000693328889635505,0.0334507765975832,0.575109906184456,0.378341684393015,-0.196768221791441,"chr10",70428615,70428616,"+",0.476725795288736,2,"TUTR"
"GTPBP8","ENSG00000163607","PAS9991_ATTAAA_0.1",0.0282100105253094,0,10.9203174643197,1,0.000951153085278768,0.0404268369371014,0.0800785654582719,0.510169003516635,0.430090438058363,"chr3",113001966,113001967,"+",0.295123784487453,2,"TUTR"
"PCYOX1","ENSG00000116005","PAS5807_AATAAA_0.05",8.11604825908215e-08,5.7946511199602e-06,27.7879210123974,1,1.35368639577066e-07,4.02749904541683e-05,0.219740245350711,0.617759937652736,0.398019692302024,"chr2",70281183,70281184,"+",0.418750091501724,3,"TUTR"
"PDPK1","ENSG00000140992","PAS40126_AATAAA_0.1",0.0288371709265693,0,10.8586899627162,1,0.000983332316825366,0.0414512115827327,0.924083943593294,0.670799223116109,-0.253284720477185,"chr16",2603186,2603187,"+",0.797441583354701,2,"TUTR"
"PITHD1","ENSG00000057757","PAS356_AATAAA_0.15",0.0402693190815716,0,9.95887485594358,1,0.001600758539226,0.0563064844795235,0.930489899456555,0.655311689100605,-0.27517821035595,"chr1",23788229,23788230,"+",0.79290079427858,2,"TUTR"
"PSMC2","ENSG00000161057","PAS20825_AATAAA_0.2",0.00187330942015148,0,17.533178690257,1,2.82337516224789e-05,0.00285961848879873,0.0401145649578056,0.168604876264196,0.12849031130639,"chr7",103369393,103369394,"+",0.104359720611001,2,"TUTR"
"PYGB","ENSG00000100994","PAS48890_ATTAAA_0.15",1.70825020895024e-09,0,48.3639980686821,1,3.54008144281323e-12,2.66083700446399e-09,0.728292215832703,0.214345854312768,-0.513946361519936,"chr20",25298010,25298011,"+",0.471319035072736,2,"TUTR"
"SEPTIN11","ENSG00000138758","PAS12962_APA_0.05",0.000649249599575211,0.022161236774833,13.7656967850635,1,0.000207083146953979,0.0132609852320904,0.375734045720095,0.18096165907188,-0.194772386648215,"chr4",77038613,77038614,"+",0.278347852395988,2,"TUTR"
