"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type"
"ACTN4","ENSG00000130402","PAS46782_AATAAA_0.2",0.796815926051659,NA,0.214545118586102,1,0.643228073230157,0.828277551693144,0.298008110483802,0.283624006551287,-0.0143841039325155,"chr19",38730529,38730530,"+",0.290816058517545,0,"ALE","distal pA"
"AGAP3","ENSG00000133612","PAS21139_AATAAA_0.05",0.864836319635769,NA,0.101517144523427,1,0.75001654194737,0.888948985397727,0.793893235785129,0.770142710067603,-0.0237505257175261,"chr7",151144433,151144434,"+",0.782017972926366,0,"ALE","distal pA"
"AIG1","ENSG00000146416","PAS18369_AATAAA_0.2",0.827214604331782,NA,-0.00578661287454452,1,1,1,0.571779718034208,0.575037389337736,0.00325767130352783,"chr6",143340301,143340302,"+",0.573408553685972,0,"ALE","distal pA"
"ALG13","ENSG00000101901","PAS52279_AATAAA_0.3",0.985547442817152,NA,0.00192111383216798,1,0.96503950493482,0.989368460982302,0.608264199356015,0.604372577572125,-0.00389162178389024,"chrX",111760643,111760644,"+",0.60631838846407,0,"ALE","distal pA"
"ANKRD12","ENSG00000101745","PAS45162_AATAAA_0.4",0.500160951083336,NA,0.652150787631399,1,0.419344764883161,0.660857720034035,0.486712884483637,0.460826156725261,-0.0258867277583766,"chr18",9256249,9256250,"+",0.473769520604449,0,"ALE","distal pA"
"ANKRD13D","ENSG00000172932","PAS30130_AATAAA_0.1",0.998896328467564,NA,6.360349834722e-05,1,0.993636794346343,1,0.444113047064945,0.444417429948732,0.00030438288378698,"chr11",67302482,67302483,"+",0.444265238506839,0,"ALE","distal pA"
"AP5M1","ENSG00000053770","PAS36691_ATTAAA_0.25",0.850555558778896,NA,0.122802448502625,1,0.72601466238513,0.875656304360083,0.751147665429253,0.720658770596526,-0.0304888948327272,"chr14",57290066,57290067,"+",0.73590321801289,0,"ALE","distal pA"
"ARID1B","ENSG00000049618","PAS18468_AATAAA_0.2",0.230142165636613,NA,0.947149267876739,1,0.330445989672501,0.581723134521388,0.762346370001893,0.790475632890915,0.0281292628890218,"chr6",157209256,157209257,"+",0.776411001446404,0,"ALE","distal pA"
"ARL6","ENSG00000113966","PAS9859_ATTAAA_0.25",0.868262371403522,NA,0.0961305805101915,1,0.756523451510265,0.89220063754614,0.622049750546626,0.583649317257049,-0.0384004332895775,"chr3",97801106,97801107,"+",0.602849533901838,0,"ALE","distal pA"
"ARMC7","ENSG00000125449","PAS43368_AATAAA_0.35",0.771748125523269,NA,0.259635396584713,1,0.610370752894294,0.80433725228681,0.906543462664784,0.876982692069257,-0.0295607705955264,"chr17",75130227,75130228,"+",0.89176307736702,0,"ALE","distal pA"
