"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type"
"ATRN","ENSG00000088812","PAS48732_AATAAA_0.25",0.317920670989303,NA,1.9493885453212,1,0.162652756028156,0.361216923050217,0.481901006169315,0.553967003704009,0.0720659975346942,"chr20",3651112,3651113,"+",0.517934004936662,0,"iAPA","distal pA"
"C19orf53","ENSG00000104979","PAS46343_AATAAA_0.1",0.372817751198509,NA,1.60882079704243,1,0.204657640928955,0.416729967886756,0.905607711667188,0.925471116144286,0.0198634044770987,"chr19",13778457,13778458,"+",0.915539413905737,0,"iAPA","distal pA"
"CENATAC","ENSG00000186166","PAS30607_AATAAA_0.2",0.785725095928567,NA,0.215237887178318,1,0.642692614873609,0.812115135545737,0.588308268019577,0.563676239951241,-0.0246320280683361,"chr11",119015743,119015744,"+",0.575992253985409,0,"iAPA","distal pA"
"CEP57","ENSG00000166037","PAS30437_ATTAAA_0.2",0.709158294072597,NA,0.336978852195898,1,0.561578298425454,0.756948756311352,0.202831343126443,0.184932525217162,-0.0178988179092808,"chr11",95832690,95832691,"+",0.193881934171803,0,"iAPA","distal pA"
"CTDSP1","ENSG00000144579","PAS6967_APA_0.1",0.0074665921247867,0,10.1762145905541,1,0.00142263951892174,0.0106579935197981,0.948513397528161,0.878575706122436,-0.0699376914057255,"chr2",218405939,218405940,"+",0.913544551825298,0,"iAPA","distal pA"
"DKC1","ENSG00000130826","PAS52473_ATTAAA_0.25",0.546201116726488,NA,0.85541639753319,1,0.355024567207178,0.586022876742428,0.372349850949393,0.398849487411416,0.0264996364620231,"chrX",154777680,154777681,"+",0.385599669180404,0,"iAPA","distal pA"
"DYNC2H1","ENSG00000187240","PAS30466_AATAAA_0.15",0.838519738913816,NA,0.129991882157753,1,0.718440455914022,0.85988123843381,0.419926735126911,0.380107604995236,-0.0398191301316744,"chr11",103479622,103479623,"+",0.400017170061074,0,"iAPA","distal pA"
"GNL3","ENSG00000163938","PAS9687_AATAAA_0.35",0.622205604917736,NA,0.603773467172687,1,0.437141888573234,0.6592903775442,0.916859353927114,0.886926938500246,-0.0299324154268676,"chr3",52694496,52694497,"+",0.90189314621368,0,"iAPA","distal pA"
"GOLGA4","ENSG00000144674","PAS9405_AATAAA_0.3",0.372681622456091,NA,1.60988809853143,1,0.204507532711294,0.416549553469847,0.693460282920654,0.634125552170114,-0.0593347307505397,"chr3",37366744,37366745,"+",0.663792917545384,0,"iAPA","distal pA"
"MED15","ENSG00000099917","PAS50728_AATAAA_0.15",0.568594879542374,NA,0.769366108685062,1,0.38041322312728,0.608346765910154,0.924107184149831,0.905743834749882,-0.0183633493999495,"chr22",20587616,20587617,"+",0.914925509449856,0,"iAPA","distal pA"
"MON2","ENSG00000061987","PAS32813_AATAAA_0.4",0.546201116726488,NA,0.0661262239125335,1,0.797062828315336,0.904974788410324,0.537797237775455,0.518617854795969,-0.0191793829794862,"chr12",62593271,62593272,"+",0.528207546285712,0,"iAPA","distal pA"
"NUCB2","ENSG00000070081","PAS29557_AATAAA_0.45",0.821171538905305,NA,0.156625905694455,1,0.692282154967094,0.843707197141379,0.496763782243452,0.536105351909821,0.0393415696663698,"chr11",17331521,17331522,"+",0.516434567076636,0,"iAPA","distal pA"
"PCBP2","ENSG00000197111","PAS32648_ATTAAA_0.2",0.0492576194449421,0.0238498513653787,9.8372737068421,1,0.0017101076676834,0.0124200581012181,0.792080389666919,0.745242643431813,-0.0468377462351064,"chr12",53479793,53479794,"+",0.768661516549366,0,"iAPA","distal pA"
