"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type"
"ABCE1","ENSG00000164163","PAS13298_AATAAA_0.3",0.558380893065724,NA,0.653323848775926,1,0.418926817648905,0.599323375826564,0.105617821820195,0.130504080792304,0.0248862589721082,"chr4",145129520,145129521,"+",0.11806095130625,0,"TUTR"
"ADCY7","ENSG00000121281","PAS40571_ATTAAA_0.35",0.269367416141478,NA,2.05244670946888,1,0.151961808148251,0.308472412900219,0.931599028316481,0.860329776565406,-0.0712692517510749,"chr16",50318131,50318132,"+",0.895964402440944,0,"TUTR"
"ADIPOR2","ENSG00000006831","PAS32053_AATAAA_0.25",0.668901103169285,NA,0.370317657945634,1,0.542831168254467,0.703969499864889,0.804082187271554,0.822250747823419,0.0181685605518651,"chr12",1788670,1788671,"+",0.813166467547487,0,"TUTR"
"AGO4","ENSG00000134698","PAS615_AATAAA_0.35",0.489966141978649,NA,0.393629176201443,1,0.530397894909261,0.693998422078201,0.439241927113081,0.498985309279252,0.0597433821661718,"chr1",35857886,35857887,"+",0.469113618196167,0,"TUTR"
"AKAP9","ENSG00000127914","PAS20635_ATTAAA_0.3",0.106109960700965,NA,0.194439526518181,1,0.659247040839178,0.790311700819464,0.500113325704916,0.485917476822439,-0.0141958488824777,"chr7",91995799,91995800,"+",0.493015401263677,0,"TUTR"
"ANKRD33B","ENSG00000164236","PAS14609_AATAAA_0.3",0.892719790905356,NA,0.0416962893968957,1,0.838199795586161,0.909504401498371,0.464760009465915,0.47917829576395,0.0144182862980358,"chr5",10657814,10657815,"+",0.471969152614932,0,"TUTR"
"ANKS1A","ENSG00000064999","PAS17697_AATAAA_0.2",0.734063132712835,NA,0.234075326264247,1,0.628518362771717,0.765234148827528,0.892748905183703,0.870088800056934,-0.0226601051267686,"chr6",35091404,35091405,"+",0.881418852620318,0,"TUTR"
"APOOL","ENSG00000155008","PAS52157_AATAAA_0.15",0.956107475478364,NA,0.00767283479069647,1,0.930198799700972,0.962360687057539,0.850859153226544,0.844292739319599,-0.00656641390694468,"chrX",85093314,85093315,"+",0.847575946273071,0,"TUTR"
"APPL1","ENSG00000157500","PAS9709_AATAAA_0.35",0.27544040117511,NA,0.272186979930211,1,0.60186848641741,0.746839880471127,0.528903567329978,0.503482436157639,-0.0254211311723391,"chr3",57273451,57273452,"+",0.516193001743809,0,"TUTR"
"ARHGAP35","ENSG00000160007","PAS47015_AATAAA_0.45",0.993917089599246,NA,0.0236301389822984,1,0.877829743573812,0.933232460434969,0.451208201164004,0.445661198211613,-0.0055470029523908,"chr19",47005073,47005074,"+",0.448434699687809,0,"TUTR"
"ARHGEF12","ENSG00000196914","PAS30631_ATTAAA_0.3",0.711402276508258,NA,0.970630586612288,1,0.324522962770352,0.511226704504741,0.672534213764185,0.718866879719561,0.0463326659553762,"chr11",120489027,120489028,"+",0.695700546741873,0,"TUTR"
"ARHGEF5","ENSG00000050327","PAS21086_AATAAA_0.2",0.964115881445326,NA,0.00513661456011505,1,0.942864388810838,0.96922264830913,0.853648667722,0.857036806062389,0.0033881383403892,"chr7",144380630,144380631,"+",0.855342736892194,0,"TUTR"
"ARIH1","ENSG00000166233","PAS38774_AATAAA_0.25",2.82722017855968e-06,0.234522957322981,5.80269530591795,1,0.0160016270577905,0.0603021382700034,0.657432476287601,0.58527938846687,-0.0721530878207312,"chr15",72586553,72586554,"+",0.621355932377236,0,"TUTR"
"ARL5B","ENSG00000165997","PAS27019_AATAAA_0.3",0.28310451112972,NA,1.94783004965984,1,0.162820875561764,0.32412859060422,0.897099835866502,0.947367824295209,0.050267988428707,"chr10",18681637,18681638,"+",0.922233830080855,0,"TUTR"
"ASF1A","ENSG00000111875","PAS18247_AATAAA_0.35",0.826174891818916,NA,0.102243025568669,1,0.749154340731248,0.850423774240258,0.495828641372465,0.522190628239346,0.0263619868668811,"chr6",118909164,118909165,"+",0.509009634805906,0,"TUTR"
"B3GALT6","ENSG00000176022","PAS29_ATTAAA_0.25",0.990621223866463,NA,0.0284720679860584,1,0.86600376408622,0.926488163945318,0.547108540238533,0.560492635103491,0.0133840948649576,"chr1",1235037,1235038,"+",0.553800587671012,0,"TUTR"
"BACE2","ENSG00000182240","PAS50268_AATAAA_0.45",0.327798253250595,NA,0.0358930350957962,1,0.849736556045841,0.916935456887784,0.200314997278576,0.207353003115552,0.00703800583697545,"chr21",41276582,41276583,"+",0.203834000197064,0,"TUTR"
"BRK1","ENSG00000254999","PAS9174_AATAAA_0.25",0.00877859632548136,0.828699553327928,1.15400143487022,1,0.282713073096909,0.468872179113038,0.113831105233513,0.139905769599926,0.0260746643664128,"chr3",10127188,10127189,"+",0.126868437416719,0,"TUTR"
"CAMLG","ENSG00000164615","PAS15404_AATAAA_0.3",0.623346594398653,NA,1.64300240658849,1,0.199914023266287,0.37385089343856,0.73527955716866,0.792740084588829,0.0574605274201692,"chr5",134751374,134751375,"+",0.764009820878744,0,"TUTR"
"CAND1","ENSG00000111530","PAS32901_AATAAA_0.4",0.373237618067238,NA,1.56339788675541,1,0.211168397061118,0.387611196727392,0.245252214938309,0.279566357493669,0.0343141425553598,"chr12",67314617,67314618,"+",0.262409286215989,0,"TUTR"
"CAV2","ENSG00000105971","PAS20897_AATAAA_0.25",0.307714372348677,NA,3.28499696139079,1,0.0699157577939343,0.178526613326233,0.379839412335343,0.442925053973643,0.0630856416382995,"chr7",116508539,116508540,"+",0.411382233154493,0,"TUTR"
"CCND1","ENSG00000110092","PAS30199_AATAAA_0.05",0.0913846550221269,NA,0.0885255127686833,1,0.766060096601565,0.862288848414223,0.781699873149764,0.785850700771463,0.00415082762169883,"chr11",69654472,69654473,"+",0.783775286960614,0,"TUTR"
"CDT1","ENSG00000167513","PAS41015_AATAAA_0.35",0.0294644309516859,0,6.82574420714809,1,0.00898531079375981,0.0386660615949581,0.372604751058112,0.305245660564495,-0.0673590904936177,"chr16",88809253,88809254,"+",0.338925205811304,0,"TUTR"
"CENPF","ENSG00000117724","PAS2231_AATAAA_0.35",0.790472978597187,NA,0.148850641173794,1,0.699636155198006,0.818209201873676,0.209708106723633,0.22484300461054,0.0151348978869076,"chr1",214664568,214664569,"+",0.217275555667087,0,"TUTR"
"CHAF1B","ENSG00000159259","PAS50225_AATAAA_0.25",0.708239405931508,NA,0.284222068536792,1,0.593947182284725,0.740718715916492,0.140371980772599,0.115581787942375,-0.0247901928302242,"chr21",36419013,36419014,"+",0.127976884357487,0,"TUTR"
"DDI2","ENSG00000197312","PAS256_AATAAA_0.2",0.70660302960929,NA,0.988903900486548,1,0.320010418417061,0.507109041397163,0.719448543992829,0.786224181393028,0.0667756374001993,"chr1",15669042,15669043,"+",0.752836362692928,0,"TUTR"
"DENR","ENSG00000139726","PAS33506_ATTAAA_0.3",0.44160154663257,NA,1.07354463336992,1,0.300146167488739,0.487186977418959,0.878296114957409,0.918914011770062,0.0406178968126526,"chr12",122771059,122771060,"+",0.898605063363735,0,"TUTR"
"DNAJA1","ENSG00000086061","PAS24901_APA_0.25",0.0280794256072034,0.00996058792821878,8.58036029558752,1,0.00339808126085037,0.0179972945899434,0.180259089410463,0.241197306059723,0.0609382166492602,"chr9",33039904,33039905,"+",0.210728197735093,0,"TUTR"
"DNAJC3","ENSG00000102580","PAS35663_AATAAA_0.1",0.981427188521874,NA,0.00161627734246395,1,0.967931324248742,0.983675971139935,0.865765091316958,0.86419344860005,-0.00157164271690735,"chr13",95794986,95794987,"+",0.864979269958504,0,"TUTR"
"DOT1L","ENSG00000104885","PAS46064_AATAAA_0.2",0.622620489047205,NA,0.000141093923048174,1,0.990522713636764,0.996915524438214,0.422732626862566,0.422032236702025,-0.000700390160541353,"chr19",2232576,2232577,"+",0.422382431782296,0,"TUTR"
"EGR1","ENSG00000120738","PAS15460_AATAAA_0.15",0.990621223866463,NA,0.0293671172594259,1,0.863934126178444,0.92544777208907,0.51975691074828,0.509466096927309,-0.0102908138209712,"chr5",138469301,138469302,"+",0.514611503837794,0,"TUTR"
"EIF2S3","ENSG00000130741","PAS51841_AATAAA_0.45",0.875435993227173,NA,0.342251412213955,1,0.5585325380651,0.716891440097825,0.385577555071414,0.396593487963941,0.0110159328925272,"chrX",24078802,24078803,"+",0.391085521517677,0,"TUTR"
"EIF4EBP2","ENSG00000148730","PAS27350_APA_0.2",0.772618089717753,NA,0.27207091940636,1,0.601945953138115,0.746839880471127,0.328527749656579,0.34955872128585,0.0210309716292708,"chr10",70428615,70428616,"+",0.339043235471215,0,"TUTR"
"EPDR1","ENSG00000086289","PAS20302_AATAAA_0.4",0.771062716346024,NA,0.177051208495413,1,0.673919729028426,0.799872184981876,0.654851826896768,0.691152180909394,0.0363003540126258,"chr7",37951931,37951932,"+",0.673002003903081,0,"TUTR"
"EXOG","ENSG00000157036","PAS9434_APA_0.15",0.660873459447405,NA,0.388459282298129,1,0.533110382074183,0.695746892069528,0.307757264932925,0.251553933832877,-0.0562033311000476,"chr3",38526301,38526302,"+",0.279655599382901,0,"TUTR"
"FAM8A1","ENSG00000137414","PAS17394_AATAAA_0.2",0.786875056920054,NA,0.154166575619854,1,0.694585009718373,0.814980523720458,0.788803953686482,0.818795320695715,0.0299913670092327,"chr6",17611712,17611713,"+",0.803799637191098,0,"TUTR"
"FBXO28","ENSG00000143756","PAS2306_AATAAA_0.1",0.846923411006901,NA,0.0815842519739363,1,0.775161852015618,0.868405212763637,0.646291908360148,0.670062605678669,0.0237706973185207,"chr1",224162045,224162046,"+",0.658177257019408,0,"TUTR"
"FOXC1","ENSG00000054598","PAS17256_AATAAA_0.3",0.363261720608928,NA,1.44858141801251,1,0.228755712432138,0.407263633149302,0.848707043239576,0.876636660060592,0.0279296168210162,"chr6",1613891,1613892,"+",0.862671851650084,0,"TUTR"
"FOXK1","ENSG00000164916","PAS19978_AATAAA_0.05",0.134186389223158,NA,3.53604951031139,1,0.0600483204380756,0.159601237182091,0.869950307298099,0.929362210093303,0.0594119027952033,"chr7",4771440,4771441,"+",0.899656258695701,0,"TUTR"
"FZD7","ENSG00000155760","PAS6817_AATAAA_0.45",0.923225581768958,NA,0.0220458672679342,1,0.881965146264218,0.935434848644536,0.529934271362924,0.545481343684692,0.0155470723217681,"chr2",202038436,202038437,"+",0.537707807523808,0,"TUTR"
"FZR1","ENSG00000105325","PAS46100_APA_0.2",0.428903226628265,NA,0.0147123923525214,1,0.9034576566504,0.947493697528597,0.265895954294611,0.261964735516372,-0.0039312187782391,"chr19",3538326,3538327,"+",0.263930344905491,0,"TUTR"
"G3BP1","ENSG00000145907","PAS15678_ATTAAA_0.45",0.329433363814888,NA,0.552275748123066,1,0.457389312795108,0.635184782973518,0.491384295478988,0.50570499091439,0.014320695435402,"chr5",151805344,151805345,"+",0.498544643196689,0,"TUTR"
"GALM","ENSG00000143891","PAS5503_AATAAA_0.25",0.5042764384451,NA,0.822796003801614,1,0.364363946322415,0.548305134802525,0.494646584269434,0.542054767755331,0.0474081834858968,"chr2",38734763,38734764,"+",0.518350676012382,0,"TUTR"
"GALNT7","ENSG00000109586","PAS13400_AATAAA_0.05",0.429462348991737,NA,1.12413666430052,1,0.289029463588372,0.474507616925193,0.865699031776321,0.806932591398534,-0.058766440377787,"chr4",173323965,173323966,"+",0.836315811587428,0,"TUTR"
"GAN","ENSG00000261609","PAS40936_AATAAA_0.2",0.861659476592704,NA,0.0667412472221258,1,0.796141991616855,0.883039054564624,0.857605299688876,0.870258688716208,0.012653389027332,"chr16",81390807,81390808,"+",0.863931994202542,0,"TUTR"
"GATA3","ENSG00000107485","PAS26910_AATAAA_0.15",0.786875056920054,NA,0.154436480133711,1,0.694331246311996,0.814980523720458,0.225894660428453,0.273399990885951,0.0475053304574982,"chr10",8074882,8074883,"+",0.249647325657202,0,"TUTR"
"GCA","ENSG00000115271","PAS6475_AATAAA_0.35",0.558998988923247,NA,0.650755441709407,1,0.419842718879907,0.600089118451249,0.653172709933801,0.580961674627694,-0.072211035306107,"chr2",162361119,162361120,"+",0.617067192280748,0,"TUTR"
"GID8","ENSG00000101193","PAS49352_APA_0.25",0.806843250319347,NA,0.127673902875358,1,0.72085611322768,0.832944023290311,0.214572258978848,0.202341232003788,-0.01223102697506,"chr20",62948472,62948473,"+",0.208456745491318,0,"TUTR"
