"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type"
"ABCD3","ENSG00000117528","PAS1169_AATAAA_0.15",0.372003961812462,NA,1.47772109213838,1,0.224131419239766,0.415049909151314,0.901372728059456,0.936615346351639,0.0352426182921828,"chr1",94518661,94518662,"+",0.918994037205548,0,"ALE","distal pA"
"ACTN4","ENSG00000130402","PAS46782_AATAAA_0.2",0.324183892688586,NA,1.07998611759103,1,0.298700661604888,0.502013408170249,0.282530964838137,0.319928452039413,0.0373974872012759,"chr19",38730529,38730530,"+",0.301229708438775,0,"ALE","distal pA"
"AGAP3","ENSG00000133612","PAS21139_AATAAA_0.05",0.491712876354817,NA,0.946390327672816,1,0.33063981342402,0.535418960793237,0.895977710649367,0.852596350831962,-0.0433813598174044,"chr7",151144433,151144434,"+",0.874287030740664,0,"ALE","distal pA"
"AIG1","ENSG00000146416","PAS18369_AATAAA_0.2",0.000486748005365867,1,0.372295870691232,1,0.541755473898782,0.724146343916441,0.688839706895165,0.717998290968788,0.0291585840736226,"chr6",143340301,143340302,"+",0.703418998931977,0,"ALE","distal pA"
"ALG13","ENSG00000101901","PAS52279_AATAAA_0.3",0.89894961845199,NA,0.0529650239778903,1,0.817981963172718,0.909146577182206,0.730798476328848,0.711399033485738,-0.0193994428431098,"chrX",111760643,111760644,"+",0.721098754907293,0,"ALE","distal pA"
"ANKRD12","ENSG00000101745","PAS45162_AATAAA_0.4",0.68160595637916,NA,1.19837923896375,1,0.273645856981851,0.473832167590632,0.501685803463421,0.471668851865053,-0.0300169515983676,"chr18",9256249,9256250,"+",0.486677327664237,0,"ALE","distal pA"
"ANKRD13D","ENSG00000172932","PAS30130_AATAAA_0.1",0.460326927469576,NA,1.06464390041492,1,0.30215840358835,0.505553556936602,0.594039761207072,0.643198835444049,0.0491590742369772,"chr11",67302482,67302483,"+",0.61861929832556,0,"ALE","distal pA"
"AP2A1","ENSG00000196961","PAS47137_AATAAA_0.2",0.789869216084573,NA,0.178503105607888,1,0.672662816278082,0.816524234388648,0.782761000895798,0.757101084388972,-0.0256599165068261,"chr19",49807109,49807110,"+",0.769931042642385,0,"ALE","distal pA"
"AP5M1","ENSG00000053770","PAS36691_ATTAAA_0.25",0.784162090225394,NA,0.00662723263724274,1,0.935117632833381,0.968568732019553,0.528758246681252,0.522528935330169,-0.00622931135108273,"chr14",57290066,57290067,"+",0.52564359100571,0,"ALE","distal pA"
"ARAF","ENSG00000078061","PAS51930_None_0.05",0.262935095354359,NA,2.16505037700927,1,0.141179996155301,0.301223866654356,0.949110730981897,0.894204380044537,-0.0549063509373601,"chrX",47571905,47571906,"+",0.921657555513217,0,"ALE","distal pA"
"ARHGAP11A","ENSG00000198826","PAS38255_ATTAAA_0.4",0.199014156398487,NA,0.253681417646476,1,0.614494724454793,0.777403413542782,0.497129026513193,0.516268615009359,0.0191395884961657,"chr15",32639037,32639038,"+",0.506698820761276,0,"ALE","distal pA"
"ARHGEF10","ENSG00000104728","PAS22505_AATAAA_0.2",0.671601950335047,NA,0.416493444066418,1,0.51869195373431,0.707105928391155,0.335219039093628,0.282328264604094,-0.0528907744895341,"chr8",1958639,1958640,"+",0.308773651848861,0,"ALE","distal pA"
"ARHGEF7","ENSG00000102606","PAS35760_ATTAAA_0.2",0.763976210627788,NA,0.221935230721328,1,0.637569309422658,0.791820554956587,0.851267554683121,0.869459200867294,0.0181916461841727,"chr13",111305730,111305731,"+",0.860363377775207,0,"ALE","distal pA"
