"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type"
"ABCD1","ENSG00000101986","PAS52448_APA_0.1",0.681049802865723,NA,0.431174785133408,1,0.511413061441431,0.723869221845674,0.913968949554737,0.928549492350257,0.0145805427955198,"chrX",153744753,153744754,"+",0.921259220952497,0,"ALE","distal pA"
"ACAT1","ENSG00000075239","PAS30478_AATAAA_0.4",0.396458657283461,NA,1.54188813135215,1,0.214336979274555,0.451283203636189,0.940242659189894,0.8953157796583,-0.0449268795315937,"chr11",108147591,108147592,"+",0.917779219424097,0,"ALE","distal pA"
"ACSF3","ENSG00000176715","PAS41024_APA_0.15",0.921096250425645,NA,0.0330914564272575,1,0.855652907194097,0.932112470250072,0.88303706651992,0.869247478918235,-0.0137895876016851,"chr16",89154585,89154586,"+",0.876142272719077,0,"ALE","distal pA"
"ACTN4","ENSG00000130402","PAS46782_AATAAA_0.2",0.00731314069541781,0.00270612857494583,11.6791142486036,1,0.000632056163686816,0.0066987539934042,0.342456059955463,0.309684398618437,-0.0327716613370255,"chr19",38730529,38730530,"+",0.32607022928695,0,"ALE","distal pA"
"ADAL","ENSG00000168803","PAS38429_AATAAA_0.15",0.966088400207267,NA,0.00549150131573128,1,0.940927103653479,0.97167085797758,0.473580510697382,0.463833053174543,-0.00974745752283868,"chr15",43353895,43353896,"+",0.468706781935963,0,"ALE","distal pA"
"ADCY7","ENSG00000121281","PAS40571_ATTAAA_0.35",0.720076388557982,NA,0.105640639825651,1,0.745162861915011,0.873617862880543,0.590845588385462,0.557290382423562,-0.0335552059619,"chr16",50318131,50318132,"+",0.574067985404512,0,"ALE","distal pA"
"AFMID","ENSG00000183077","PAS43450_AATAAA_0.1",0.835654057202184,NA,0.130482516601887,1,0.717932272908696,0.85921418898638,0.92597990476907,0.910508421833562,-0.0154714829355086,"chr17",78207700,78207701,"+",0.918244163301316,0,"ALE","distal pA"
"AGAP3","ENSG00000133612","PAS21139_AATAAA_0.05",0.72829094947792,NA,0.325130614146474,1,0.568540525314608,0.765360442177356,0.709704072604414,0.72929979324583,0.0195957206414157,"chr7",151144433,151144434,"+",0.719501932925122,0,"ALE","distal pA"
"ANKRD12","ENSG00000101745","PAS45162_AATAAA_0.4",0.178579507939214,NA,0.340064526295464,1,0.55979197848735,0.758494836588745,0.467634063097155,0.450490401914456,-0.0171436611826987,"chr18",9256249,9256250,"+",0.459062232505806,0,"ALE","distal pA"
"ANKRD13D","ENSG00000172932","PAS30130_AATAAA_0.1",0.930588807444723,NA,0.025235880272362,1,0.873780711605513,0.940154371838944,0.657275882055188,0.667897253194445,0.0106213711392577,"chr11",67302482,67302483,"+",0.662586567624816,0,"ALE","distal pA"
