"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type"
"ABCC1","ENSG00000103222","PAS40309_APA_0.2",0.519169885708908,NA,0.957804849050262,1,0.327740564845231,0.572931209929316,0.871349910982396,0.797389658748802,-0.0739602522335943,"chr16",16143051,16143052,"+",0.834369784865599,0,"TUTR","distal pA"
"ABCE1","ENSG00000164163","PAS13298_AATAAA_0.3",0.793821071985888,NA,0.199143712299701,1,0.65541290631093,0.82301750259964,0.135489623487841,0.150648997698265,0.0151593742104237,"chr4",145129520,145129521,"+",0.143069310593053,0,"TUTR","distal pA"
"ABHD10","ENSG00000144827","PAS9981_AATAAA_0.2",0.403530058584579,NA,1.50831892251404,1,0.219395783178998,0.458292660086227,0.846800161780921,0.906615191418738,0.0598150296378165,"chr3",111993366,111993367,"+",0.876707676599829,0,"TUTR","distal pA"
"ABHD13","ENSG00000139826","PAS35733_ATTAAA_0.25",0.935267390428738,NA,0.0224081530120372,1,0.881006412742178,0.944394705329609,0.315761962708857,0.341436572036034,0.0256746093271767,"chr13",108231987,108231988,"+",0.328599267372446,0,"TUTR","distal pA"
"ABHD17C","ENSG00000136379","PAS38908_AATAAA_0.15",0.893672361373482,NA,0.0581915657519403,1,0.80937741834497,0.909522739585223,0.831041916500939,0.814322831464011,-0.0167190850369281,"chr15",80755618,80755619,"+",0.822682373982475,0,"TUTR","distal pA"
"ABHD2","ENSG00000140526","PAS38967_AATAAA_0.05",0.904877671697218,NA,0.501628093786167,1,0.478785624135699,0.700273854199123,0.58628925051411,0.547445793496885,-0.0388434570172242,"chr15",89202353,89202354,"+",0.566867522005497,0,"TUTR","distal pA"
"ABHD5","ENSG00000011198","PAS9495_AATAAA_0.35",0.691789106861981,NA,0.0337223233183295,1,0.854298714350634,0.93150476293231,0.457862845573367,0.444392367607567,-0.0134704779658004,"chr3",43719869,43719870,"+",0.451127606590467,0,"TUTR","distal pA"
"ABHD6","ENSG00000163686","PAS9737_AATAAA_0.25",0.913662765334202,NA,0.0389617272226133,1,0.84352450486755,0.926334549717611,0.623371387183708,0.636128572586608,0.0127571854029002,"chr3",58294731,58294732,"+",0.629749979885158,0,"TUTR","distal pA"
"ABRAXAS2","ENSG00000165660","PAS27969_AATAAA_0.2",0.887832562930456,NA,0.0635262386842896,1,0.801006961124885,0.903581857056563,0.796000845939722,0.776963023399944,-0.0190378225397781,"chr10",124836666,124836667,"+",0.786481934669833,0,"TUTR","distal pA"
"ACADSB","ENSG00000196177","PAS27953_AATAAA_0.2",0.740927681127659,NA,0.293966762301466,1,0.587689677660465,0.778425164282733,0.294029083099129,0.253096245225711,-0.0409328378734183,"chr10",123058288,123058289,"+",0.27356266416242,0,"TUTR","distal pA"
