gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition,prox_to_dist_shift
AASDHPPT,ENSG00000149313.11,PAS30468_AATAAA_0.3,0.7751281668697823,NA,0.17014723498414241,1,0.6799809884459322,0.8046600700737869,0.5319833872568509,0.5146646168905742,-0.017318770366276715,chr11,106098692,106098693,+,0.5233240020737125,distal pA,HCT116_p53plus,-0.03463754073255332
ABCB8,ENSG00000197150.13,PAS21132_AATAAA_0.2,1.0065529337203576e-5,1.1846773995796479e-6,25.674385926011382,1,4.041558691791438e-7,7.734655087093787e-6,0.13152023898223753,0.39587955925270624,0.2643593202704687,chr7,151047779,151047780,+,0.2636998991174719,distal pA,HCT116_p53plus,0.43335814078409784
ABCC1,ENSG00000103222.20,PAS40309_APA_0.2,0.24670271710340613,NA,2.2286439020163016,1,0.13547270438709738,0.2841398227039419,0.8571578565322501,0.9202529660869979,0.06309510955474784,chr16,16143051,16143052,+,0.888705411309624,distal pA,HCT116_p53plus,0.12619021910949557
ABCC2,ENSG00000023839.12,PAS27677_APA_0.35,0.02436352276354971,0,7.250073819677709,1,0.007089809758695255,0.03214952375456736,0.7645448592921489,0.8618413242409356,0.09729646494878674,chr10,99852571,99852572,+,0.8131930917665422,distal pA,HCT116_p53plus,0.19459292989757343
ABCC3,ENSG00000108846.16,PAS43065_AATAAA_0.3,4.864229299868554e-7,1,0.3510962128639221,1,0.5534932455906287,0.713000319706523,0.5871561623600878,0.5599985061439179,-0.027157656216169945,chr17,50691700,50691701,+,0.5735773342520029,distal pA,HCT116_p53plus,-0.20154374731422398
ABCE1,ENSG00000164163.11,PAS13298_AATAAA_0.3,0.5583808930657241,NA,0.6533238487759263,1,0.41892681764890527,0.5993233758265638,0.10561782182019541,0.13050408079230358,0.024886258972108166,chr4,145129520,145129521,+,0.1180609513062495,distal pA,HCT116_p53plus,0.04977251794421633
ABCF3,ENSG00000161204.12,PAS10577_None_0.1,0.5152790151967097,NA,0.7855803107540851,1,0.3754398972201709,0.5592741389944191,0.021300894766755785,0.03402874158825819,0.012727846821502409,chr3,184194450,184194451,+,0.02766481817750699,distal pA,HCT116_p53plus,0.025455693643004818
ABHD10,ENSG00000144827.9,PAS9981_AATAAA_0.2,0.0015035800633924137,1.574648140422906e-4,16.312110221215335,1,5.371954323343665e-5,5.860511204003457e-4,0.8487970232273759,0.9182724676830804,0.06947544445570442,chr3,111993366,111993367,+,0.8835347454552281,distal pA,HCT116_p53plus,0.1300133915724343
ABHD13,ENSG00000139826.6,PAS35734_AATAAA_0.25,0.4613325419198572,NA,0.02238021586811101,1,0.8810800608565026,0.9349092169569508,0.1909970261191345,0.17916142161968762,-0.011835604499446872,chr13,108234253,108234254,+,0.18507922386941106,distal pA,HCT116_p53plus,-0.11728292723476685
ABHD17C,ENSG00000136379.12,PAS38908_AATAAA_0.15,0.9180428884307568,NA,0.024914164677284134,1,0.8745811332315685,0.9311217626501216,0.8700605828206968,0.8765809347580188,0.006520351937322033,chr15,80755618,80755619,+,0.8733207587893578,distal pA,HCT116_p53plus,0.01304070387464426
ABHD18,ENSG00000164074.17,PAS13219_APA_0.15,0.21474317224094366,NA,2.5227657067676432,1,0.1122136212478415,0.2483717924782158,0.5705546274354468,0.7458718493352974,0.17531722189985055,chr4,128039708,128039709,+,0.658213238385372,distal pA,HCT116_p53plus,0.3506344437997011
ABHD2,ENSG00000140526.18,PAS38967_AATAAA_0.05,0.1837137857694439,NA,2.8503270875626185,1,0.09135534867680659,0.21444432603830196,0.6472790669765853,0.5464095241108379,-0.10086954286574745,chr15,89202353,89202354,+,0.5968442955437117,distal pA,HCT116_p53plus,-0.20173908573149502
ABHD5,ENSG00000011198.10,PAS9495_AATAAA_0.35,0.9277311131460099,NA,0.019983710612166306,1,0.8875825877237155,0.9387825865139542,0.5668317868323731,0.548307442796071,-0.0185243440363021,chr3,43719869,43719870,+,0.5575696148142221,distal pA,HCT116_p53plus,-0.03704868807260414
ABHD6,ENSG00000163686.15,PAS9737_AATAAA_0.25,0.8596565669441393,NA,0.06822177456274403,1,0.7939436888235034,0.8813251690941604,0.49204749608241755,0.5118076839280201,0.019760187845602573,chr3,58294731,58294732,+,0.5019275900052188,distal pA,HCT116_p53plus,0.039520375691205145
ABI2,ENSG00000138443.17,PAS6853_AATAAA_0.2,5.1539937485384875e-6,0,25.546344742138444,1,4.318834502306905e-7,8.152401398387474e-6,0.6832304508582915,0.897311549953971,0.21408109909567952,chr2,203432167,203432168,+,0.7902710004061313,distal pA,HCT116_p53plus,0.428162198191359
ABRAXAS2,ENSG00000165660.8,PAS27969_AATAAA_0.2,0.44846066927522693,NA,2.346973767115742,1,0.12552648049019813,0.26862985318985466,0.8219421861639239,0.7415731472929058,-0.0803690388710181,chr10,124836666,124836667,+,0.7817576667284148,distal pA,HCT116_p53plus,-0.14045874405942343
ABT1,ENSG00000146109.5,PAS17486_AATAAA_0.35,0.053309686374233216,NA,2.1727776110510604,1,0.1404723111910539,0.2911494147632119,0.039951447037370025,0.06490815095868369,0.02495670392131366,chr6,26600046,26600047,+,0.052429798998026855,distal pA,HCT116_p53plus,0.10413654878183998
