gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition,prox_to_dist_shift
AASDHPPT,ENSG00000149313.11,PAS30468_AATAAA_0.3,0.7248146586706149,NA,0.2848882850694281,1,0.593515014942645,0.7570580863624389,0.5935405763321214,0.5723611941843123,-0.021179382147809123,chr11,106098692,106098693,+,0.5829508852582168,distal pA,HCT116_p53minus,-0.042358764295618134
ABCB8,ENSG00000197150.13,PAS21132_AATAAA_0.2,3.124170730810799e-8,7.601300255717695e-10,39.85926521662623,1,2.729364073127793e-10,7.926703121610755e-9,0.1129947486769255,0.3786007721554503,0.2656060234785248,chr7,151047779,151047780,+,0.2457977604161879,distal pA,HCT116_p53minus,0.4754126684691805
ABCC1,ENSG00000103222.20,PAS40309_APA_0.2,0.0022188574706988513,0,12.319154923063252,1,4.4833363099563105e-4,0.0032426889345287453,0.8619827795722942,0.9600235227300468,0.09804074315775257,chr16,16143051,16143052,+,0.9110031511511705,distal pA,HCT116_p53minus,0.19608148631550504
ABCC2,ENSG00000023839.12,PAS27677_APA_0.35,0.2934685583319915,NA,1.8956489843876625,1,0.1685661457486548,0.3379827314254095,0.7340913021132578,0.7752892675748425,0.04119796546158472,chr10,99852571,99852572,+,0.7546902848440502,distal pA,HCT116_p53minus,0.08239593092316935
ABCC3,ENSG00000108846.16,PAS43065_AATAAA_0.3,3.255297480863475e-11,1,0.0033132825046777725,1,0.9540982202566445,0.9777289354899806,0.5918362496123617,0.5943140883906259,0.002477838778264241,chr17,50691700,50691701,+,0.5930751690014938,distal pA,HCT116_p53minus,-0.17507768755447609
ABCE1,ENSG00000164163.11,PAS13298_AATAAA_0.3,0.12808197651394512,NA,3.3860199351329356,1,0.06575148628142866,0.1731310275927773,0.08085135424446432,0.12923004121443182,0.0483786869699675,chr4,145129520,145129521,+,0.10504069772944807,distal pA,HCT116_p53minus,0.06205976387387768
ABCF3,ENSG00000161204.12,PAS10577_None_0.1,0.8412757412963507,NA,0.1013384935195063,1,0.7502292638738111,0.8621185773110862,0.028823266347013043,0.03401991292565809,0.005196646578645048,chr3,184194450,184194451,+,0.03142158963633557,distal pA,HCT116_p53minus,0.010393293157290096
ABHD10,ENSG00000144827.9,PAS9981_AATAAA_0.2,0.07586596260570244,NA,6.851354599446495,1,0.008857409130327986,0.03743761340224273,0.8532691761586705,0.8945843585470984,0.04131518238842791,chr3,111993366,111993367,+,0.8739267673528844,distal pA,HCT116_p53minus,0.08073986286634757
ABHD13,ENSG00000139826.6,PAS35732_AATAAA_0.35,0.298276313042784,NA,0.7148955259472132,1,0.3978233907694753,0.5979823676122838,0.5729166260007963,0.5158727441737068,-0.057043881827089526,chr13,108230907,108230908,+,0.5443946850872515,distal pA,HCT116_p53minus,-0.001984842007093368
ABHD17C,ENSG00000136379.12,PAS38908_AATAAA_0.15,0.6298882768373674,NA,0.4961706638605392,1,0.4811875490529431,0.6698215840907531,0.7650894066515392,0.7979680527693228,0.03287864611778357,chr15,80755618,80755619,+,0.781528729710431,distal pA,HCT116_p53minus,0.06575729223556717
