"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type"
"AGO1","ENSG00000092847","PAS621_ATTAAA_0.3",1.9704649440952e-17,6.42848180083112e-07,28.8815704784238,1,7.6941517379418e-08,1.37837579533093e-06,0.0440472104630829,0.16655309381443,0.122505883351347,"chr1",35930528,35930529,"+",0.105300152138756,3,"TUTR"
"AGPS","ENSG00000018510","PAS6625_AATAAA_0.35",0.000239256175420294,0.000942442235894979,14.9094008999737,1,0.000112799472595281,0.000983543669245917,0.192678052939874,0.361456006835844,0.168777953895971,"chr2",177543832,177543833,"+",0.277067029887859,2,"TUTR"
"AP5M1","ENSG00000053770","PAS36692_AATAAA_0.2",5.73511665477647e-05,1.32369468857931e-05,20.9343575974618,1,4.75292990048757e-06,5.76073413781407e-05,0.125709990733288,0.467004213971313,0.341294223238025,"chr14",57298740,57298741,"+",0.296357102352301,2,"TUTR"
"APEX2","ENSG00000169188","PAS52009_AATAAA_0.05",0.0242683489231969,0,7.16983921748033,1,0.00741394194839439,0.0323434378323222,0.260322850408103,0.427540171625897,0.167217321217794,"chrX",55009056,55009057,"+",0.343931511017,2,"TUTR"
"APOBEC3F","ENSG00000128394","PAS51021_ATTAAA_0.3",0.0192663423332189,0,7.66435020161043,1,0.00563225409516903,0.0258303494663041,0.564503890606959,0.779023884104432,0.214519993497474,"chr22",39055967,39055968,"+",0.671763887355695,2,"TUTR"
"APPL1","ENSG00000157500","PAS9709_AATAAA_0.35",4.86392623093561e-07,6.23402175932949e-07,28.1559842508286,1,1.11921082239925e-07,1.9517692655743e-06,0.616071140551531,0.419437125611773,-0.196634014939758,"chr3",57273451,57273452,"+",0.517754133081652,2,"TUTR"
"ATP6V0A2","ENSG00000185344","PAS33561_AATAAA_0.15",6.41782117048192e-06,4.28387397067011e-07,27.5407518851571,1,1.5381910089079e-07,2.59550397950024e-06,0.51,0.857142326468463,0.347142326468463,"chr12",123761751,123761752,"+",0.683571163234231,3,"TUTR"
"BMI1","ENSG00000168283","PAS27042_APA_0.3",0.00953514694303236,0,9.20391835570081,1,0.00241497646874932,0.0131096242383365,0.248329880551853,0.357717955381524,0.109388074829671,"chr10",22331481,22331482,"+",0.303023917966688,2,"TUTR"
"CCNG2","ENSG00000138764","PAS12969_AATAAA_0.2",0.000384605283540169,0.00311008405767013,10.6232870612293,1,0.0011167236401466,0.00691178705471065,0.184000135615661,0.304054115750924,0.120053980135262,"chr4",77170058,77170059,"+",0.244027125683292,2,"TUTR"
"CEP57L1","ENSG00000183137","PAS18182_APA_0.15",7.68446887860172e-07,1.29315185592777e-07,32.5513992447682,1,1.16081528749404e-08,2.41468766828305e-07,0.0793126995609362,0.405717975189204,0.326405275628268,"chr6",109174417,109174418,"+",0.24251533737507,2,"TUTR"
"CHMP4B","ENSG00000101421","PAS48968_ATTAAA_0.1",0.0162433820474509,0,8.04364195247717,1,0.00456636385034766,0.0218300813130635,0.529812898006591,0.658478872636125,0.128665974629534,"chr20",33854362,33854363,"+",0.594145885321358,2,"TUTR"
"CSTF1","ENSG00000101138","PAS49251_AATAAA_0.25",0.0157352541941316,0,8.11575299300489,1,0.00438822416030737,0.0211728310763456,0.358245223281666,0.544425337666202,0.186180114384536,"chr20",56406360,56406361,"+",0.451335280473934,2,"TUTR"
