"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type"
"APOL6","ENSG00000221963","PAS50945_AATAAA_0.25",0.000610861200811896,0.000323209630879973,17.5863727806909,1,2.74548699204913e-05,0.000469935856805744,0.172502251966191,0.327405187773571,0.15490293580738,"chr22",35668405,35668406,"+",0.249953719869881,2,"TUTR"
"CAV2","ENSG00000105971","PAS20897_AATAAA_0.25",4.06396631853235e-05,6.50712137383527e-06,22.9551751636573,1,1.65823187622005e-06,4.09982477396554e-05,0.402197630656518,0.538208310025046,0.136010679368528,"chr7",116508539,116508540,"+",0.470202970340782,2,"TUTR"
"CCNG2","ENSG00000138764","PAS12969_AATAAA_0.2",0.00797815585227073,0.00188688587992729,12.188534087114,1,0.000480841547764277,0.00516384252390168,0.16765888326546,0.32226328516907,0.15460440190361,"chr4",77170058,77170059,"+",0.244961084217265,2,"TUTR"
"DDA1","ENSG00000130311","PAS46437_AATAAA_0.25",0.00823281092324594,0.00179158560007002,12.2852352221671,1,0.000456555853246968,0.00494762759472424,0.249699645846154,0.393260725037969,0.143561079191815,"chr19",17323294,17323295,"+",0.321480185442062,2,"TUTR"
"DNAJA1","ENSG00000086061","PAS24901_APA_0.25",0.00946161403260646,0.0044416089978742,10.598376025624,1,0.0011318703308034,0.0101148599642277,0.233261612880244,0.352661246844434,0.11939963396419,"chr9",33039904,33039905,"+",0.292961429862339,2,"TUTR"
"EIF4EBP2","ENSG00000148730","PAS27350_APA_0.2",0.011091567574694,0.00337405685445767,13.1559514777491,1,0.000286607462133076,0.00337651555927703,0.379855012007992,0.490145725465453,0.110290713457461,"chr10",70428615,70428616,"+",0.435000368736722,2,"TUTR"
"ENSG00000284461","ENSG00000284461","PAS20496_AATAAA_0.25",0.017870094987942,0,8.55682660917932,1,0.00344228937863924,0.0240491917813775,0.513688905215786,0.719227383422973,0.205538478207187,"chr7",66811188,66811189,"+",0.616458144319379,2,"TUTR"
"FAM114A1","ENSG00000197712","PAS12718_ATTAAA_0.25",0.0115559184899232,0,9.54620908454763,1,0.00200362798992243,0.0158756304412231,0.603723781651902,0.769844007895269,0.166120226243367,"chr4",38945738,38945739,"+",0.686783894773585,2,"TUTR"
"FAM210B","ENSG00000124098","PAS49249_AATAAA_0.3",1.90635955387175e-06,0,28.6689736257522,1,8.58685196005581e-08,3.03288519890754e-06,0.774626517113655,0.931446617102761,0.156820099989105,"chr20",56368659,56368660,"+",0.853036567108208,2,"TUTR"
"GID8","ENSG00000101193","PAS49352_APA_0.25",0.000448094643222526,0,16.7405306411501,1,4.2855616844606e-05,0.000685227952685431,0.342662617127553,0.217006700965636,-0.125655916161918,"chr20",62948472,62948473,"+",0.279834659046595,2,"TUTR"
"GPAT4","ENSG00000158669","PAS22833_AATAAA_0.2",1.99953735577953e-17,5.61588169747213e-19,83.2706065065631,1,7.15557118795554e-20,2.0768267593564e-17,0.117348959970819,0.37742233869934,0.260073378728521,"chr8",41625000,41625001,"+",0.247385649335079,2,"TUTR"
"KRBOX5","ENSG00000197302","PAS40534_AATAAA_0.35",0.0391293084178505,0,6.80580926472157,1,0.00908617630681885,0.0503986455639129,0.757000077965624,0.577074308179996,-0.179925769785628,"chr16",31759884,31759885,"+",0.66703719307281,2,"TUTR"
"LAMC1","ENSG00000135862","PAS1959_AATAAA_0.15",7.05339926061635e-05,3.55844503988622e-06,24.1164768879803,1,9.06810654960721e-07,2.40692426528441e-05,0.465118293779465,0.67299444196544,0.207876148185975,"chr1",183145590,183145591,"+",0.569056367872452,2,"TUTR"
"NT5DC1","ENSG00000178425","PAS18227_ATTAAA_0.25",0.000529789268678385,0.000107513180755688,17.5903194480452,1,2.73979496002256e-05,0.000469689417296931,0.0216327139316189,0.16663975463778,0.145007040706161,"chr6",116249495,116249496,"+",0.0941362342846996,2,"TUTR"
"NUDT16","ENSG00000198585","PAS10154_AATAAA_0.4",0.000156637424583071,9.99470029035367e-06,22.1307406738216,1,2.54698347588404e-06,5.87301837418442e-05,0.104999590755533,0.497647921922731,0.392648331167198,"chr3",131388805,131388806,"+",0.301323756339132,2,"TUTR"
"OGT","ENSG00000147162","PAS52089_AATAAA_0.25",7.04729303697414e-06,1.46931997810615e-06,25.8218185642638,1,3.74431808489e-07,1.13100431564177e-05,0.725873180431955,0.929662096920567,0.203788916488612,"chrX",71575889,71575890,"+",0.827767638676261,2,"TUTR"
"PA2G4","ENSG00000170515","PAS32721_AATAAA_0.2",2.72082666048955e-08,0,37.5898122984145,1,8.7299251138702e-10,4.53514514378525e-08,0.226461989105905,0.383071292243793,0.156609303137888,"chr12",56113904,56113905,"+",0.30476664067485,2,"TUTR"
"POLR2K","ENSG00000147669","PAS23228_AATAAA_0.05",1.27373641595502e-07,0,34.3142301306962,1,4.68940391723903e-09,2.09392079261065e-07,0.489093175903567,0.702369248885463,0.213276072981896,"chr8",100154002,100154003,"+",0.595731212394515,2,"TUTR"
"PPP4R2","ENSG00000163605","PAS9812_AATAAA_0.25",0.0222429781056065,0.00385492097310923,10.8605170668745,1,0.000982362625603113,0.00907648679199112,0.32005474729923,0.521927716978112,0.201872969678882,"chr3",73069196,73069197,"+",0.420991232138671,2,"TUTR"
"PSMC2","ENSG00000161057","PAS20825_AATAAA_0.2",0.00107529636056401,0,14.8298415859445,1,0.000117658918926379,0.00161445449803298,0.102963122612023,0.214144807440685,0.111181684828662,"chr7",103369393,103369394,"+",0.158553965026354,2,"TUTR"
"RAB11FIP4","ENSG00000131242","PAS42586_AATAAA_0.25",0.000468173600915244,0,16.6370844768746,1,4.52574233710638e-05,0.000720181000509198,0.560152176359179,0.7844124582708,0.224260281911621,"chr17",31538210,31538211,"+",0.67228231731499,2,"TUTR"
"RAB22A","ENSG00000124209","PAS49272_AATAAA_0.25",2.23168617661853e-06,6.59361866285856e-08,31.8328421067117,1,1.68027427463631e-08,6.79798237596042e-07,0.212197111127172,0.394616485753437,0.182419374626265,"chr20",58367505,58367506,"+",0.303406798440305,2,"TUTR"
"RBAK","ENSG00000146587","PAS19995_AATAAA_0.35",0.0328397992856341,0,7.19560371156933,1,0.00730823998911066,0.0429077889598138,0.681635760173614,0.423361642913226,-0.258274117260388,"chr7",5069483,5069484,"+",0.55249870154342,2,"TUTR"
"RDH10","ENSG00000121039","PAS23012_AATAAA_0.25",0.00782982096926977,0.00109630644606836,13.2038440690376,1,0.000279375501167977,0.00331545617111087,0.301587158016319,0.486032405945415,0.184445247929096,"chr8",73325278,73325279,"+",0.393809781980867,2,"TUTR"
"REEP3","ENSG00000165476","PAS27271_AATAAA_0.35",3.73536426161537e-10,1.53060825782145e-06,25.7429456434038,1,3.90050109304974e-07,1.17287365075016e-05,0.05362666176478,0.15716860181439,0.10354194004961,"chr10",63625125,63625126,"+",0.105397631789585,2,"TUTR"
"SENP2","ENSG00000163904","PAS10607_AATAAA_0.1",0.0105484645375888,0,9.76363384429351,1,0.00177997734698427,0.0144653661975588,0.294947505068588,0.476573955112139,0.181626450043551,"chr3",185633549,185633550,"+",0.385760730090363,2,"TUTR"
