ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_symbol
ENSG00000000460,51.77198176426372,-1.2368865089453842,0.27589566029410584,6.304843968497864e-7,6.997870945925018e-6,C1orf112
ENSG00000002822,189.07855650620832,-1.2186926675846146,0.1799079712319333,1.129989410287603e-12,2.678356519680133e-11,MAD1L1
ENSG00000005448,135.70032590727752,-1.1980200781487271,0.1819737768842716,4.6442428882004056e-12,1.0362381822543339e-10,WDR54
ENSG00000006634,74.14690167000386,-1.0925215470213832,0.27457952127844276,6.832921508927421e-6,6.252349164242248e-5,DBF4
ENSG00000013297,3.5330548247253475,-3.688521491105188,1.7257914580169493,0.0014750890699806887,0.0074946345168267585,CLDN11
ENSG00000014123,248.2894195656095,-1.0494372983791245,0.1250989481980024,4.817614287404336e-18,1.8701437911079535e-16,UFL1
ENSG00000014138,84.28286752553605,-1.2710680861205037,0.22582520001078094,1.6894162554978067e-9,2.8034729727273853e-8,POLA2
ENSG00000020181,6.7485907561429634,-1.765163077097215,1.0574397441337933,0.0031739157639300466,0.014447345551816789,ADGRA2
ENSG00000024526,273.314712296005,-1.4462686838129877,0.11579071888148453,8.524275718008887e-37,7.721065690532216e-35,DEPDC1
ENSG00000029363,1346.098233053781,-1.2435615264328688,0.07835693496341209,1.0343818840177483e-57,1.830254549895125e-55,BCLAF1
ENSG00000038427,116.75067417231004,-1.45775111989613,0.179490067162386,3.097709785900119e-17,1.133902769362152e-15,VCAN
ENSG00000039139,18.542861668805653,-1.5777536015674707,0.9945449577048858,0.0037407751622826643,0.01664913005102524,DNAH5
ENSG00000044459,101.08088373934247,-1.2294027618706358,0.21288827709849387,7.44798801329875e-10,1.3148031739949778e-8,CNTLN
ENSG00000047410,1158.7967319684863,-1.0942485522822898,0.09096301446511762,2.8499075745073865e-34,2.3441645168258865e-32,TPR
ENSG00000049246,10.54260480289146,-1.5628914262109335,1.1404324142692996,0.005513555550690558,0.02317033272986971,PER3
ENSG00000051341,45.08893048877497,-1.419874244351346,0.32814225881666387,1.2254660340969065e-6,1.2940955337163517e-5,POLQ
ENSG00000053747,16.932347041943853,-1.1699066158486855,0.8807723002905866,0.006719142804178737,0.027229080173418865,LAMA3
ENSG00000054277,27.573692047164425,-4.474509539851497,0.5842234806016756,2.9682951602103606e-15,9.469297159941521e-14,OPN3
ENSG00000054611,84.68127828386581,-1.0024758218631264,0.2506026276857495,6.863280379796271e-6,6.27258483719879e-5,TBC1D22A
ENSG00000054654,217.79849289195386,-1.355745810710946,0.1458539025327743,1.3718050461572123e-21,6.821816139664803e-20,SYNE2
ENSG00000064763,148.19631773374138,-1.8149222386936636,0.2154227556428882,2.7364060471393565e-18,1.0872034156480311e-16,FAR2
ENSG00000065320,11.978064427121183,-1.4251084305962112,0.8166851604717434,0.0031438272421965897,0.0143275289441466,NTN1
ENSG00000065328,350.2360237449331,-1.0611093173272468,0.11090206851242557,1.3126310267852432e-22,6.725355668212473e-21,MCM10
ENSG00000066279,598.6987782193718,-1.402024430540584,0.08919593350728892,8.553811562782492e-57,1.4148190277267517e-54,ASPM
ENSG00000067057,1031.7737249410684,-2.2164952934113673,0.06802730081628637,1.4259398811938483e-234,1.446568478141786e-231,PFKP
ENSG00000068024,15.755919558613792,-3.4800482083138324,0.7376949334867121,2.2086613610114783e-7,2.6195791060414395e-6,HDAC4
ENSG00000068383,112.39681128546425,-1.1449749930642208,0.2181496962444132,1.595204138349795e-8,2.2686188199316667e-7,INPP5A
ENSG00000068650,85.4121170048361,-1.1077973651871185,0.2573357747061184,1.6076377063258363e-6,1.6721410100588005e-5,ATP11A
ENSG00000070476,74.96671330605277,-1.6064612299234478,0.2879967147579462,1.6696136459990586e-9,2.779705782403466e-8,ZXDC
ENSG00000072071,213.13398585331933,-1.2555896810733287,0.13670334339714646,4.510416719047682e-21,2.185828382603458e-19,ADGRL1
ENSG00000072501,270.3548076943982,-1.3468138868575332,0.17514085184559397,1.2719288397611335e-15,4.244504639176572e-14,SMC1A
ENSG00000072571,183.7865326977276,-1.4264423939527096,0.17655962351230306,4.8562416287747275e-17,1.75528334596354e-15,HMMR
ENSG00000072864,72.19861503678334,-1.3127042632240666,0.26479357430410155,5.766606752235846e-8,7.474485089333293e-7,NDE1
ENSG00000075643,30.53452783274491,-2.204641653128111,0.41966618520121446,8.90680271814022e-9,1.3261723773183926e-7,MOCOS
ENSG00000075790,10.46719376437583,-1.1058077219621198,0.8480612107853581,0.008351276704040943,0.03269394844491665,BCAP29
ENSG00000076003,234.87564526844062,-1.1790046810532044,0.1733984187008732,1.0099857919398013e-12,2.405157088567755e-11,MCM6
ENSG00000077942,79.87086700625633,-1.6682319038778357,0.3527645133721162,1.520509290658907e-7,1.8584409538920954e-6,FBLN1
ENSG00000078053,11.638582762955517,-1.0425105726434825,0.7321531081886252,0.008051558028266443,0.03166724179791431,AMPH
ENSG00000078900,49.57678876615909,-1.0043188192890173,0.28658402857712584,4.987069178246586e-5,3.758703897245087e-4,TP73
