"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type"
"ABI2","ENSG00000138443","PAS6853_AATAAA_0.2",9.15925839250488e-08,0,34.2452981833321,1,4.85847848986064e-09,1.58475488140486e-07,0.481110515659418,0.712945655142378,0.231835139482961,"chr2",203432167,203432168,"+",0.597028085400898,2,"TUTR","distal pA"
"ACP1","ENSG00000143727","PAS5154_AATAAA_0.15",6.31568136541319e-05,0,20.5057363505039,1,5.9452809267244e-06,9.76916300934801e-05,0.49813488136548,0.615419358444165,0.117284477078684,"chr2",278279,278280,"+",0.556777119904822,2,"TUTR","distal pA"
"ACVR2B","ENSG00000114739","PAS9431_AATAAA_0.2",0.00672268897780161,0,10.4010958717026,1,0.00125940549957664,0.00934354283827753,0.456591203536078,0.687874987186323,0.231283783650244,"chr3",38493139,38493140,"+",0.572233095361201,2,"TUTR","distal pA"
"ADGRG6","ENSG00000112414","PAS18361_AATAAA_0.3",0.0133068117422468,0,8.94575025217068,1,0.00278115844967766,0.018012769671113,0.805388027829673,0.960566587306476,0.155178559476803,"chr6",142446254,142446255,"+",0.882977307568074,2,"TUTR","distal pA"
"AGGF1","ENSG00000164252","PAS15004_AATAAA_0.4",0.00128545624978505,0.000279906746286412,16.8966420795768,1,3.94713473003812e-05,0.000502356631448612,0.188679260015807,0.41129031078837,0.222611050772563,"chr5",77064090,77064091,"+",0.299984785402089,2,"TUTR","distal pA"
"AGPAT3","ENSG00000160216","PAS50311_None_0.25",3.60808781716808e-13,3.43517637012699e-06,26.6630644630641,1,2.42207523295282e-07,5.58867374264137e-06,0.256554287322734,0.126948729180827,-0.129605558141908,"chr21",43985411,43985412,"+",0.191751508251781,3,"TUTR","distal pA"
"ALDH5A1","ENSG00000112294","PAS17429_AATAAA_0.15",0.00443922715836975,0,11.293628434707,1,0.000777735351989322,0.0063286145823046,0.545797080273432,0.709359881049189,0.163562800775758,"chr6",24537205,24537206,"+",0.62757848066131,2,"TUTR","distal pA"
"AMOTL1","ENSG00000166025","PAS30416_AATAAA_0.25",1.17381501427449e-05,6.72330945902189e-07,28.4771784244688,1,9.48094628606935e-08,2.40529877751723e-06,0.338648673157299,0.668744384668086,0.330095711510786,"chr11",94876663,94876664,"+",0.503696528912692,2,"TUTR","distal pA"
"AP2B1","ENSG00000006125","PAS42660_AATAAA_0.35",3.26305997810688e-19,7.9382484054311e-22,96.05134991671,1,1.11942053531948e-22,1.61555616502994e-20,0.704288176126011,0.856036788413256,0.151748612287244,"chr17",35726408,35726409,"+",0.780162482269633,2,"TUTR","distal pA"
"ASF1A","ENSG00000111875","PAS18247_AATAAA_0.35",0.0241050555893806,0,7.64282734125754,1,0.00569985064926332,0.0324209993580341,0.288302865593472,0.424463452564709,0.136160586971237,"chr6",118909164,118909165,"+",0.356383159079091,2,"TUTR","distal pA"
"ATF6","ENSG00000118217","PAS1753_AATAAA_0.15",1.62074459576641e-18,3.76497131527273e-16,68.8511198164042,1,1.06184286254423e-16,9.28232692068667e-15,0.139764244688119,0.400460709918862,0.260696465230744,"chr1",161964068,161964069,"+",0.270112477303491,2,"TUTR","distal pA"
"ATG7","ENSG00000197548","PAS9191_AATAAA_0.45",0.000117026845776043,0,19.1807473673502,1,1.18906619540843e-05,0.000180459669219823,0.0574448518609947,0.181506888531537,0.124062036670542,"chr3",11557662,11557663,"+",0.119475870196266,2,"TUTR","distal pA"
"ATMIN","ENSG00000166454","PAS40931_ATTAAA_0.15",0.00133282229569038,0,13.9107636502576,1,0.000191697528671395,0.00196159785526087,0.143720174159232,0.260349534076369,0.116629359917137,"chr16",81047235,81047236,"+",0.2020348541178,2,"TUTR","distal pA"
"BMPR1A","ENSG00000107779","PAS27501_APA_0.2",0.0131462005894708,0,8.96956804038518,1,0.0027451349008312,0.0178171717067949,0.465578115734177,0.628826727809707,0.163248612075529,"chr10",86927965,86927966,"+",0.547202421771942,2,"TUTR","distal pA"
"BORA","ENSG00000136122","PAS35600_AATAAA_0.15",2.69394323849833e-05,0,22.3061408021576,1,2.32462042619738e-06,4.26403396642348e-05,0.351506168547161,0.62645564237006,0.274949473822899,"chr13",72756193,72756194,"+",0.488980905458611,2,"TUTR","distal pA"
"BRI3BP","ENSG00000184992","PAS33597_AATAAA_0.2",9.12243197826151e-52,7.15559878087739e-15,65.7786146099097,1,5.04527183373406e-16,4.12741008088041e-14,0.277331396862502,0.176737870553932,-0.10059352630857,"chr12",125031181,125031182,"+",0.227034633708217,2,"TUTR","distal pA"
"BTAF1","ENSG00000095564","PAS27572_ATTAAA_0.2",0.00177522754730239,0.000346979495135682,15.1775618311867,1,9.78593645227642e-05,0.00109612335989813,0.19268748375733,0.362620295572242,0.169932811814912,"chr10",92030996,92030997,"+",0.277653889664786,2,"TUTR","distal pA"
"C6orf89","ENSG00000198663","PAS17744_ATTAAA_0.1",2.660299854579e-06,3.95260706497996e-07,30.2923561904345,1,3.71587390618836e-08,1.0260909569832e-06,0.409801385546723,0.606086867381642,0.196285481834919,"chr6",36928961,36928962,"+",0.507944126464183,2,"TUTR","distal pA"
"CAMSAP2","ENSG00000118200","PAS2039_AATAAA_0.2",0.000333473350840921,0.00390568197247228,10.6486248207711,1,0.00110152778827664,0.00839117711495404,0.784897172165568,0.659739958258726,-0.125157213906842,"chr1",200860700,200860701,"+",0.722318565212147,2,"TUTR","distal pA"
"CAPN5","ENSG00000149260","PAS30314_AATAAA_0.3",0.00159858164166791,0,13.5165158627005,1,0.000236473040754588,0.00233090501125407,0.489748755907254,0.718795325138704,0.22904656923145,"chr11",77126149,77126150,"+",0.604272040522979,2,"TUTR","distal pA"
"CCNY","ENSG00000108100","PAS27138_ATTAAA_0.45",7.39998475291338e-12,8.71818769860006e-09,36.9221633756533,1,1.2294045036315e-09,4.36367287623078e-08,0.208483868537538,0.320935108104459,0.11245123956692,"chr10",35571316,35571317,"+",0.264709488320998,2,"TUTR","distal pA"
"CDS2","ENSG00000101290","PAS48769_AATAAA_0.15",0.000533683273878634,6.10321447460955e-05,19.7981680048051,1,8.60651275369856e-06,0.000136155565776712,0.12626486271435,0.275751341955739,0.149486479241389,"chr20",5197885,5197886,"+",0.201008102335045,2,"TUTR","distal pA"
"CEBPG","ENSG00000153879","PAS46633_AATAAA_0.1",0.00245238263163658,0.00124809275897933,12.7711718312594,1,0.000352002253653117,0.00323419247830954,0.510205633815314,0.629176232881735,0.11897059906642,"chr19",33382684,33382685,"+",0.569690933348524,2,"TUTR","distal pA"
"CENPO","ENSG00000138092","PAS5285_AATAAA_0.1",5.42244359342971e-06,0,25.6843470481053,1,4.02075103958087e-07,8.72474459624229e-06,0.706897027789918,0.858010158475134,0.151113130685216,"chr2",24822374,24822375,"+",0.782453593132526,2,"TUTR","distal pA"
"CHMP4B","ENSG00000101421","PAS48968_ATTAAA_0.1",0.000686078285411101,0,15.3392979211076,1,8.9828329860512e-05,0.00101716786839831,0.455593492460759,0.591169734813658,0.135576242352899,"chr20",33854362,33854363,"+",0.523381613637209,2,"TUTR","distal pA"
"CHST12","ENSG00000136213","PAS19948_APA_0.05",0.000403788542784518,0,16.4972729941269,1,4.87200968694058e-05,0.000600096652099976,0.318188757191978,0.487981820670082,0.169793063478104,"chr7",2434616,2434617,"+",0.40308528893103,2,"TUTR","distal pA"
"CIBAR1","ENSG00000188343","PAS23130_AATAAA_0.2",0.000288633144394402,0,17.2247345492451,1,3.3208445451445e-05,0.000431992175609018,0.366489457436314,0.530769990103619,0.164280532667305,"chr8",93729249,93729250,"+",0.448629723769966,2,"TUTR","distal pA"
"COPZ1","ENSG00000111481","PAS32674_AATAAA_0.2",1.31960494854536e-21,0,100.092846360123,1,1.45417803445017e-23,2.31729328864778e-21,0.704915298977167,0.851890638345563,0.146975339368396,"chr12",54351842,54351843,"+",0.778402968661365,2,"TUTR","distal pA"
"CTIF","ENSG00000134030","PAS45375_AATAAA_0.3",8.75089728069398e-05,6.41853409920818e-06,22.7866023294797,1,1.81023281468142e-06,3.41046078805375e-05,0.527727470013035,0.826370430953022,0.298642960939987,"chr18",48863212,48863213,"+",0.677048950483029,3,"TUTR","distal pA"
"DLGAP4","ENSG00000080845","PAS49042_AATAAA_0.2",0.000841227631642591,0.00045362134307019,14.671954245413,1,0.000127935791564435,0.00138609188339428,0.404358265276869,0.551720384486446,0.147362119209577,"chr20",36528631,36528632,"+",0.478039324881657,2,"TUTR","distal pA"
"DOCK5","ENSG00000147459","PAS22687_ATTAAA_0.25",7.30785377469152e-06,5.41934086697563e-07,27.5530668944994,1,1.52842822359604e-07,3.64203971410782e-06,0.708017604560101,0.894951552599943,0.186933948039842,"chr8",25415707,25415708,"+",0.801484578580022,2,"TUTR","distal pA"
"DR1","ENSG00000117505","PAS1149_AATAAA_0.35",7.76015665366907e-11,3.00987536200566e-10,44.8546124052627,1,2.12220386469394e-11,9.69118648420534e-10,0.327513127342504,0.144478305785472,-0.183034821557032,"chr1",93362588,93362589,"+",0.235995716563988,2,"TUTR","distal pA"
"DYRK3","ENSG00000143479","PAS2145_AATAAA_0.25",0.00530090942694816,0.00110833403348053,12.9934301928715,1,0.000312585803241614,0.00294273084184013,0.292634372441897,0.451918324850872,0.159283952408975,"chr1",206655155,206655156,"+",0.372276348646385,2,"TUTR","distal pA"
"EFHD2","ENSG00000142634","PAS248_APA_0",3.36310879381915e-10,0,45.9310507092159,1,1.22489020320272e-11,5.96763386260993e-10,0.569586413540294,0.771599159592975,0.202012746052681,"chr1",15430206,15430207,"+",0.670592786566634,2,"TUTR","distal pA"
"EIF4EBP2","ENSG00000148730","PAS27350_APA_0.2",0.00100264639271315,0.000114349272222975,17.2803679839681,1,3.22501682959827e-05,0.000422038558248027,0.322210743201873,0.494038926431249,0.171828183229375,"chr10",70428615,70428616,"+",0.408124834816561,2,"TUTR","distal pA"
"ELP3","ENSG00000134014","PAS22709_AATAAA_0.35",2.27096793563091e-16,0,75.1664993711311,1,4.3264611399767e-18,4.13663765746022e-16,0.45557626201629,0.772387986981307,0.316811724965016,"chr8",28191149,28191150,"+",0.613982124498799,2,"TUTR","distal pA"
"ERVK3-1","ENSG00000142396","PAS47388_APA_0.15",1.34353495549936e-06,0,28.6087289468351,1,8.85819647536933e-08,2.25854482800333e-06,0.131805616666387,0.30838641565247,0.176580798986083,"chr19",58315651,58315652,"+",0.220096016159428,2,"TUTR","distal pA"
"ETS2","ENSG00000157557","PAS50249_AATAAA_0.25",0.000196050418274368,4.61191911925492e-05,19.0094754304419,1,1.30070935190044e-05,0.000194889830219127,0.108346383649327,0.32780918229352,0.219462798644193,"chr21",38824951,38824952,"+",0.218077782971424,2,"TUTR","distal pA"
"EYA4","ENSG00000112319","PAS18310_AATAAA_0.2",0.0149854713878258,0.00388412698135609,10.658860524715,1,0.00109544858831672,0.00835819077509681,0.24105851130966,0.402999002526772,0.161940491217113,"chr6",133532118,133532119,"+",0.322028756918216,2,"TUTR","distal pA"
"FAM241A","ENSG00000174749","PAS13152_AATAAA_0.4",0.00169137111690445,0,13.3941489186855,1,0.000252410444976948,0.00246698562427998,0.485913135179638,0.763840290727153,0.277927155547515,"chr4",112189023,112189024,"+",0.624876712953396,2,"TUTR","distal pA"
"FAM98B","ENSG00000171262","PAS38288_APA_0.2",6.21576936200098e-05,0,20.5438709620976,1,5.82800937565277e-06,9.61778720914089e-05,0.599493752003851,0.485455086301401,-0.11403866570245,"chr15",38486212,38486213,"+",0.542474419152626,2,"TUTR","distal pA"
"FANCI","ENSG00000140525","PAS38972_AATAAA_0.15",8.84702921433338e-05,1.70349106773817e-05,20.9137277127174,1,4.80439206627686e-06,8.18384705553583e-05,0.386345782957355,0.509002221904284,0.122656438946929,"chr15",89317130,89317131,"+",0.44767400243082,2,"TUTR","distal pA"
"FAR2","ENSG00000064763","PAS32409_AATAAA_0.1",0.0191845742517511,0.00540188104482338,10.0499702843858,1,0.00152350399284335,0.0109781272173894,0.47369736938806,0.627140046534848,0.153442677146788,"chr12",29335614,29335615,"+",0.550418707961454,2,"TUTR","distal pA"
"FASTKD2","ENSG00000118246","PAS6878_AATAAA_0.3",0.00385338483934075,0.00129912858835611,12.6962173376721,1,0.000366395997089601,0.0033483428694604,0.0299088269935046,0.15400456198835,0.124095734994845,"chr2",206796184,206796185,"+",0.0919566944909274,2,"TUTR","distal pA"
"FDFT1","ENSG00000079459","PAS22565_ATTAAA_0.3",0.00859061347015876,0,9.87358273584368,1,0.0016766869891536,0.0118263904981221,0.537405850692476,0.670328952185175,0.132923101492699,"chr8",11838959,11838960,"+",0.603867401438826,2,"TUTR","distal pA"
"FEM1B","ENSG00000169018","PAS38743_AATAAA_0.3",0.012123175485354,0.00183691610356254,12.0494761818986,1,0.000518069353077967,0.00446754507518982,0.471125100839079,0.62925814187744,0.158133041038361,"chr15",68295681,68295682,"+",0.550191621358259,2,"TUTR","distal pA"
"FGF2","ENSG00000138685","PAS13198_AATAAA_0.05",1.75427950671711e-08,1.43708581458782e-10,45.7390645863325,1,1.35101455611232e-11,6.47894065185148e-10,0.364255492213114,0.588990674270205,0.224735182057092,"chr4",122898223,122898224,"+",0.47662308324166,2,"TUTR","distal pA"
"FLNB","ENSG00000136068","PAS9735_AATAAA_0.15",4.45027448773251e-37,7.12048717011561e-40,177.172483874208,1,2.00820613128027e-40,1.05936335849399e-37,0.419304194662307,0.701419696366357,0.282115501704051,"chr3",58172247,58172248,"+",0.560361945514332,2,"TUTR","distal pA"
"FNDC3B","ENSG00000075420","PAS10481_AATAAA_0.25",0.00800126220069688,0.00197710728945219,13.9688034096093,1,0.000185869257070901,0.00191608693595567,0.508492490972893,0.322135543633778,-0.186356947339115,"chr3",172400695,172400696,"+",0.415314017303335,2,"TUTR","distal pA"
"FOXK2","ENSG00000141568","PAS43587_AATAAA_0.4",1.44701337953893e-16,6.99881002412257e-12,50.8699216302484,1,9.86944633584711e-13,5.53050512988239e-11,0.283313881284986,0.461653996125336,0.178340114840351,"chr17",82604599,82604600,"+",0.372483938705161,2,"TUTR","distal pA"
"GALNT2","ENSG00000143641","PAS2406_AATAAA_0.1",7.17148853206298e-05,0,20.2138354336275,1,6.92502721531745e-06,0.00011234259420989,0.697078794347639,0.851134725644252,0.154055931296613,"chr1",230282120,230282121,"+",0.774106759995946,2,"TUTR","distal pA"
"GATAD1","ENSG00000157259","PAS20648_AATAAA_0.1",0.00603516701745021,0,10.6264315372102,1,0.00111482633176284,0.00847644792410932,0.110035925425674,0.351940378343528,0.241904452917854,"chr7",92459429,92459430,"+",0.230988151884601,2,"TUTR","distal pA"
"GATC","ENSG00000257218","PAS33401_AATAAA_0.4",5.44889343514086e-11,1.23388087748874e-08,37.0354994526133,1,1.15998015502926e-09,4.12683172363666e-08,0.206185125326438,0.321197175958315,0.115012050631877,"chr12",120463745,120463746,"+",0.263691150642376,2,"TUTR","distal pA"
"GGNBP2","ENSG00000278311","PAS42677_AATAAA_0.3",1.02788491275348e-06,0,29.14951298388,1,6.70025839653769e-08,1.74024707895297e-06,0.391879916406413,0.604534958156963,0.21265504175055,"chr17",36589843,36589844,"+",0.498207437281688,2,"TUTR","distal pA"
"GID4","ENSG00000141034","PAS42397_AATAAA_0.25",0.00649275106331228,0,10.4690605487044,1,0.00121390433589473,0.00906753346216679,0.850240993494927,0.955735556550545,0.105494563055618,"chr17",18068403,18068404,"+",0.902988275022736,2,"TUTR","distal pA"
"GID8","ENSG00000101193","PAS49352_APA_0.25",8.34450144011958e-07,0,29.5927999310879,1,5.33025680336365e-08,1.42307624045126e-06,0.202254919883255,0.0976043602195348,-0.10465055966372,"chr20",62948472,62948473,"+",0.149929640051395,2,"TUTR","distal pA"
"GMPS","ENSG00000163655","PAS10362_ATTAAA_0.35",4.95073533257005e-08,6.68841275886192e-05,18.3007314501767,1,1.88634726669434e-05,0.000268190896709015,0.0643679907302517,0.240938060597828,0.176570069867577,"chr3",155944018,155944019,"+",0.15265302566404,3,"TUTR","distal pA"
"GOLT1B","ENSG00000111711","PAS32304_AATAAA_0.3",0.00234309396478047,0.000389664204437335,14.9585690328395,1,0.000109897823814041,0.00120603795459627,0.680458484508284,0.793503371855767,0.113044887347483,"chr12",21518156,21518157,"+",0.736980928182025,2,"TUTR","distal pA"
"GPAT4","ENSG00000158669","PAS22833_AATAAA_0.2",3.24346305015728e-28,2.40122661350288e-23,102.979632924118,1,3.38611522823062e-24,5.95411388062896e-22,0.0366000764893075,0.170758498633116,0.134158422143809,"chr8",41625000,41625001,"+",0.103679287561212,2,"TUTR","distal pA"
"GPX8","ENSG00000164294","PAS14806_AATAAA_0.3",0.00117993469149827,0,14.1820167630112,1,0.000165948976970153,0.00174240730932698,0.240811752652694,0.358305218671947,0.117493466019253,"chr5",55167293,55167294,"+",0.29955848566232,2,"TUTR","distal pA"
"GTF2H1","ENSG00000110768","PAS29577_AATAAA_0.15",0.048782314853601,0,6.07242321467129,1,0.0137308458132941,0.0638463462771348,0.567310464908543,0.669450056753781,0.102139591845238,"chr11",18366812,18366813,"+",0.618380260831162,2,"TUTR","distal pA"
"GTF3C4","ENSG00000125484","PAS25667_AATAAA_0.15",0.000114731002140985,2.62485602724663e-05,21.4135457764924,1,3.70146862265821e-06,6.49370034282401e-05,0.477303599741925,0.649306023200975,0.17200242345905,"chr9",132694951,132694952,"+",0.56330481147145,2,"TUTR","distal pA"
"HLA-E","ENSG00000204592","PAS17561_AATAAA_0.15",7.84524883392204e-09,2.76414904164360e-10,42.308378092348,1,7.79578829451222e-11,3.37846938610334e-09,0.480218840689587,0.627768693860174,0.147549853170587,"chr6",30494192,30494193,"+",0.553993767274881,2,"TUTR","distal pA"
"HMGN2","ENSG00000198830","PAS439_AATAAA_0.15",0.00800881768654448,0,10.0256829193618,1,0.00154372429072287,0.0111029121765296,0.336807438400334,0.548681317823868,0.211873879423534,"chr1",26476639,26476640,"+",0.442744378112101,2,"TUTR","distal pA"
"HMOX2","ENSG00000103415","PAS40195_AATAAA_0.05",0.0178833107814884,0,8.30140103907297,1,0.0039614506139046,0.0242603168500851,0.144504707857731,0.250261217631444,0.105756509773713,"chr16",4510345,4510346,"+",0.197382962744587,2,"TUTR","distal pA"
"HSPA4","ENSG00000170606","PAS15384_AATAAA_0.25",3.96464921513363e-33,2.76347915166554e-34,152.965902923519,1,3.89694949478424e-35,1.41941746121927e-32,0.146237599394976,0.331547463385183,0.185309863990207,"chr5",133106446,133106447,"+",0.23889253139008,2,"TUTR","distal pA"
"HSPA4L","ENSG00000164070","PAS13208_ATTAAA_0.35",0.000311243053591394,3.59168964796255e-05,19.4868017062545,1,1.0129718656002e-05,0.000157484182926339,0.237499828534263,0.495574407193656,0.258074578659393,"chr4",127834070,127834071,"+",0.36653711786396,2,"TUTR","distal pA"
"HTT","ENSG00000197386","PAS12520_ATTAAA_0.15",7.70417875286793e-12,0,53.8550133790563,1,2.15843633345198e-13,1.33144189633663e-11,0.152415568795347,0.524363875886312,0.371948307090965,"chr4",3243955,3243956,"+",0.338389722340829,2,"TUTR","distal pA"
"IMP4","ENSG00000136718","PAS6292_AATAAA_0.15",1.56422362604958e-06,1.24084071520449e-07,30.4086898480364,1,3.49956944332982e-08,9.80520390916841e-07,0.139699267140006,0.248915351242711,0.109216084102705,"chr2",130347808,130347809,"+",0.194307309191359,2,"TUTR","distal pA"
"KIF11","ENSG00000138160","PAS27588_AATAAA_0.25",7.13991019614274e-11,1.00199387052335e-12,53.3256360768682,1,2.82594461055334e-13,1.69534512361745e-11,0.535357983949961,0.7091394592469,0.173781475296939,"chr10",92655392,92655393,"+",0.62224872159843,2,"TUTR","distal pA"
"KLHL36","ENSG00000135686","PAS40964_APA_0.2",6.97823419060774e-05,0.000180582182924872,16.4131759200245,1,5.09299768801936e-05,0.00062280318650136,0.199999894158681,0.458823524228985,0.258823630070304,"chr16",84667683,84667684,"+",0.329411709193833,2,"TUTR","distal pA"
"KPNB1","ENSG00000108424","PAS42979_AATAAA_0.3",1.07711502041305e-38,1.23971968155968e-21,96.5411034184945,1,8.7410194207841e-23,1.29825354465199e-20,0.157193777644994,0.27658499514647,0.119391217501476,"chr17",47684663,47684664,"+",0.216889386395732,2,"TUTR","distal pA"
"LAMC1","ENSG00000135862","PAS1959_AATAAA_0.15",3.15884099305022e-08,5.42430118816203e-10,42.3455197259882,1,7.64913596761735e-11,3.32602200702937e-09,0.357545582872682,0.578970663767175,0.221425080894493,"chr1",183145590,183145591,"+",0.468258123319929,2,"TUTR","distal pA"
