"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type"
"ABCE1","ENSG00000164163","PAS13298_AATAAA_0.3",0.00353220290337413,0.50535649062973,1.09264849848114,1,0.295885131418489,0.411250811487574,0.0915707217161825,0.108832807578062,0.017262085861879,"chr4",145129520,145129521,"+",0.100201764647122,0,"TUTR"
"ABHD13","ENSG00000139826","PAS35734_AATAAA_0.25",0.187610115909332,NA,1.41304366290569,1,0.234551784334105,0.343152177522794,0.158539510295817,0.229166726045668,0.0706272157498506,"chr13",108234253,108234254,"+",0.193853118170742,0,"TUTR"
"ABHD2","ENSG00000140526","PAS38967_AATAAA_0.05",0.0240612957701559,0.170131961752591,4.53523151793343,1,0.0332039651183808,0.0688217397605071,0.609225901108472,0.674997992372817,0.0657720912643441,"chr15",89202353,89202354,"+",0.642111946740644,0,"TUTR"
"ACADSB","ENSG00000196177","PAS27953_AATAAA_0.2",0.000122130116560682,1,0.327000148594379,1,0.567430871391884,0.67561625945228,0.28205124167976,0.310734963593709,0.0286837219139489,"chr10",123058288,123058289,"+",0.296393102636734,1,"TUTR"
"ADIPOR2","ENSG00000006831","PAS32053_AATAAA_0.25",0.13608294921212,NA,2.85153880369853,1,0.0912865238311463,0.160296471136934,0.887563270509023,0.921776173483946,0.0342129029749227,"chr12",1788670,1788671,"+",0.904669721996485,0,"TUTR"
"AFAP1L1","ENSG00000157510","PAS15640_ATTAAA_0.35",0.356266434888025,NA,1.16185898547428,1,0.281080336616201,0.395169690669431,0.26009194950135,0.333487307510416,0.0733953580090665,"chr5",149341801,149341802,"+",0.296789628505883,0,"TUTR"
"AGFG1","ENSG00000173744","PAS7048_AATAAA_0.2",0.206630700203304,NA,1.89196168258786,1,0.168980829156024,0.264783872503879,0.179441838160297,0.214999413128671,0.035557574968374,"chr2",227561215,227561216,"+",0.197220625644484,0,"TUTR"
"AGO3","ENSG00000126070","PAS630_AATAAA_0.15",0.13688111434066,NA,1.65227051202237,1,0.198650183799632,0.301055784800263,0.231674474676927,0.299169972261486,0.067495497584559,"chr1",36072496,36072497,"+",0.265422223469207,0,"TUTR"
"AGO4","ENSG00000134698","PAS615_AATAAA_0.35",0.704090410323707,NA,0.219299491935089,1,0.63957418946432,0.736500449777599,0.495224677632087,0.527277103958654,0.0320524263265664,"chr1",35857886,35857887,"+",0.51125089079537,0,"TUTR"
"AKAP9","ENSG00000127914","PAS20635_ATTAAA_0.3",0.922781078466035,NA,0.00794430102723709,1,0.928977953169176,0.953720271140971,0.418121634413196,0.414361790058417,-0.00375984435477905,"chr7",91995799,91995800,"+",0.416241712235807,0,"TUTR"
