"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type"
"ADARB1","ENSG00000197381","PAS50348_AATAAA_0.15",1.03160962810316e-22,3.16162266755376e-25,111.549835758749,1,4.48390989580681e-26,1.36877694725016e-23,0.770351083341439,0.526557871384023,-0.243793211957417,"chr21",45226558,45226559,"+",0.648454477362731,2,"MIXED","distal pA"
"ARFGEF2","ENSG00000124198","PAS49180_AATAAA_0.2",2.35999844529032e-05,0,22.4588080342655,1,2.14698696810147e-06,3.97893495497293e-05,0.750526126908798,0.499286591162711,-0.251239535746087,"chr20",49036691,49036692,"+",0.624906359035755,2,"MIXED","distal pA"
"ASB1","ENSG00000065802","PAS7198_AATAAA_0.05",2.70497117896751e-08,0,36.6794836706395,1,1.39237122348998e-09,5.02838705911705e-08,0.607479816184838,0.774224677888282,0.166744861703444,"chr2",238452248,238452249,"+",0.69085224703656,2,"MIXED","distal pA"
"ATRIP","ENSG00000164053","PAS9579_AATAAA_0.25",5.16601190776623e-06,0,25.6425424281824,1,4.10880303656117e-07,8.80481116934082e-06,0.482220317869834,0.220448765390327,-0.261771552479506,"chr3",48467643,48467644,"+",0.35133454163008,2,"MIXED","distal pA"
"CIRBP","ENSG00000099622","PAS46026_AATAAA_0.2",1.84989466316641e-17,7.74457443727033e-15,62.8801785525638,1,2.19671843287721e-15,2.03089757288688e-13,0.261707924410752,0.470663895497241,0.208955971086489,"chr19",1274806,1274807,"+",0.366185909953997,2,"MIXED","distal pA"
"GPC1","ENSG00000063660","PAS7209_AATAAA_0.2",0.0263790407882317,0,7.41751088515184,1,0.00645921105985381,0.0361854486625259,0.855874838804132,0.971866608699777,0.115991769895645,"chr2",240468074,240468075,"+",0.913870723751954,2,"MIXED","distal pA"
"HIP1R","ENSG00000130787","PAS33515_AATAAA_0.25",0.0322949095951843,0,6.99005477001992,1,0.00819638456213794,0.0433930974577322,0.716761121459577,0.88915100505036,0.172389883590783,"chr12",122862959,122862960,"+",0.802956063254969,2,"MIXED","distal pA"
"MLH1","ENSG00000076242","PAS9397_AATAAA_0.4",3.02198605150233e-06,0,26.7441588599163,1,2.32252726031621e-07,5.26276870373333e-06,0.935407220564572,0.798530520112931,-0.136876700451641,"chr3",37050838,37050839,"+",0.866968870338752,2,"MIXED","distal pA"
"NCAPH2","ENSG00000025770","PAS51222_AATAAA_0.35",7.97072540577208e-10,3.55769261295799e-11,46.3106768052075,1,1.00912567949318e-11,5.3706067001711e-10,0.072278516045902,0.198523139738047,0.126244623692145,"chr22",50524772,50524773,"+",0.135400827891974,2,"MIXED","distal pA"
"PPP6R2","ENSG00000100239","PAS51216_AATAAA_0.3",1.06064536303647e-05,0,24.1606046119168,1,8.86267925473499e-07,1.79872488678606e-05,0.359762545345659,0.62459246025679,0.264829914911131,"chr22",50445086,50445087,"+",0.492177502801225,2,"MIXED","distal pA"
"PRRC1","ENSG00000164244","PAS15322_AATAAA_0.3",1.11255227213817e-05,0,24.0380095912406,1,9.44526057665121e-07,1.88893536304348e-05,0.693128046820557,0.524717480843922,-0.168410565976635,"chr5",127555079,127555080,"+",0.608922763832239,2,"MIXED","distal pA"
"SEH1L","ENSG00000085415","PAS45220_AATAAA_0.15",4.85720438092718e-06,0,25.7701889906266,1,3.84582938471983e-07,8.29622314871761e-06,0.59628940203033,0.430983489076778,-0.165305912953552,"chr18",12987533,12987534,"+",0.513636445553554,2,"MIXED","distal pA"
"TLCD5","ENSG00000181264","PAS30628_APA_0.25",0.00605201314187909,0,10.5588701932797,1,0.00115631850735813,0.00885748223713221,0.195540040668288,0.361360371397223,0.165820330728936,"chr11",120333678,120333679,"+",0.278450206032755,2,"MIXED","distal pA"
"TPP2","ENSG00000134900","PAS35715_AATAAA_0.25",0.0194198924008853,0,8.053782265677,1,0.00454087541286573,0.027055806952869,0.638349901637408,0.517245300455887,-0.121104601181521,"chr13",102679168,102679169,"+",0.577797601046648,2,"MIXED","distal pA"
"YTHDC2","ENSG00000047188","PAS15245_ATTAAA_0.25",6.18557880975024e-12,4.12943035015634e-12,51.8944794847439,1,5.85648433038258e-13,3.82064757988951e-11,0.662054393312764,0.361150995901207,-0.300903397411557,"chr5",113595281,113595282,"+",0.511602694606985,2,"MIXED","distal pA"
"ZNF10","ENSG00000256223","PAS33678_AATAAA_0.4",0.000245740217802061,0,17.5110439142808,1,2.85643618965035e-05,0.000394290696859629,0.509360911271168,0.173284405970841,-0.336076505300326,"chr12",133159460,133159461,"+",0.341322658621005,2,"MIXED","distal pA"
"ZNF302","ENSG00000089335","PAS46666_AATAAA_0.2",0.00198448081652886,0,12.9834653951384,1,0.00031425379864961,0.00306653329816166,0.480167147798868,0.326795682848438,-0.15337146495043,"chr19",34686390,34686391,"+",0.403481415323653,2,"MIXED","distal pA"
"AKT1","ENSG00000142208","PAS38148_AATAAA_0.2",1.99724278789956e-18,0,85.0866276588467,1,2.85575376285907e-20,4.62032401292969e-18,0.857258666006159,0.56962071831854,-0.287637947687619,"chr14",104769351,104769352,"-",0.71343969216235,2,"MIXED","distal pA"
"ANP32E","ENSG00000143401","PAS4045_AATAAA_0.45",9.00853403216126e-09,2.65984679344041e-09,37.8744851188749,1,7.54455203072373e-10,2.85194643236167e-08,0.720798657726226,0.571439051574885,-0.149359606151341,"chr1",150218550,150218551,"-",0.646118854650555,2,"MIXED","distal pA"
"AZIN1","ENSG00000155096","PAS24341_APA_0.1",7.08352164347711e-17,2.75056645205353e-19,84.4699769814324,1,3.90093740787217e-20,6.24883824969939e-18,0.526479983646066,0.340077513972548,-0.186402469673518,"chr8",102826357,102826358,"-",0.433278748809307,2,"MIXED","distal pA"
"B3GNTL1","ENSG00000175711","PAS45096_AATAAA_0.35",1.57116301561822e-09,0,42.5448298919634,1,6.90806258877717e-11,3.09599846603396e-09,0.138571655577662,0.46101346518482,0.322441809607158,"chr17",82942156,82942157,"-",0.299792560381241,2,"MIXED","distal pA"
"CLK4","ENSG00000113240","PAS17181_APA_0.05",0.0389526096212741,0,6.56246308266054,1,0.0104152107226856,0.052331582075258,0.726047755959492,0.515087020721613,-0.210960735237879,"chr5",178602664,178602665,"-",0.620567388340552,2,"MIXED","distal pA"
"DGAT1","ENSG00000185000","PAS24710_APA_0.25",8.08089046814292e-06,0,24.7241755143782,1,6.61492016873898e-07,1.37033026133198e-05,0.0536029709211344,0.19914976451897,0.145546793597836,"chr8",144314585,144314586,"-",0.126376367720052,2,"MIXED","distal pA"
"DUOXA1","ENSG00000140254","PAS39363_APA_0.25",0.0491244863116326,0,6.05653172066025,1,0.0138549524949001,0.0648609017404483,0.683109778450781,0.902174406262271,0.21906462781149,"chr15",45117373,45117374,"-",0.792642092356526,2,"MIXED","distal pA"
"ERCC2","ENSG00000104884","PAS48295_AATAAA_0.1",0.000361501444649009,2.82701938196396e-05,19.9333962062374,1,8.01873057940449e-06,0.000128833209577145,0.499456403594448,0.628769965029837,0.129313561435389,"chr19",45349837,45349838,"-",0.564113184312142,2,"MIXED","distal pA"
"FERMT2","ENSG00000073712","PAS37605_AATAAA_0.25",0.00258862007685107,0,12.4099979038056,1,0.000427041346011355,0.00393009211440143,0.863313374417702,0.738830457021941,-0.124482917395761,"chr14",52857274,52857275,"-",0.801071915719822,2,"MIXED","distal pA"
"GMPPB","ENSG00000173540","PAS11236_AATAAA_0.25",1.39081687637556e-06,0,28.389844182821,1,9.91842598165949e-08,2.43505635746994e-06,0.189226140062883,0.521004678319312,0.33177853825643,"chr3",49719916,49719917,"-",0.355115409191097,2,"MIXED","distal pA"
"LUC7L","ENSG00000007392","PAS41097_AATAAA_0.05",4.81296691345575e-05,5.28523166543893e-05,18.7386425346576,1,1.49913541609501e-05,0.000225833444106156,0.832543157035685,0.726127527108697,-0.106415629926988,"chr16",188990,188991,"-",0.779335342072191,2,"MIXED","distal pA"
"NBN","ENSG00000104320","PAS24162_ATTAAA_0.15",1.21618888303192e-19,1.05061898944695e-16,72.7254265011798,1,1.49001996090465e-17,1.65116664023811e-15,0.469435215083977,0.288516276808598,-0.180918938275378,"chr8",89933485,89933486,"-",0.378975745946288,2,"MIXED","distal pA"
"RTL10","ENSG00000215012","PAS51277_AATAAA_0.2",0.00180815334545526,0.000133701859432394,18.2908065717805,1,1.8962006337731e-05,0.000277305429782193,0.34480514888812,0.774225481821059,0.429420332932939,"chr22",19846147,19846148,"-",0.55951531535459,2,"MIXED","distal pA"
"SBF1","ENSG00000100241","PAS51708_ATTAAA_0.35",2.54042004158392e-06,1.75140775420592e-07,29.7293102497235,1,4.96780001058944e-08,1.30477331771634e-06,0.122799786138021,0.386553960273681,0.26375417413566,"chr22",50444324,50444325,"-",0.254676873205851,2,"MIXED","distal pA"
"SETD4","ENSG00000185917","PAS50506_ATTAAA_0.15",0.00111992170082401,0.0015032604604067,12.412830932127,1,0.000426393985820452,0.00393009211440143,0.693885640573109,0.496942708125443,-0.196942932447666,"chr21",36034541,36034542,"-",0.595414174349276,2,"MIXED","distal pA"
