"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type"
"ABCE1","ENSG00000164163","PAS13298_AATAAA_0.3",0.243552577917981,NA,2.20850858581252,1,0.137251304174417,0.329508635634427,0.0948121638718363,0.120198239271985,0.0253860754001487,"chr4",145129520,145129521,"+",0.107505201571911,0,"TUTR"
"ABRAXAS2","ENSG00000165660","PAS27969_AATAAA_0.2",0.664511371271748,NA,1.5480638089648,1,0.213421502857221,0.438194257402973,0.711015295915432,0.656517027879508,-0.0544982680359242,"chr10",124836666,124836667,"+",0.68376616189747,0,"TUTR"
"ACER3","ENSG00000078124","PAS30308_APA_0.25",0.373126010409634,NA,0.0131998703886893,1,0.908531765428706,0.955445223263015,0.302210091069493,0.294617944448311,-0.00759214662118263,"chr11",77022926,77022927,"+",0.298414017758902,0,"TUTR"
"ADCY7","ENSG00000121281","PAS40571_ATTAAA_0.35",0.560315813703544,NA,0.804885105439325,1,0.369636805005775,0.608359746420478,0.881786075614152,0.838317117470535,-0.0434689581436163,"chr16",50318131,50318132,"+",0.860051596542344,0,"TUTR"
"AFAP1L1","ENSG00000157510","PAS15640_ATTAAA_0.35",0.697517161509336,NA,0.393583221943913,1,0.530421896186571,0.737913135184879,0.319369688628254,0.268566148556554,-0.0508035400717,"chr5",149341801,149341802,"+",0.293967918592404,0,"TUTR"
"AGFG1","ENSG00000173744","PAS7048_AATAAA_0.2",0.639185209434726,NA,1.66366809449391,1,0.19710879199828,0.415683802038831,0.140161760124226,0.170618892433513,0.0304571323092868,"chr2",227561215,227561216,"+",0.155390326278869,0,"TUTR"
"AKAP9","ENSG00000127914","PAS20635_ATTAAA_0.3",0.936243565516464,NA,0.418302185833454,1,0.517785438505765,0.729964682317577,0.365516422464828,0.399999999709513,0.0344835772446856,"chr7",91995799,91995800,"+",0.382758211087171,0,"TUTR"
"ALDH1B1","ENSG00000137124","PAS25005_AATAAA_0.25",0.665181496812763,NA,0.479253701865673,1,0.488760553593393,0.710409402545705,0.763636363636363,0.707688667906069,-0.0559476957302937,"chr9",38398657,38398658,"+",0.735662515771216,0,"TUTR"
"ALG10B","ENSG00000175548","PAS32470_AATAAA_0.2",0.991568520425463,NA,0.000471347810673706,1,0.9826788512088,0.992016699604606,0.743448269486096,0.741044717502669,-0.00240355198342734,"chr12",38329719,38329720,"+",0.742246493494382,0,"TUTR"
"ANKRD33B","ENSG00000164236","PAS14609_AATAAA_0.3",0.768872604564289,NA,0.8675352409482,1,0.351638563030472,0.591074248680382,0.506392478396893,0.477535147282881,-0.0288573311140122,"chr5",10657814,10657815,"+",0.491963812839887,0,"TUTR"
"APOOL","ENSG00000155008","PAS52157_AATAAA_0.15",0.972453128791249,NA,0.10266995271877,1,0.74864881156878,0.875201438904452,0.54100310611103,0.561456886501347,0.0204537803903168,"chrX",85093314,85093315,"+",0.551229996306189,0,"TUTR"
"APPL1","ENSG00000157500","PAS9709_AATAAA_0.35",0.0134720667273006,0.69391004948915,2.74020091628699,1,0.0978524630863481,0.261932979929126,0.641150702494543,0.600926174843549,-0.0402245276509938,"chr3",57273451,57273452,"+",0.621038438669046,0,"TUTR"
"ARHGAP35","ENSG00000160007","PAS47015_AATAAA_0.45",0.307105361331754,NA,0.882495289386497,1,0.347519149473376,0.586842621934638,0.367964742503567,0.338841394777166,-0.029123347726401,"chr19",47005073,47005074,"+",0.353403068640366,0,"TUTR"
"ARK2N","ENSG00000152242","PAS45360_AATAAA_0.25",0.689025030905521,NA,0.41737706375693,1,0.518248748497672,0.730310414686392,0.864215661803412,0.891731015289438,0.0275153534860254,"chr18",46266986,46266987,"+",0.877973338546425,0,"TUTR"
"ARL5B","ENSG00000165997","PAS27019_AATAAA_0.3",0.157894993795508,NA,5.48792073508957,1,0.0191483025154186,0.0814463000088882,0.83375053661035,0.899817408616164,0.0660668720058148,"chr10",18681637,18681638,"+",0.866783972613257,0,"TUTR"
"ATF7IP","ENSG00000171681","PAS32241_AATAAA_0.3",0.000147821577056273,0.137279034047913,5.46883291300037,1,0.0193585488804957,0.082126200991077,0.555973317924873,0.628604633735367,0.0726313158104938,"chr12",14502927,14502928,"+",0.59228897583012,0,"TUTR"
