ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000006015.18,1040.3723342956318,-0.6641455155834656,0.19424230329799927,3.797196076415602e-5,0.003931604762929995,REX1BD
ENSG00000006016.12,11.259557737391532,0.013162611601792582,0.15872738585361776,0.5901566316996671,NA,CRLF1
ENSG00000006025.13,87.16046687472267,-0.006450909071954491,0.14750574472002498,0.9088724153329693,0.9720618379432244,OSBPL7
ENSG00000006042.12,823.4585434553591,-1.0409398405034713,0.23097564429293016,3.369305818188614e-7,1.0720966757094794e-4,TMEM98
ENSG00000006062.18,742.8335616044615,0.06895441582646097,0.1332207251733155,0.40417538194797575,0.7394295376375392,MAP3K14
ENSG00000006118.15,637.1408682570326,0.20626676693525392,0.1996261265030646,0.05662882099085164,0.3073126450277248,TMEM132A
ENSG00000006125.18,5944.855309781925,-0.4133710116942166,0.16534682787801558,0.0011847577905219422,0.0368886638070388,AP2B1
ENSG00000006194.11,538.9227081323743,0.1799797306009303,0.20354945457218204,0.0760784354238568,0.35161669235807824,ZNF263
ENSG00000006210.7,24.316777520224093,-0.02600068694651605,0.1586420464267067,0.46392855039693115,NA,CX3CL1
ENSG00000006282.22,414.032051492099,0.0493931781121567,0.1374781835077998,0.5242771434862533,0.8119716293483578,SPATA20
ENSG00000006327.14,6340.568257745401,0.04676016341549457,0.12159627010484317,0.5663951327784598,0.8346538915879121,TNFRSF12A
ENSG00000006432.16,341.97413322412876,-0.008491796608246815,0.13659943882227663,0.9197132883619119,0.9764692868883461,MAP3K9
ENSG00000006451.8,3138.877698224894,-0.03932964293661064,0.1146114818194715,0.6385197629076353,0.8694653773060298,RALA
ENSG00000006453.14,999.3962651608563,-0.040767363930520446,0.1260483956241619,0.60946329733055,0.8550546083105135,BAIAP2L1
ENSG00000006459.11,91.46290098820708,0.06885173768846521,0.1672154169178225,0.24176099245110477,0.5991558476077576,KDM7A
ENSG00000006468.15,1906.42642622125,0.3175658806327214,0.19299133377324065,0.011378181073757517,0.13692307688794605,ETV1
ENSG00000006530.18,331.62921099493315,0.04077846783515633,0.13937510733730252,0.5845635257440264,0.8438275661985425,AGK
ENSG00000006534.17,248.15307470404994,0.027632527715838098,0.1385447243917797,0.7025648877119037,0.8985908697225928,ALDH3B1
ENSG00000006576.17,1573.2286404798087,-0.011297863143545948,0.11575444965623351,0.8933613905093147,0.9683777984914317,PHTF2
ENSG00000006606.9,197.7210644146307,0.01571750561318783,0.14479859128201317,0.7989081317572,0.9385461942282243,CCL26
ENSG00000006607.14,346.3450290119414,0.15434537713053556,0.18794102406826863,0.10561424092127043,0.4130225980392368,FARP2
ENSG00000006625.18,8976.958882660963,-0.041723035282091356,0.11457702646822113,0.5660458922912384,0.834569191564017,GGCT
ENSG00000006634.8,1132.2966497834302,-0.14965588819830317,0.15134109398609527,0.11598807428180342,0.42938819926871286,DBF4
ENSG00000006638.13,332.26883830240854,-0.022028319564600402,0.13399501913921216,0.7656710688552926,0.9239612213750946,TBXA2R
ENSG00000006652.15,2237.2704564761116,0.15238458409803296,0.15814645307375108,0.11262739262623182,0.4240071081293399,IFRD1
ENSG00000006695.12,765.0702712159662,0.03865980883417116,0.1251616942705613,0.6312096324542669,0.8659965154062852,COX10
ENSG00000006704.11,713.360286483715,-0.06918415191755176,0.13613440606836294,0.39597254149879996,0.732637292563693,GTF2IRD1
ENSG00000006712.15,2895.545783898935,-0.08443961851380272,0.12907159743114485,0.31995810091892807,0.6716485466082704,PAF1
ENSG00000006715.16,702.6428077328554,-0.017237980825375032,0.12459648470166947,0.8219789590742388,0.9478951206649446,VPS41
ENSG00000006740.18,24.008215788636072,-4.170632449782461e-4,0.15595386521935808,0.9874779071793468,NA,ARHGAP44
ENSG00000006744.19,2601.7516165250286,0.005789597568996624,0.11398178151991611,0.9439061987929246,0.9824528543557438,ELAC2
ENSG00000006747.15,23.84428281986573,1.8684744975203314e-4,0.15568101647718208,0.9981572751431457,NA,SCIN
ENSG00000006756.16,96.57209831318795,-0.06284645418292374,0.16157776720203246,0.3068533890681099,0.6617968777951003,ARSD
ENSG00000006757.12,229.81924136539595,0.048728318863254204,0.14521129198155855,0.4970868454907965,0.7975642585503543,PNPLA4
ENSG00000006831.10,4508.284719095261,-0.07003113209570064,0.11861114829576881,0.4000958384274866,0.7356800998062001,ADIPOR2
ENSG00000006837.12,90.15975567583702,0.0924182020531199,0.18043458620711267,0.15434474032231288,0.49159704156369477,CDKL3
ENSG00000007047.16,284.2014580192096,-0.082952154399264455,0.15708946982373082,0.28350001337939046,0.641881807921364,MARK4
ENSG00000007080.11,1000.9290440792702,0.025876135935237403,0.12160067887875595,0.7470128466331967,0.9187875279242832,CCDC124
ENSG00000007168.14,6385.827343172608,0.09691249911873528,0.12235770383980686,0.26093223088796275,0.6191522451780095,PAFAH1B1
ENSG00000007174.18,31.01118184885561,-0.010912497226349628,0.15570383946567837,0.7664780593089549,NA,DNAH9
ENSG00000007202.16,4163.316844523305,8.075918517344516e-4,0.11279563268344527,0.9835132784813005,0.9947216242396347,BLTP2
ENSG00000007255.10,16.803055423574474,0.009681203617685354,0.1575552742654711,0.7393042177500588,NA,TRAPPC6A
ENSG00000007341.19,384.0822862135951,0.12777653073250836,0.17169116326658537,0.15335997419325642,0.4904225471634296,ST7L
ENSG00000007376.8,513.652428611102,-0.07914253393804781,0.14011875697700685,0.3407358186144748,0.689630350893754,RPUSD1
ENSG00000007384.15,695.3568723495225,-0.301627097706938,0.2235324206550493,0.018878481086075514,0.17848212555299955,RHBDF1
ENSG00000007392.17,3202.822101977919,-0.10140015567495121,0.12604131461840154,0.240543421967152,0.5984538885805106,LUC7L
ENSG00000007516.15,36.426501957769915,-0.032782353667510394,0.1585194016333364,0.4348757406761112,NA,BAIAP3
ENSG00000007520.4,2829.6290589896835,-0.28651387218737023,0.19493232004545352,0.01848801902148126,0.17734904128988566,TSR3
ENSG00000007541.17,198.91099520024974,-0.7032043833236585,0.3510317947674151,0.0018017886859231927,0.04826721806273916,PIGQ
ENSG00000007545.16,376.62595668434466,0.043944718350012464,0.13457142234386119,0.5726907238649486,0.8377701563257715,CRAMP1
ENSG00000007866.22,240.20137126256293,0.07277482515420287,0.15692828592674313,0.3193106015838967,0.6710695347464369,TEAD3
ENSG00000007923.17,1443.0712437528225,-0.12268397297751382,0.14132788740934524,0.1754367940819509,0.5200519008391573,DNAJC11
ENSG00000007933.13,28.08644371408721,-0.013358208239653769,0.15610233216193442,0.713463819650402,NA,FMO3
ENSG00000007944.15,166.91991204910903,-0.012344752824291793,0.1414067790144047,0.8511072185008648,0.9588553344181591,MYLIP
ENSG00000007968.7,259.3735824915909,0.015895494312520828,0.14502179127385612,0.8005736053131187,0.9393845513310474,E2F2
ENSG00000008018.9,20867.177353840852,-0.20710109804880067,0.15615839174155285,0.045059207095811474,0.27520712348874365,PSMB1
ENSG00000008083.14,5050.754415602361,0.19135587165528897,0.1799010233963525,0.06798434094104189,0.332679561859277,JARID2
ENSG00000008086.13,97.71216382994429,0.029358562850597878,0.15080989348060708,0.6113399980161403,0.8554684504926833,CDKL5
ENSG00000008128.23,920.8919488698577,-0.06432550526089734,0.13815838364126756,0.4235086375437018,0.7498769931318043,CDK11A
ENSG00000008130.15,1502.1486026343189,0.007028810334177678,0.12054823515353631,0.9321339687724561,0.9804313948409337,NADK
ENSG00000008226.20,5.526775172342799,-0.007142273704742227,0.1591536603810891,0.6694426126898108,NA,DLEC1
ENSG00000008256.17,2334.968932785128,-0.3495708059410798,0.16917820825020452,0.004007629166547908,0.0757732320388174,CYTH3
ENSG00000008277.15,75.44844770455593,-0.022129102952032065,0.15092173018779154,0.6805193453729714,0.889790747510744,ADAM22
ENSG00000008282.10,3048.0489596204707,0.0058762809806095955,0.11155503280060322,0.9426421439921988,0.9823791105821287,SYPL1
ENSG00000008283.16,2021.2466375059134,-0.01716187685883721,0.12340206697369285,0.826030201710725,0.9497317244903728,CYB561
ENSG00000008294.22,2565.88810964605,0.07694905338953519,0.12260684656796136,0.36313757065581365,0.7074411339806271,SPAG9
ENSG00000008300.17,150.398811430919,0.09600459668925188,0.17230109605891755,0.19837749700819704,0.5467546912744179,CELSR3
ENSG00000008311.16,2128.58369663639,-0.003602879018771586,0.12126948208776636,0.9618759314393625,0.9879198653824024,AASS
ENSG00000008324.12,2832.8440854933438,-0.03865408949634872,0.11980847223383333,0.6313495417223647,0.8660973839442659,SS18L2
ENSG00000008382.16,156.1046579614829,-0.05684286432366757,0.1538638431047664,0.3954002113608057,0.7326219510599449,MPND
ENSG00000008394.13,7457.011004031537,1.1048271281768396,0.22672627096211484,5.75414348759888e-8,2.3458923731004683e-5,MGST1
ENSG00000008405.12,1132.3773219546315,-0.11948700472047256,0.14253062103751743,0.1834832592735558,0.5321748778307712,CRY1
ENSG00000008441.19,1299.9363935946192,0.0028895396229781244,0.11653923751293276,0.9725946149682505,0.9906409070335066,NFIX
ENSG00000008513.17,2736.444289112055,-0.15412715197044813,0.16994145973907487,0.11158597565719466,0.4231833251231865,ST3GAL1
ENSG00000008516.18,18.194220228178473,0.04730304600676847,0.16771111833633576,0.10135573303963209,NA,MMP25
ENSG00000008517.19,135.48643324717284,0.012347903640388944,0.14908549101371765,0.8249133790426393,0.9493489716822753,IL32
ENSG00000008710.20,414.5293344731408,0.048119490602531276,0.13405428724260116,0.5415012294060978,0.8214447719572037,PKD1
ENSG00000008735.14,8.254104663015012,0.014116220370379578,0.1592506283595286,0.517339380617401,NA,MAPK8IP2
ENSG00000008838.21,9596.955377633782,-0.04895116963677572,0.12323773722181622,0.5462949735635376,0.8237360408125186,MED24
ENSG00000008853.18,434.12478688457685,-0.4612737490164742,0.27749027624545863,0.005503759742929756,0.09173610396879849,RHOBTB2
ENSG00000008869.12,248.96230778315774,0.03272755394334322,0.14245871022122542,0.6402363665676054,0.8695076411245567,HEATR5B
ENSG00000008952.17,8074.906892007024,0.23684893170679527,0.16424081077915834,0.030093784040187255,0.22396092788835306,SEC62
ENSG00000008988.11,63264.25687859553,0.017181059641664585,0.1101585763776421,0.8304687544516779,0.9509259099616802,RPS20
ENSG00000009307.17,41081.54415740512,-0.053785689873147906,0.11510881247731798,0.5100187504526263,0.8046204046336283,CSDE1
ENSG00000009335.19,3883.670416615767,0.28816581296589133,0.18305486156137774,0.016689394765816937,0.16965048859468188,UBE3C
ENSG00000009413.17,472.26437485327006,0.05562786790370322,0.14322399127761265,0.4634209299756662,0.7757974403262596,REV3L
ENSG00000009694.14,208.21744665550347,0.15844001480102501,0.21347475498672402,0.08433608827193934,0.37032938660239667,TENM1
ENSG00000009765.15,9.278836896755948,-0.010992432637062607,0.1587092232642928,0.6284879712697774,NA,IYD
ENSG00000009780.16,240.63125290441485,-0.056697222156789254,0.14553328658398645,0.44507802714028,0.7639226999651226,FAM76A
ENSG00000009830.13,3825.0648853753755,-0.3106157066466121,0.18350959326314817,0.011361311798225287,0.13692307688794605,POMT2
ENSG00000009844.16,2225.739010620095,-0.01819058577475305,0.11424662856661229,0.8350337620259689,0.9530618020670388,VTA1
ENSG00000009950.16,46.67176208118036,-1.1375706266340471e-4,0.152920796210224,0.9954450351717953,NA,MLXIPL
ENSG00000009954.11,4920.670490498971,-0.04200462104591322,0.11329232628228099,0.5958828909313898,0.8480296929301746,BAZ1B
ENSG00000010017.13,591.2286374554837,0.40624624242719015,0.27112195843157016,0.008760346080566177,0.12017635776182531,RANBP9
ENSG00000010030.14,6.821869612009097,0.001446696214472316,0.1585805277286549,0.9447027684106957,NA,ETV7
ENSG00000010072.16,598.7118621765455,0.06086902397598157,0.13519462789790507,0.4498436017905404,0.7672453430460701,SPRTN
ENSG00000010165.20,2115.3087410806934,0.03248874107202548,0.11845092995373242,0.6873649107779245,0.8937664872497133,METTL13
ENSG00000010219.14,652.0055555790747,0.14130691925599728,0.17931390703221486,0.1260557293083894,0.4454642916707086,DYRK4
ENSG00000010244.19,3792.904624148719,-0.0035619261723531764,0.11700958597299399,0.9866829299544987,0.9952269602741912,ZNF207
ENSG00000010256.11,2162.2123951774433,-0.11532039930718267,0.1465077893530036,0.19779885561424845,0.5464752292572242,UQCRC1
ENSG00000010270.14,985.4642728821443,0.5223078820291562,0.2715238351289802,0.002999500996880205,0.06478723510811119,STARD3NL
ENSG00000010278.15,6438.536267044108,0.04599120240440024,0.1675573077216245,0.09173777218354019,0.38396245617788427,CD9
ENSG00000010292.13,2550.438507038558,-0.03440342076667303,0.12682068918215095,0.7228416996841098,0.9091971475201405,NCAPD2
ENSG00000010295.20,292.25759606152093,0.0029450320660145747,0.14032079880759132,0.9670982089761585,0.9904822762052884,IFFO1
ENSG00000010310.9,18.48516215428878,0.0030603614150734784,0.15661840048094855,0.9250882322233062,NA,GIPR
ENSG00000010318.22,153.2225741730959,0.027030375985373632,0.1466056476075327,0.6697348326546078,0.8837845708678462,PHF7
ENSG00000010319.7,37.57336876043506,0.026651187443546612,0.1570569242413737,0.5233010395971032,NA,SEMA3G
ENSG00000010322.16,1322.224477645565,-0.026986656140491047,0.11994288975436343,0.7355827128883354,0.9142052083777483,NISCH
ENSG00000010361.14,27.695558856256724,0.0335286055289843,0.16002425342432233,0.38052488168974347,NA,FUZ
ENSG00000010379.16,12.537701512403842,0.020312499972314067,0.15976452771643357,0.41539652854776477,NA,SLC6A13
ENSG00000010404.18,3126.0771392670486,0.019602594721051587,0.15973468237993158,0.42502261048790774,0.7507236632040677,IDS
ENSG00000010438.17,620.9924390584205,-0.019433401523644454,0.1260005391785045,0.8032652203604818,0.9399854457013527,PRSS3
ENSG00000010539.12,252.91294579017972,-0.009075935429458563,0.1373772583151818,0.8948157893259968,0.9688096922327486,ZNF200
ENSG00000010626.15,166.15979824832445,-0.09095020699771242,0.1699456098929952,0.2120158343928748,0.5629877010969763,LRRC23
ENSG00000010671.18,3.577161620414644,-0.01310496003174786,0.1601454332600193,0.3056795861392735,NA,BTK
ENSG00000010704.19,138.77737531128247,0.017589805265328794,0.1461087106217253,0.7761752688852168,0.92878202135914,HFE
ENSG00000010803.17,606.8676657064964,-0.54548441287278715,0.23848412926303697,0.0013319927671129337,0.039808017697780085,SCMH1
ENSG00000010810.18,699.0150856746878,-0.06239381450076734,0.1376898513628351,0.43485103520566204,0.7570048508690096,FYN
ENSG00000010818.11,680.1602345888343,0.09816468824194266,0.15279086407424225,0.2427439647330269,0.6004622229630392,HIVEP2
ENSG00000011007.13,2637.6752131690223,0.6606933221095912,0.24111160207596,3.352829148071741e-4,0.016200373728053306,ELOA
ENSG00000011009.11,4037.7619139866224,-0.2257908936483117,0.15935476255728542,0.0336801536357893,0.23701393951763097,LYPLA2
ENSG00000011021.23,249.8391637180488,0.01362253705987682,0.1381047567983467,0.8480818272636437,0.9575969810006487,CLCN6
ENSG00000011028.14,1110.1393973166287,0.08325596469662845,0.13537355425631342,0.3205698544349117,0.6722639962960711,MRC2
ENSG00000011052.21,42320.34208571168,0.008607417275308858,0.11532810686231976,0.8899192669682092,0.9675572185582222,NME1-NME2
ENSG00000011105.14,1187.022501742406,-0.1309341295214127,0.15025280858411358,0.15585203055336427,0.4943432512772179,TSPAN9
ENSG00000011114.15,3547.360003551328,-0.1524235657706511,0.14949187570788233,0.11074328570076945,0.42158065516552035,BTBD7
ENSG00000011132.12,350.77423314986845,-0.03774168373691009,0.13471255025465495,0.6193698032033266,0.8591138561575726,APBA3
ENSG00000011143.19,465.18068767711253,0.04850237545886682,0.13580619781619596,0.5358858340901742,0.81863777418506,MKS1
ENSG00000011198.10,2888.430302556945,0.333443505727451,0.19233670593286542,0.009192186693138028,0.12337578971057479,ABHD5
ENSG00000011201.12,108.57407761965779,0.049535875360157466,0.15658550456958326,0.40485674523532533,0.7399445562712323,ANOS1
ENSG00000011243.19,818.698377188359,-0.03430569951299916,0.12509494872607835,0.665504730352175,0.8820952459079193,AKAP8L
ENSG00000011258.16,122.92656053846181,0.125112934498997,0.20081252853981854,0.10378837798871939,0.4089468979887747,MBTD1
