"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type"
"ASB1","ENSG00000065802","PAS7198_AATAAA_0.05",0.00020272146935951,0,17.154263685281,1,3.44634955212661e-05,0.000290838824395743,0.69017538903989,0.583915275015709,-0.106260114024181,"chr2",238452248,238452249,"+",0.6370453320278,2,"MIXED","distal pA"
"BIVM","ENSG00000134897","PAS35719_AATAAA_0.35",4.18391491460763e-05,0,20.5289747564718,1,5.87353929397358e-06,6.15057421941594e-05,0.904498113725172,0.644992948166337,-0.259505165558835,"chr13",102841530,102841531,"+",0.774745530945755,2,"MIXED","distal pA"
"CAST","ENSG00000153113","PAS15149_ATTAAA_0.25",5.38831352906191e-06,2.05713327958342e-06,27.0606187351077,1,1.97174122229574e-07,2.90251906399712e-06,0.442259049240045,0.300233891820342,-0.142025157419703,"chr5",96774678,96774679,"+",0.371246470530193,2,"MIXED","distal pA"
"CDC42SE2","ENSG00000158985","PAS15351_AATAAA_0.1",0.00912964234425435,0,9.13746967971974,1,0.00250427194048696,0.0118717999131354,0.885650357758534,0.700873248057909,-0.184777109700625,"chr5",131394664,131394665,"+",0.793261802908221,2,"MIXED","distal pA"
"CDK16","ENSG00000102225","PAS51923_ATTAAA_0.35",0.00173631257501107,0,12.6266122605166,1,0.000380293742962189,0.00243062990037789,0.578006454432866,0.727909486753476,0.14990303232061,"chrX",47229992,47229993,"+",0.652957970593171,2,"MIXED","distal pA"
"CDV3","ENSG00000091527","PAS10174_AATAAA_0.2",8.0493729793009e-07,5.47239964824911e-06,23.8359500334191,1,1.04904782576991e-06,1.30260108365876e-05,0.381215043482024,0.245734116151353,-0.135480927330671,"chr3",133590259,133590260,"+",0.313474579816689,2,"MIXED","distal pA"
"CEP43","ENSG00000213066","PAS18532_AATAAA_0.1",0.00153025428015263,0,12.9061672658653,1,0.000327501228918773,0.00213944452405622,0.48976188221043,0.151369357191092,-0.338392525019338,"chr6",167042407,167042408,"+",0.320565619700761,2,"MIXED","distal pA"
"DARS2","ENSG00000117593","PAS1863_AATAAA_0.45",0.0201902166701822,0,7.43600997614647,1,0.00639314745626546,0.0258206169610126,0.673118120755048,0.388699022365238,-0.28441909838981,"chr1",173858419,173858420,"+",0.530908571560143,2,"MIXED","distal pA"
"DAZAP1","ENSG00000071626","PAS46037_AATAAA_0.2",3.39142422564616e-09,0,40.2430158117713,1,2.24255627769468e-10,5.51651887367153e-09,0.619578281722157,0.453562802888724,-0.166015478833433,"chr19",1435680,1435681,"+",0.536570542305441,2,"MIXED","distal pA"
"DENND3","ENSG00000105339","PAS23509_AATAAA_0.25",2.1480359226306e-05,2.6883957884769e-06,23.8698782883584,1,1.03071995394671e-06,1.28229051249604e-05,0.524509784553759,0.272151898734177,-0.252357885819582,"chr8",141195798,141195799,"+",0.398330841643968,2,"MIXED","distal pA"
"DYNC1I2","ENSG00000077380","PAS6540_AATAAA_0.3",1.61339776446674e-07,1.86332126265766e-05,20.1543131554499,1,7.14389754018517e-06,7.31774529135555e-05,0.425414422079445,0.212121323269931,-0.213293098809514,"chr2",171748408,171748409,"+",0.318767872674688,2,"MIXED","distal pA"
"EPS8L2","ENSG00000177106","PAS29371_ATTAAA_0.15",5.51806600910117e-05,0,19.9462101235667,1,7.96516829012747e-06,8.072487146396e-05,0.673237063735682,0.517056120033207,-0.156180943702476,"chr11",727722,727723,"+",0.595146591884445,2,"MIXED","distal pA"
"FOSL2","ENSG00000075426","PAS5383_AATAAA_0.2",2.52357104062271e-20,2.93025849801358e-07,30.277300016242,1,3.74483042646987e-08,6.37012788753627e-07,0.286283645172001,0.0968449892267603,-0.18943865594524,"chr2",28417309,28417310,"+",0.19156431719938,3,"MIXED","distal pA"
"HADH","ENSG00000138796","PAS13130_APA_0.15",1.09947832451098e-07,0,32.9704019091341,1,9.35726233626362e-09,1.78020547926606e-07,0.369720590117688,0.125996653188417,-0.243723936929271,"chr4",108035168,108035169,"+",0.247858621653053,2,"MIXED","distal pA"
"KIF1B","ENSG00000054523","PAS168_AATAAA_0.25",4.31578718137365e-10,9.36370197010844e-06,21.4721737620675,1,3.59000505236948e-06,3.91918924047685e-05,0.72937835830449,0.46281601520257,-0.26656234310192,"chr1",10381598,10381599,"+",0.59609718675353,2,"MIXED","distal pA"
"MAPK8","ENSG00000107643","PAS27206_AATAAA_0.35",0.000314101789075786,0.00149805574617406,13.1522498063277,1,0.000287174224183137,0.0019124862739484,0.273076984522273,0.114754098360655,-0.158322886161618,"chr10",48439356,48439357,"+",0.193915541441464,2,"MIXED","distal pA"
"NDFIP2","ENSG00000102471","PAS35633_AATAAA_0.15",8.53916496556583e-12,0.00044945338814539,15.4180951369926,1,8.61592957249923e-05,0.000657975889242562,0.5284090942719,0.285716283056955,-0.242692811214945,"chr13",79554022,79554023,"+",0.407062688664427,3,"MIXED","distal pA"
"NLK","ENSG00000087095","PAS42472_ATTAAA_0.35",0.00480906434354759,0,10.4661649858193,1,0.00121580850738029,0.00647883542446344,0.771753848563659,0.484576009219763,-0.287177839343896,"chr17",28196375,28196376,"+",0.628164928891711,2,"MIXED","distal pA"
"NOL12","ENSG00000273899","PAS50964_ATTAAA_0.1",1.89591168655066e-07,0,31.8140708979785,1,1.69659180961667e-08,3.04520678876438e-07,0.85323305899613,0.396135271213606,-0.457097787782524,"chr22",37693470,37693471,"+",0.624684165104868,2,"MIXED","distal pA"
"PGPEP1","ENSG00000130517","PAS46473_AATAAA_0.15",0.00389210868466489,0,10.9269487234405,1,0.000947754595524058,0.00524814066023599,0.835258714271517,0.946145622219589,0.110886907948072,"chr19",18369948,18369949,"+",0.890702168245553,2,"MIXED","distal pA"
"POU2F1","ENSG00000143190","PAS1798_ATTAAA_0.15",0.000779399103850497,0.00012436485578411,16.5381517375808,1,4.76809772488932e-05,0.000389989036417251,0.334576500173385,0.191052484967001,-0.143524015206384,"chr1",167427335,167427336,"+",0.262814492570193,2,"MIXED","distal pA"
"PPP6R2","ENSG00000100239","PAS51216_AATAAA_0.3",0.00347340704834829,0,11.1787035062845,1,0.000827415696540409,0.00465506288762661,0.359527488963182,0.597080597942743,0.237553108979561,"chr22",50445086,50445087,"+",0.478304043452963,2,"MIXED","distal pA"
"PRRC1","ENSG00000164244","PAS15322_AATAAA_0.3",0.0200136985761477,0,7.45537516682725,1,0.00632472952500286,0.0255839929464912,0.655491415048927,0.536377778980274,-0.119113636068653,"chr5",127555079,127555080,"+",0.595934597014601,2,"MIXED","distal pA"
"RAB18","ENSG00000099246","PAS27079_AATAAA_0.3",6.17720191864339e-20,1.05314233874187e-13,58.5136516292705,1,2.01885233480138e-14,8.55743499438775e-13,0.415015256242161,0.134636459348867,-0.280378796893294,"chr10",27539826,27539827,"+",0.274825857795514,2,"MIXED","distal pA"
"RPE","ENSG00000197713","PAS6909_AATAAA_0.4",2.31622893905198e-11,3.63920843808826e-09,38.027265412733,1,6.97628818231771e-10,1.58988508084939e-08,0.699999999999393,0.34453714700529,-0.355462852994104,"chr2",210021567,210021568,"+",0.522268573502341,2,"MIXED","distal pA"
"SEH1L","ENSG00000085415","PAS45220_AATAAA_0.15",1.74324327930382e-16,0,74.8019582840234,1,5.20380641869856e-18,3.35233331319427e-16,0.581585953375295,0.176063274222995,-0.4055226791523,"chr18",12987533,12987534,"+",0.378824613799145,2,"MIXED","distal pA"
"SLC7A6","ENSG00000103064","PAS40756_AATAAA_0.1",0.000829295672064307,0.0206308990742639,8.3044061558794,1,0.00395490117839977,0.0173341626926629,0.585599275370182,0.388312560105502,-0.197286715264679,"chr16",68301818,68301819,"+",0.486955917737842,2,"MIXED","distal pA"
"SMG7","ENSG00000116698","PAS1973_ATTAAA_0.2",1.62797455847802e-12,0,56.0130328973719,1,7.19921999160078e-14,2.7635235914661e-12,0.946698069198839,0.662093553625147,-0.284604515573692,"chr1",183554189,183554190,"+",0.804395811411993,2,"MIXED","distal pA"
"SOCS2","ENSG00000120833","PAS33073_AATAAA_0.3",0.0126654682791258,0,8.43000539885634,1,0.00369079248768109,0.0162858307389461,0.95569865389527,0.825091805556158,-0.130606848339112,"chr12",93576201,93576202,"+",0.890395229725714,2,"MIXED","distal pA"
"TPP2","ENSG00000134900","PAS35715_AATAAA_0.25",0.000144853477612187,3.2083809092027e-05,19.1160204377622,1,1.23008012330299e-05,0.000118045963455324,0.576741132322881,0.339757481684876,-0.236983650638005,"chr13",102679168,102679169,"+",0.458249307003878,2,"MIXED","distal pA"
"TRNT1","ENSG00000072756","PAS9095_AATAAA_0.2",0.0265697523859078,0.00685948488180047,9.04794784483602,1,0.00262989845906326,0.0123592880634851,0.262512525658976,0.500686257859799,0.238173732200823,"chr3",3153425,3153426,"+",0.381599391759387,2,"MIXED","distal pA"
"USP20","ENSG00000136878","PAS25609_AATAAA_0.2",0.0173050264809306,0,7.76217246625697,1,0.00533517503938509,0.022273542761478,0.971502548598307,0.865411469822713,-0.106091078775595,"chr9",129881827,129881828,"+",0.91845700921051,2,"MIXED","distal pA"
"YTHDC2","ENSG00000047188","PAS15245_ATTAAA_0.25",0.00652705407532965,0.000872877730759536,12.8657108366525,1,0.000334657753261582,0.00217418938751521,0.806817991154691,0.55565132085486,-0.25116667029983,"chr5",113595281,113595282,"+",0.681234656004776,2,"MIXED","distal pA"
"ZNF480","ENSG00000198464","PAS47186_AATAAA_0.4",1.47442662769173e-07,0,32.3669950551074,1,1.27636013869851e-08,2.3626279494856e-07,0.40867410596856,0.0289814316982586,-0.379692674270302,"chr19",52325918,52325919,"+",0.218827768833409,2,"MIXED","distal pA"
