"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type"
"ADCY7","ENSG00000121281","PAS40571_ATTAAA_0.35",0.37937431370116,NA,1.96463503176346,1,0.161018476439878,0.251968119622292,0.873133951815961,0.810605662910448,-0.0625282889055128,"chr16",50318131,50318132,"+",0.841869807363204,0,"TUTR"
"AFAP1L1","ENSG00000157510","PAS15640_ATTAAA_0.35",0.903522284064082,NA,0.0261869589062371,1,0.871444569836955,0.912249315195984,0.30953447084872,0.294029135100758,-0.0155053357479614,"chr5",149341801,149341802,"+",0.301781802974739,0,"TUTR"
"AKAP9","ENSG00000127914","PAS20635_ATTAAA_0.3",0.486302824804099,NA,0.0560084711760283,1,0.812919723723549,0.872773723631534,0.439848883478342,0.450199302631633,0.0103504191532917,"chr7",91995799,91995800,"+",0.445024093054988,0,"TUTR"
"ANKRD33B","ENSG00000164236","PAS14609_AATAAA_0.3",0.750963387542274,NA,0.609598819514076,1,0.434938901671057,0.552837057869099,0.416072184973159,0.457854179948083,0.0417819949749244,"chr5",10657814,10657815,"+",0.436963182460621,0,"TUTR"
"ANKS1A","ENSG00000064999","PAS17697_AATAAA_0.2",0.878112801134246,NA,0.0424272507862042,1,0.836807500310709,0.88901577081373,0.877970601191069,0.867999037485415,-0.00997156370565422,"chr6",35091404,35091405,"+",0.872984819338242,0,"TUTR"
"ARPC5L","ENSG00000136950","PAS25477_AATAAA_0.1",0.00170182160167176,0.843880949401469,0.479419671331925,1,0.488685299298366,0.603592035491888,0.767139867153946,0.787925453215529,0.0207855860615835,"chr9",124877413,124877414,"+",0.777532660184737,0,"TUTR"
"ASB7","ENSG00000183475","PAS39095_ATTAAA_0.35",0.877618292433901,NA,0.35234725423561,1,0.552787404478828,0.662245999436563,0.546983623453583,0.506640222378469,-0.0403434010751144,"chr15",100651696,100651697,"+",0.526811922916026,0,"TUTR"
"ATP6V1A","ENSG00000114573","PAS10002_AATAAA_0.15",0.170867002548889,NA,0.304826685291118,1,0.580872225900723,0.686692530764173,0.372569212253566,0.392401342979842,0.0198321307262752,"chr3",113812053,113812054,"+",0.382485277616704,0,"TUTR"
"BACE2","ENSG00000182240","PAS50268_AATAAA_0.45",0.400474143673927,NA,1.01319267797408,1,0.314139185284262,0.429797971298505,0.221456157168653,0.17760433108435,-0.0438518260843033,"chr21",41276582,41276583,"+",0.199530244126501,0,"TUTR"
"BAG3","ENSG00000151929","PAS27916_AATAAA_0.2",0.0350043912580899,0,5.46875331646061,1,0.0193594305892868,0.0425061092029312,0.886948276744916,0.819509755999436,-0.0674385207454796,"chr10",119677814,119677815,"+",0.853229016372176,0,"TUTR"
"BFAR","ENSG00000103429","PAS40285_AATAAA_0.45",0.00172290597267406,0.215256352075299,4.15339531006339,1,0.0415511275274871,0.0808564058203705,0.169925577795714,0.114929838098838,-0.0549957396968765,"chr16",14669225,14669226,"+",0.142427707947276,0,"TUTR"
"BMI1","ENSG00000168283","PAS27042_APA_0.3",0.165011992818224,NA,2.5327583083772,1,0.111505145442848,0.186415730428574,0.255862804363212,0.195769713165775,-0.0600930911974369,"chr10",22331481,22331482,"+",0.225816258764493,0,"TUTR"
"BMP2","ENSG00000125845","PAS48786_AATAAA_0.3",0.625609881883579,NA,0.37353312867458,1,0.541084680879585,0.650926467772255,0.216356423377483,0.169693670000763,-0.0466627533767202,"chr20",6780244,6780245,"+",0.193025046689123,0,"TUTR"
"CALU","ENSG00000128595","PAS20956_AATAAA_0.25",0.128803833747386,NA,0.31283824541606,1,0.57594372460767,0.682320619554993,0.230675653284673,0.212980704315005,-0.0176949489696678,"chr7",128771472,128771473,"+",0.221828178799839,0,"TUTR"
