"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type"
"ABCE1","ENSG00000164163","PAS13298_AATAAA_0.3",0.683300971780686,NA,0.704345018674076,1,0.401327545210023,0.720522588366793,0.126526683648233,0.166526759210804,0.040000075562571,"chr4",145129520,145129521,"+",0.146526721429518,0,"TUTR"
"ACADSB","ENSG00000196177","PAS27953_AATAAA_0.2",0.984045908397748,NA,0.00319476726002677,1,0.954925753197025,0.987211838478737,0.320863067799447,0.314572939633458,-0.00629012816598895,"chr10",123058288,123058289,"+",0.317718003716453,0,"TUTR"
"ACER3","ENSG00000078124","PAS30308_APA_0.25",0.3605710524205,NA,0.710749444846215,1,0.399195126599353,0.719878346406713,0.447821127464732,0.49855502209806,0.0507338946333279,"chr11",77022926,77022927,"+",0.473188074781396,0,"TUTR"
"ADIPOR2","ENSG00000006831","PAS32053_AATAAA_0.25",0.402013077494207,NA,2.06780665515271,1,0.150437738496949,0.448483745210739,0.756191363970374,0.830586357578204,0.0743949936078294,"chr12",1788670,1788671,"+",0.793388860774289,0,"TUTR"
"AKAP9","ENSG00000127914","PAS20635_ATTAAA_0.3",0.906788933316104,NA,0.00343887709232149,1,0.953237305088949,0.987037837424864,0.435061565711598,0.424432260297144,-0.0106293054144545,"chr7",91995799,91995800,"+",0.429746913004371,0,"TUTR"
"ANKIB1","ENSG00000001629","PAS20642_ATTAAA_0.25",0.979700909755802,NA,0.0055390709793528,1,0.940672268401069,0.983200151480393,0.871105826535372,0.875218584427696,0.00411275789232479,"chr7",92401376,92401377,"+",0.873162205481534,0,"TUTR"
"APPL1","ENSG00000157500","PAS9709_AATAAA_0.35",0.817529603156561,NA,0.0239514123621802,1,0.8770086041181,0.961976239882929,0.568573521661094,0.579137387110254,0.0105638654491599,"chr3",57273451,57273452,"+",0.573855454385674,0,"TUTR"
"ARG2","ENSG00000081181","PAS36836_AATAAA_0.45",0.554722716402118,NA,1.24493587988923,1,0.264521905533151,0.600786951215578,0.0967876703556148,0.164240153322458,0.0674524829668434,"chr14",67651702,67651703,"+",0.130513911839036,0,"TUTR"
"ARHGAP35","ENSG00000160007","PAS47015_AATAAA_0.45",0.946500198476916,NA,0.065169095136298,1,0.798505005507741,0.93182099075775,0.291551118338333,0.30224050126645,0.0106893829281167,"chr19",47005073,47005074,"+",0.296895809802392,0,"TUTR"
"ARHGEF5","ENSG00000050327","PAS21086_AATAAA_0.2",0.448912867685629,NA,1.80494934397689,1,0.179115293155079,0.49330282371077,0.921460684599806,0.869060303844298,-0.0524003807555086,"chr7",144380630,144380631,"+",0.895260494222052,0,"TUTR"
"ATAD3C","ENSG00000215915","PAS45_AATAAA_0.2",0.98923728853725,NA,0.00131942669429463,1,0.971024082278016,0.992688690301899,0.162525386590606,0.164691561895058,0.00216617530445229,"chr1",1470157,1470158,"+",0.163608474242832,0,"TUTR"
"ATG10","ENSG00000152348","PAS15065_ATTAAA_0.4",0.938392583331122,NA,0.0470936173898053,1,0.828200053871286,0.944803060694958,0.473673885342979,0.498970359776211,0.0252964744332318,"chr5",82254788,82254789,"+",0.486322122559595,0,"TUTR"
"ATP6V1A","ENSG00000114573","PAS10002_AATAAA_0.15",0.741771360292665,NA,0.752362213927881,1,0.385729368905397,0.710327031193748,0.300198715943675,0.260904549198035,-0.0392941667456391,"chr3",113812053,113812054,"+",0.280551632570855,0,"TUTR"
"B3GALT6","ENSG00000176022","PAS29_ATTAAA_0.25",0.920685763592411,NA,0.0350701668219244,1,0.8514487049181,0.953311823855749,0.470850992193455,0.456753817767043,-0.0140971744264121,"chr1",1235037,1235038,"+",0.463802404980249,0,"TUTR"
"BACE2","ENSG00000182240","PAS50268_AATAAA_0.45",0.737394781924177,NA,0.983646808177582,1,0.321300123377997,0.656108765712396,0.289136156350026,0.332561324586874,0.0434251682368484,"chr21",41276582,41276583,"+",0.31084874046845,0,"TUTR"
"BAG3","ENSG00000151929","PAS27916_AATAAA_0.2",0.523823824138513,NA,1.40121902454484,1,0.236519572822954,0.57163399810434,0.881748708208598,0.916071996590063,0.034323288381465,"chr10",119677814,119677815,"+",0.89891035239933,0,"TUTR"
"BMI1","ENSG00000168283","PAS27042_APA_0.3",0.938392583331122,NA,0.0471132684788245,1,0.828164772782228,0.944803060694958,0.184046990465063,0.197537645658082,0.0134906551930192,"chr10",22331481,22331482,"+",0.190792318061572,0,"TUTR"
"BZW1","ENSG00000082153","PAS6789_AATAAA_0.4",0.620639203412698,NA,0.927710372234287,1,0.335458591008179,0.667227984111243,0.133195351365124,0.0907005898881221,-0.0424947614770019,"chr2",200827333,200827334,"+",0.111947970626623,0,"TUTR"
"CAB39","ENSG00000135932","PAS7067_AATAAA_0.15",0.741771360292665,NA,0.479203928359311,1,0.488783125779668,0.773674317064314,0.826073526562668,0.854204047709282,0.0281305211466146,"chr2",230821070,230821071,"+",0.840138787135975,0,"TUTR"
"CALU","ENSG00000128595","PAS20956_AATAAA_0.25",0.0117765505170884,1,1.00008277966117,1,0.31729047843734,0.651068801761791,0.198811857022789,0.221779427517302,0.0229675704945123,"chr7",128771472,128771473,"+",0.210295642270045,0,"TUTR"
"CAMLG","ENSG00000164615","PAS15404_AATAAA_0.3",0.871344058556347,NA,0.146420592765026,1,0.7019797084056,0.885013742693316,0.567844573140451,0.584785863355462,0.0169412902150103,"chr5",134751374,134751375,"+",0.576315218247957,0,"TUTR"
