"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type"
"ABCE1","ENSG00000164163","PAS13298_AATAAA_0.3",0.775903492463581,NA,0.419044320629439,1,0.517414295255208,0.813343210687517,0.164171189860311,0.220968239224829,0.0567970493645179,"chr4",145129520,145129521,"+",0.19256971454257,0,"TUTR"
"ACER3","ENSG00000078124","PAS30308_APA_0.25",0.967033615970709,NA,0.913272049583611,1,0.339247735704605,0.676334065128074,0.715387649934605,0.760086499931075,0.04469884999647,"chr11",77022926,77022927,"+",0.73773707493284,0,"TUTR"
"AKAP9","ENSG00000127914","PAS20635_ATTAAA_0.3",0.562959465865468,NA,0.283905334039446,1,0.594152872642704,0.848401141213954,0.465724499715155,0.447067536346709,-0.0186569633684459,"chr7",91995799,91995800,"+",0.456396018030932,0,"TUTR"
"ANKIB1","ENSG00000001629","PAS20642_ATTAAA_0.25",0.559951286521254,NA,1.62968060048547,1,0.20174723168127,0.533918705324474,0.708161779255335,0.773538853791162,0.0653770745358268,"chr7",92401376,92401377,"+",0.740850316523249,0,"TUTR"
"AP4S1","ENSG00000100478","PAS36473_AATAAA_0.2",0.974834966101207,NA,0.128026334268384,1,0.720487244449905,0.906548789698134,0.352444072351739,0.386122418827084,0.0336783464753452,"chr14",31096448,31096449,"+",0.369283245589412,0,"TUTR"
"APPL1","ENSG00000157500","PAS9709_AATAAA_0.35",0.971234955736241,NA,0.0103127994910324,1,0.919112316848909,0.979464443876765,0.687707574300986,0.698576026198108,0.0108684518971225,"chr3",57273451,57273452,"+",0.693141800249547,0,"TUTR"
"ARHGAP35","ENSG00000160007","PAS47015_AATAAA_0.45",0.435628265724784,NA,0.145212520707901,1,0.703153083460896,0.901403000443016,0.36350911151911,0.378838401708088,0.0153292901889782,"chr19",47005073,47005074,"+",0.371173756613599,0,"TUTR"
"ARHGEF12","ENSG00000196914","PAS30631_ATTAAA_0.3",0.895472241500942,NA,0.112065672546805,1,0.737804542245295,0.915139148707846,0.666886708405085,0.68803716778147,0.0211504593763847,"chr11",120489027,120489028,"+",0.677461938093277,0,"TUTR"
"ARPC5L","ENSG00000136950","PAS25477_AATAAA_0.1",0.584237216388139,NA,0.0778604615074983,1,0.780218060819742,0.93252867089518,0.814416435189364,0.801410679268043,-0.0130057559213217,"chr9",124877413,124877414,"+",0.807913557228704,0,"TUTR"
"ATG10","ENSG00000152348","PAS15065_ATTAAA_0.4",0.863347337969637,NA,0.169572172262633,1,0.680492311893945,0.88836321300099,0.601300220866478,0.552127353030996,-0.0491728678354819,"chr5",82254788,82254789,"+",0.576713786948737,0,"TUTR"
"ATP6V1A","ENSG00000114573","PAS10002_AATAAA_0.15",0.630241688205659,NA,1.7138050518588,1,0.190492427812383,0.517770671688422,0.246606332518598,0.288625995341105,0.0420196628225068,"chr3",113812053,113812054,"+",0.267616163929851,0,"TUTR"
"B3GALT6","ENSG00000176022","PAS29_ATTAAA_0.25",0.957215300818269,NA,0.166179716020679,1,0.68352957561726,0.889887410352272,0.57842936716606,0.535365195331633,-0.0430641718344274,"chr1",1235037,1235038,"+",0.556897281248846,0,"TUTR"
"BFAR","ENSG00000103429","PAS40285_AATAAA_0.45",0.610281605261258,NA,1.00141113845621,1,0.316969294417996,0.655766032812157,0.126344845574295,0.0924876138224683,-0.0338572317518263,"chr16",14669225,14669226,"+",0.109416229698381,0,"TUTR"
"BRK1","ENSG00000254999","PAS9174_AATAAA_0.25",0.134338854650089,NA,3.35643799533136,1,0.0669427197148648,0.308229640723789,0.113259837612879,0.171428986609861,0.0581691489969822,"chr3",10127188,10127189,"+",0.14234441211137,0,"TUTR"
"C1GALT1","ENSG00000106392","PAS20050_AATAAA_0.25",0.97197268465525,NA,0.165065669774094,1,0.684534861401917,0.890555136190122,0.4499327582464,0.428714058521777,-0.0212186997246238,"chr7",7244348,7244349,"+",0.439323408384088,0,"TUTR"
"CAB39","ENSG00000135932","PAS7067_AATAAA_0.15",0.958351575858009,NA,0.02268328126911,1,0.88028361040652,0.967501071743698,0.812303552735213,0.805991249165685,-0.00631230356952817,"chr2",230821070,230821071,"+",0.809147400950449,0,"TUTR"
"CALU","ENSG00000128595","PAS20956_AATAAA_0.25",0.559951286521254,NA,0.571034411670553,1,0.44984816131115,0.765520685498068,0.112641544501752,0.098160683056611,-0.0144808614451409,"chr7",128771472,128771473,"+",0.105401113779181,0,"TUTR"
"CAMLG","ENSG00000164615","PAS15404_AATAAA_0.3",0.79841486048137,NA,0.341239422173885,1,0.559114676173911,0.833709797038412,0.578835222008856,0.621563597359231,0.0427283753503752,"chr5",134751374,134751375,"+",0.600199409684043,0,"TUTR"
"CAND1","ENSG00000111530","PAS32901_AATAAA_0.4",0.94907863684023,NA,0.223422202524944,1,0.63644465244914,0.867072366934108,0.188608676832644,0.173231387166223,-0.0153772896664215,"chr12",67314617,67314618,"+",0.180920031999434,0,"TUTR"
"CANX","ENSG00000127022","PAS15906_ATTAAA_0.15",0.0313989457429949,1,4.20469584912826,1,0.0403122029403456,0.233531871357812,0.507165233727202,0.560496629427719,0.0533313957005174,"chr5",179730924,179730925,"+",0.533830931577461,0,"TUTR"
"CBL","ENSG00000110395","PAS30622_AATAAA_0.2",0.90836105840499,NA,0.0862403807977898,1,0.76901227698102,0.929471189594882,0.269373070747753,0.302944320225394,0.0335712494776415,"chr11",119308145,119308146,"+",0.286158695486574,0,"TUTR"
"CCDC97","ENSG00000142039","PAS46855_ATTAAA_0.35",0.961074552401716,NA,0.0198136025418307,1,0.888058912500116,0.969834036991475,0.76901606252247,0.758773883150339,-0.0102421793721315,"chr19",41324869,41324870,"+",0.763894972836404,0,"TUTR"
"CCND1","ENSG00000110092","PAS30199_AATAAA_0.05",0.153443050451168,NA,9.37047055844232,1,0.00220508905513573,0.0455265304237269,0.752054209309284,0.816886646532292,0.0648324372230082,"chr11",69654472,69654473,"+",0.784470427920788,0,"TUTR"
"CDT1","ENSG00000167513","PAS41015_AATAAA_0.35",0.985261428664339,NA,0.00308308164039772,1,0.955719811704989,0.991381689156371,0.35199392734797,0.354640445883235,0.0026465185352646,"chr16",88809253,88809254,"+",0.353317186615602,0,"TUTR"
"CDYL","ENSG00000153046","PAS17292_None_0.15",0.469929974439237,NA,0.00963884548491478,1,0.921791251568158,0.980100915688518,0.435727008675216,0.439770547785335,0.00404353911011895,"chr6",4892380,4892381,"+",0.437748778230276,0,"TUTR"
"CEACAM6","ENSG00000086548","PAS46865_AATAAA_0.25",0.993247641318498,NA,0.000404542108299211,1,0.983953044536371,1,0.360536855645918,0.360211602852245,-0.000325252793673181,"chr19",41772207,41772208,"+",0.360374229249082,0,"TUTR"
