"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type","condition"
"ANKHD1","ENSG00000131503","PAS15518_AATAAA_0.2",0.00628905982588739,0,13.8513166052057,1,0.000197858061938054,0.00865348621504598,0.792874445411188,0.958826706775695,0.165952261364506,"chr5",140539848,140539849,"+",0.875850576093442,2,"ALE","distal pA","HUB_T_DMSO_vs_T_DMAi"
"BAIAP2","ENSG00000175866","PAS43519_AATAAA_0.15",1.35623107850117e-08,0,44.1460187705225,1,3.04771028876526e-11,2.50549492193792e-08,0.875885244434022,0.574947679883343,-0.300937564550678,"chr17",81116223,81116224,"+",0.725416462158683,2,"ALE","distal pA","HUB_T_DMSO_vs_T_DMAi"
"DNAJB6","ENSG00000105993","PAS21189_AATAAA_0.05",1.21902414091359e-05,0,28.3504174188356,1,1.01224975279607e-07,2.23262793037435e-05,0.453473669926188,0.126040909709169,-0.327432760217019,"chr7",157417437,157417438,"+",0.289757289817679,2,"ALE","distal pA","HUB_T_DMSO_vs_T_DMAi"
"FARP1","ENSG00000152767","PAS35689_None_0.15",6.35199357370334e-10,2.58728648870064e-10,46.5165967881803,1,9.08457334515674e-12,1.02689745950316e-08,0.275116237030063,0.0639075426466839,-0.211208694383379,"chr13",98448436,98448437,"+",0.169511889838373,2,"ALE","distal pA","HUB_T_DMSO_vs_T_DMAi"
"FNTA","ENSG00000168522","PAS22866_AATAAA_0.35",0.0283604476308486,0,10.0716846928598,1,0.00150565297815479,0.0353652464453344,0.901927488943119,0.663616853716762,-0.238310635226357,"chr8",43085785,43085786,"+",0.782772171329941,2,"ALE","distal pA","HUB_T_DMSO_vs_T_DMAi"
"GOSR2","ENSG00000108433","PAS42950_None_0.2",1.28118999379886e-06,0.00874519886093617,13.0268013842249,1,0.000307064566746354,0.0117163918864442,0.228304261170877,0.0465770770881814,-0.181727184082695,"chr17",46938901,46938902,"+",0.137440669129529,2,"ALE","distal pA","HUB_T_DMSO_vs_T_DMAi"
"ILF3","ENSG00000129351","PAS46253_AATAAA_0.05",5.08450677665992e-06,0.0111952112106129,11.2735779242921,1,0.000786180562543041,0.0230825676203789,0.447723432517187,0.326869358729573,-0.120854073787614,"chr19",10689846,10689847,"+",0.38729639562338,2,"ALE","distal pA","HUB_T_DMSO_vs_T_DMAi"
"LIMK2","ENSG00000182541","PAS50900_AATAAA_0.2",0.00039928443171604,0.00569593266256137,13.8311058326876,1,0.000199997635623644,0.00865348621504598,0.24312545050714,0.100118536567522,-0.143006913939619,"chr22",31279731,31279732,"+",0.171621993537331,2,"ALE","distal pA","HUB_T_DMSO_vs_T_DMAi"
"METRN","ENSG00000103260","PAS40052_AATAAA_0.25",0.000299594699686791,0,21.0561206294442,1,4.46025816949436e-06,0.000469001332869041,0.073319185962833,0.204764546033179,0.131445360070346,"chr16",719647,719648,"+",0.139041865998006,2,"ALE","distal pA","HUB_T_DMSO_vs_T_DMAi"
"MSL1","ENSG00000188895","PAS42759_AATAAA_0.2",0.0137875584310787,0,11.886427199981,1,0.000565444812061092,0.0181369353565776,0.338816866198693,0.160050419026926,-0.178766447171767,"chr17",40136786,40136787,"+",0.249433642612809,2,"ALE","distal pA","HUB_T_DMSO_vs_T_DMAi"
