"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type","condition"
"AASDHPPT","ENSG00000149313","PAS30468_AATAAA_0.3",0.0457160268159931,0,5.66102663735182,1,0.0173459667461825,0.0568647329104417,0.570050678459296,0.444681875289909,-0.125368803169387,"chr11",106098692,106098693,"+",0.507366276874602,2,"TUTR","distal pA","HUB_N_DMSO_vs_T_DMSO"
"ABHD17C","ENSG00000136379","PAS38908_AATAAA_0.15",0.00412717196867051,0,10.9226484416986,1,0.000949957067988846,0.00558142207889312,0.794338266522449,0.905791170747336,0.111452904224888,"chr15",80755618,80755619,"+",0.850064718634893,2,"TUTR","distal pA","HUB_N_DMSO_vs_T_DMSO"
"ABHD2","ENSG00000140526","PAS38967_AATAAA_0.05",6.67417204119173e-21,3.12939335578315e-20,88.9538133515061,1,4.0413879908971e-21,1.22411515197962e-18,0.6485163406643,0.292139214862696,-0.356377125801604,"chr15",89202353,89202354,"+",0.470327777763498,2,"TUTR","distal pA","HUB_N_DMSO_vs_T_DMSO"
"ABHD5","ENSG00000011198","PAS9495_AATAAA_0.35",1.70443284312613e-06,0,27.7140156142568,1,1.40640058598522e-07,2.73440384200843e-06,0.466333342873607,0.895612695899912,0.429279353026305,"chr3",43719869,43719870,"+",0.68097301938676,2,"TUTR","distal pA","HUB_N_DMSO_vs_T_DMSO"
"ACP1","ENSG00000143727","PAS5154_AATAAA_0.15",0.0140675131078325,0,8.24198054420413,1,0.00409324438543331,0.0182523972035117,0.48770486011615,0.374752269305012,-0.112952590811137,"chr2",278279,278280,"+",0.431228564710581,2,"TUTR","distal pA","HUB_N_DMSO_vs_T_DMSO"
"ACSL3","ENSG00000123983","PAS7025_APA_0.25",1.04196817952131e-08,3.77338386916167e-11,47.7374020158004,1,4.87305573960307e-12,2.48180847623147e-10,0.229513543454003,0.491101340370678,0.261587796916675,"chr2",222943144,222943145,"+",0.36030744191234,2,"TUTR","distal pA","HUB_N_DMSO_vs_T_DMSO"
"ACTR2","ENSG00000138071","PAS5751_AATAAA_0.25",2.89909392749133e-22,9.67334325959379e-26,113.279694397885,1,1.87386478000131e-26,1.65909104752424e-23,0.768569883265291,0.435295325190094,-0.333274558075196,"chr2",65271250,65271251,"+",0.601932604227693,3,"TUTR","distal pA","HUB_N_DMSO_vs_T_DMSO"
"ACVR2B","ENSG00000114739","PAS9431_AATAAA_0.2",0.0054292111101942,0,10.331166572097,1,0.00130802506883558,0.00720008060368127,0.341816322307905,0.0653923304922427,-0.276423991815663,"chr3",38493139,38493140,"+",0.203604326400074,2,"TUTR","distal pA","HUB_N_DMSO_vs_T_DMSO"
"ADD3","ENSG00000148700","PAS27811_AATAAA_0.25",3.62944182351869e-05,0,21.1423158989155,1,4.26407565094539e-06,5.42914941840503e-05,0.320674337772447,0.170550673829032,-0.150123663943415,"chr10",110135563,110135564,"+",0.24561250580074,2,"TUTR","distal pA","HUB_N_DMSO_vs_T_DMSO"
"ADIPOR2","ENSG00000006831","PAS32053_AATAAA_0.25",4.10639797826487e-05,0,20.8774268473462,1,4.89630771899711e-06,6.10980156903774e-05,0.813231430478121,0.643558316270045,-0.169673114208077,"chr12",1788670,1788671,"+",0.728394873374083,2,"TUTR","distal pA","HUB_N_DMSO_vs_T_DMSO"
