"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type"
"ABCC3","ENSG00000108846","PAS43065_AATAAA_0.3",0.333249598503272,NA,0.133765067124841,1,0.71455978953066,0.876110186814531,0.60532629736848,0.617698085619084,0.0123717882506039,"chr17",50691700,50691701,"+",0.611512191493782,0,"ALE","distal pA"
"ACO2","ENSG00000100412","PAS51084_APA_0.15",0.0280965510468266,0.00581917527826283,10.4322759768984,1,0.00123832049921433,0.012696739183154,0.876801708901259,0.80994345829337,-0.0668582506078884,"chr22",41528972,41528973,"+",0.843372583597315,0,"ALE","distal pA"
"ACOT11","ENSG00000162390","PAS893_APA_0.3",0.946052036313238,NA,0.0173672577586785,1,0.895154436759586,0.956181324237482,0.115731530310901,0.124091881091282,0.00836035078038122,"chr1",54611073,54611074,"+",0.119911705701091,0,"ALE","distal pA"
"ACTN4","ENSG00000130402","PAS46782_AATAAA_0.2",0.281575097669482,NA,2.49191901700397,1,0.114432119692877,0.330089862069055,0.335284298287752,0.373903922888162,0.0386196246004102,"chr19",38730529,38730530,"+",0.354594110587957,0,"ALE","distal pA"
"AEBP2","ENSG00000139154","PAS32284_ATTAAA_0.2",0.759811146476862,NA,0.0891727219975564,1,0.765231514338651,0.901823357183037,0.188772743891902,0.206158656587226,0.0173859126953241,"chr12",19520959,19520960,"+",0.197465700239564,0,"ALE","distal pA"
"AFMID","ENSG00000183077","PAS43450_AATAAA_0.1",0.917319333599358,NA,0.0456130428110555,1,0.830880756695112,0.932623412751478,0.826817496298486,0.835779051508546,0.00896155521005981,"chr17",78207700,78207701,"+",0.831298273903516,0,"ALE","distal pA"
"AGAP3","ENSG00000133612","PAS21139_AATAAA_0.05",0.326676507659835,NA,2.13986353929795,1,0.143514656877019,0.376933016736489,0.773965616802293,0.713038918935952,-0.0609266978663409,"chr7",151144433,151144434,"+",0.743502267869122,0,"ALE","distal pA"
"AGBL5","ENSG00000084693","PAS5344_AATAAA_0.35",0.884608246346147,NA,0.0812396065553003,1,0.775624510396302,0.906107923400264,0.167009218180963,0.177080274049882,0.0100710558689191,"chr2",27070612,27070613,"+",0.172044746115422,0,"ALE","distal pA"
"ANKRD12","ENSG00000101745","PAS45162_AATAAA_0.4",0.975928787192446,NA,0.323355391799851,1,0.569598120709393,0.792597833353714,0.525798030890569,0.508893229985646,-0.0169048009049231,"chr18",9256249,9256250,"+",0.517345630438108,0,"ALE","distal pA"
"ANKRD13D","ENSG00000172932","PAS30130_AATAAA_0.1",0.582602117319188,NA,0.825614479508204,1,0.363543721207174,0.63000395724626,0.638353411369468,0.677776250369109,0.039422838999641,"chr11",67302482,67302483,"+",0.658064830869288,0,"ALE","distal pA"
"AP5M1","ENSG00000053770","PAS36691_ATTAAA_0.25",0.889490029751889,NA,0.446796075133761,1,0.503860387183961,0.744264538857981,0.644253578899441,0.603064438141302,-0.0411891407581383,"chr14",57290066,57290067,"+",0.623659008520371,0,"ALE","distal pA"
"ARHGAP44","ENSG00000006740","PAS42309_ATTAAA_0.1",0.820068116103066,NA,0.178760775393584,1,0.672440380520729,0.854678151759041,0.819568395810375,0.792016247179325,-0.0275521486310507,"chr17",12991641,12991642,"+",0.80579232149485,0,"ALE","distal pA"
"ARHGEF7","ENSG00000102606","PAS35760_ATTAAA_0.2",0.199207757624811,NA,3.3119006894517,1,0.0687798979242355,0.239693377674168,0.925871165028568,0.857072570411739,-0.0687985946168285,"chr13",111305730,111305731,"+",0.891471867720153,0,"ALE","distal pA"
"ARL2BP","ENSG00000102931","PAS40637_ATTAAA_0.25",0.953799337746716,NA,0.0135729427070146,1,0.907253930067769,0.962326627050742,0.906712451680177,0.903600946407048,-0.00311150527312876,"chr16",57253597,57253598,"+",0.905156699043613,0,"ALE","distal pA"
"ARMC7","ENSG00000125449","PAS43368_AATAAA_0.35",0.591221517559153,NA,0.787574864083581,1,0.374834442132503,0.639420703972783,0.872593249555665,0.895965679242418,0.023372429686753,"chr17",75130227,75130228,"+",0.884279464399041,0,"ALE","distal pA"
"ASRGL1","ENSG00000162174","PAS29915_AATAAA_0.25",0.778534969908197,NA,0.261020373909673,1,0.609420009402488,0.819640479547237,0.309338192327597,0.263614130637097,-0.0457240616904998,"chr11",62393409,62393410,"+",0.286476161482347,0,"ALE","distal pA"
"BCCIP","ENSG00000107949","PAS27994_ATTAAA_0.4",0.00344900947084407,0.0164870725839551,9.79042983283034,1,0.00175422452293282,0.0166364851038667,0.14238948344494,0.0706407731895538,-0.0717487102553864,"chr10",125853520,125853521,"+",0.106515128317247,0,"ALE","distal pA"
"BLOC1S6","ENSG00000104164","PAS38502_AATAAA_0.3",0.88606002607528,NA,0.605558553568699,1,0.436465010957416,0.69256653474763,0.810569278447588,0.840238346728782,0.029669068281194,"chr15",45609705,45609706,"+",0.825403812588185,0,"ALE","distal pA"
"BMP1","ENSG00000168487","PAS22638_AATAAA_0.25",0.635534279005922,NA,0.00708211447181384,1,0.932932957711435,0.973534571236396,0.500554767880475,0.493262912031916,-0.00729185584855851,"chr8",22212323,22212324,"+",0.496908839956195,0,"ALE","distal pA"
"BMP2K","ENSG00000138756","PAS12979_AATAAA_0.25",0.845814626498061,NA,0.137747964489392,1,0.710530184329649,0.874513476329971,0.45934401333765,0.504090240614118,0.0447462272764679,"chr4",78916362,78916363,"+",0.481717126975884,0,"ALE","distal pA"
"BRD2","ENSG00000204256","PAS17651_AATAAA_0.3",0.388902124174532,NA,1.716878411582,1,0.190095358296511,0.440118265014944,0.369445754445412,0.426487727922615,0.0570419734772024,"chr6",32981307,32981308,"+",0.397966741184014,0,"ALE","distal pA"
"BRD3OS","ENSG00000235106","PAS25687_AATAAA_0.25",0.727764974707587,NA,0.366706762262311,1,0.544804860066099,0.774393492898871,0.122543709683729,0.158567382502422,0.0360236728186928,"chr9",134030458,134030459,"+",0.140555546093076,0,"ALE","distal pA"
"BZW2","ENSG00000136261","PAS20102_AATAAA_0.35",0.959945052256031,NA,0.0107335900856924,1,0.917484374356046,0.966578208111444,0.864326845642964,0.866974017940732,0.00264717229776767,"chr7",16706511,16706512,"+",0.865650431791848,0,"ALE","distal pA"
"CDADC1","ENSG00000102543","PAS35530_AATAAA_0.25",0.750442596751393,NA,0.319867688428303,1,0.571687170205211,0.793997029492216,0.322697488070189,0.268400239709078,-0.054297248361111,"chr13",49293483,49293484,"+",0.295548863889633,0,"ALE","distal pA"
"CDK12","ENSG00000167258","PAS42735_AATAAA_0.4",0.855706560323326,NA,0.0340850827547001,1,0.853525954214232,0.942095494755874,0.332307675588659,0.339778800761035,0.00747112517237652,"chr17",39533056,39533057,"+",0.336043238174847,0,"ALE","distal pA"
"CDYL","ENSG00000153046","PAS17295_AATAAA_0.25",0.811754938487181,NA,1.18512976887723,1,0.276314145429092,0.54468570600474,0.189538087404784,0.251833139043502,0.0622950516387177,"chr6",4955542,4955543,"+",0.220685613224143,0,"ALE","distal pA"
"CEP57L1","ENSG00000183137","PAS18180_AATAAA_0.2",0.957677822649346,NA,0.119459251744871,1,0.729621716141915,0.883744347225411,0.341049108808938,0.299679653178038,-0.0413694556308996,"chr6",109163902,109163903,"+",0.320364380993488,0,"ALE","distal pA"
"CEP68","ENSG00000011523","PAS5744_ATTAAA_0.4",0.996543383551968,NA,-0.00366465884229683,1,1,1,0.519970171210888,0.515113531033809,-0.00485664017707887,"chr2",65084535,65084536,"+",0.517541851122348,0,"ALE","distal pA"
