"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type"
"ACAD8","ENSG00000151498","PAS30738_AATAAA_0.45",0.940970711434329,NA,0.0214609518643556,1,0.883530187265784,0.953261130647556,0.832860611862831,0.824737904030195,-0.00812270783263624,"chr11",134265849,134265850,"+",0.828799257946513,0,"iAPA","distal pA"
"ATRN","ENSG00000088812","PAS48732_AATAAA_0.25",0.614310636782198,NA,0.709758095618781,1,0.399524129980539,0.660165371333626,0.358361414662757,0.407432357361706,0.0490709426989495,"chr20",3651112,3651113,"+",0.382896886012231,0,"iAPA","distal pA"
"CCP110","ENSG00000103540","PAS40342_AATAAA_0.3",0.874150925151434,NA,0.0971586359253251,1,0.755266399330839,0.897441017095414,0.664683403750187,0.699691412727396,0.0350080089772085,"chr16",19553403,19553404,"+",0.682187408238792,0,"iAPA","distal pA"
"CENATAC","ENSG00000186166","PAS30607_AATAAA_0.2",0.811580410646177,NA,0.194341010862445,1,0.65932792560858,0.848894811440603,0.605483672049174,0.630916544530214,0.02543287248104,"chr11",119015743,119015744,"+",0.618200108289694,0,"iAPA","distal pA"
"DGKZ","ENSG00000149091","PAS29804_APA_0",0.885292878934818,NA,0.0800075734841812,1,0.77728714770477,0.906713198113258,0.875817532090827,0.882205388879864,0.00638785678903719,"chr11",46380550,46380551,"+",0.879011460485346,0,"iAPA","distal pA"
"DKC1","ENSG00000130826","PAS52473_ATTAAA_0.25",0.575782889204172,NA,0.847252129455228,1,0.357330861040109,0.624018549069148,0.467019043760704,0.526020614932501,0.0590015711717968,"chrX",154777680,154777681,"+",0.496519829346602,0,"iAPA","distal pA"
"DUSP28","ENSG00000188542","PAS7211_AATAAA_0.25",0.639543103708646,NA,0.624474872550536,1,0.429389239830153,0.687456001403343,0.68289282011219,0.7541042419314,0.0712114218192097,"chr2",240564012,240564013,"+",0.718498531021795,0,"iAPA","distal pA"
"ENY2","ENSG00000120533","PAS23307_AATAAA_0.2",8.74596578944444e-05,0.122486801652078,6.16467986311727,1,0.0130325956957811,0.0758677369148055,0.80666600741465,0.745523938143483,-0.061142069271167,"chr8",109343668,109343669,"+",0.776094972779066,0,"iAPA","distal pA"
"FAM177A1","ENSG00000151327","PAS36499_APA_0.2",0.000641360873837747,1,1.64890179786562,1,0.199108468194312,0.452664515400152,0.22593492152997,0.181417928536146,-0.0445169929938233,"chr14",35083376,35083377,"+",0.203676425033058,1,"iAPA","distal pA"
"GNL3","ENSG00000163938","PAS9687_AATAAA_0.35",0.988570064260496,NA,0.00123506292038655,1,0.971965345147121,0.990701052281002,0.881095576846507,0.878930949560636,-0.00216462728587097,"chr3",52694496,52694497,"+",0.880013263203571,0,"iAPA","distal pA"
"GOLGA4","ENSG00000144674","PAS9405_AATAAA_0.3",0.566515571156461,NA,0.888388408818173,1,0.345914407748135,0.614593662614087,0.703756564308441,0.77274372088458,0.0689871565761391,"chr3",37366744,37366745,"+",0.738250142596511,0,"iAPA","distal pA"
