"gene_name","ensembl_ID","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","pA_type","condition"
"ACO2","ENSG00000100412","PAS51084_APA_0.15",1.12682267659234e-07,5.54005703011535e-07,29.3342814725875,1,6.09085701890641e-08,5.68909471939008e-06,0.908127667840383,0.723400239249676,-0.184727428590707,"chr22",41528972,41528973,"+",0.81576395354503,2,"ALE","distal pA","Tempus_EGFR_T_DMSO_vs_DMAi"
"ALG13","ENSG00000101901","PAS52279_AATAAA_0.3",0.0424285202713134,0,8.08933442664227,1,0.00445265112789428,0.052174973529994,0.15419175653237,0.398552604643961,0.244360848111591,"chrX",111760643,111760644,"+",0.276372180588165,2,"ALE","distal pA","Tempus_EGFR_T_DMSO_vs_DMAi"
"ARHGAP11A","ENSG00000198826","PAS38255_ATTAAA_0.4",0.0226291631487399,0,9.61645235047831,1,0.00192841895323297,0.0281694161078271,0.856123379092979,0.625658526752689,-0.23046485234029,"chr15",32639037,32639038,"+",0.740890952922834,2,"ALE","distal pA","Tempus_EGFR_T_DMSO_vs_DMAi"
"ATP11A","ENSG00000068650","PAS35766_AATAAA_0.2",2.22992875223506e-41,6.16369363198417e-27,121.238626398324,1,3.38824820906021e-28,6.58268862056218e-25,0.64946225807827,0.0938453240803099,-0.55561693399796,"chr13",112887165,112887166,"+",0.37165379107929,2,"ALE","distal pA","Tempus_EGFR_T_DMSO_vs_DMAi"
"BAIAP2","ENSG00000175866","PAS43519_AATAAA_0.15",5.44448866037542e-06,0,28.6678042185408,1,8.59203891695631e-08,7.65716202195537e-06,0.862160919483212,0.571974792537355,-0.290186126945857,"chr17",81116223,81116224,"+",0.717067856010284,2,"ALE","distal pA","Tempus_EGFR_T_DMSO_vs_DMAi"
"CDC45","ENSG00000093009","PAS50702_AATAAA_0.1",5.96329463376217e-07,0,33.4341596427536,1,7.37177400807002e-09,9.42229114663054e-07,0.966328523308835,0.516842553605997,-0.449485969702838,"chr22",19520597,19520598,"+",0.741585538457416,2,"ALE","distal pA","Tempus_EGFR_T_DMSO_vs_DMAi"
"CENPN","ENSG00000166451","PAS40928_AATAAA_0.05",0.00614906873490968,0.00685142656842457,11.3530036308803,1,0.00075326046964794,0.0141531377217797,0.193651844440082,0.340137360545459,0.146485516105377,"chr16",81031482,81031483,"+",0.266894602492771,2,"ALE","distal pA","Tempus_EGFR_T_DMSO_vs_DMAi"
"COQ4","ENSG00000167113","PAS25550_AATAAA_0.1",0.0220057116234982,0,9.71848840752796,1,0.00182423492543318,0.0274141288196378,0.866320814215944,0.691564281476495,-0.174756532739449,"chr9",128334069,128334070,"+",0.778942547846219,2,"ALE","distal pA","Tempus_EGFR_T_DMSO_vs_DMAi"
"CTDSPL","ENSG00000144677","PAS9413_AATAAA_0.15",0.0267576591041764,0,9.23002671609993,1,0.00238078173521508,0.0332984916749698,0.639154797100518,0.819205341472152,0.180050544371633,"chr3",37984467,37984468,"+",0.729180069286335,2,"ALE","distal pA","Tempus_EGFR_T_DMSO_vs_DMAi"
"CYFIP2","ENSG00000055163","PAS15712_APA_0.3",0.00115026567985572,0.0369261122898858,8.25690169547033,1,0.00405973564891432,0.0485668375536376,0.893212469504874,0.751168900241796,-0.142043569263078,"chr5",157393223,157393224,"+",0.822190684873335,2,"ALE","distal pA","Tempus_EGFR_T_DMSO_vs_DMAi"
