ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_symbol
ENSG00000000003,113.06424184711028,-0.28599120904085,0.18537627463481285,0.06548323564282868,0.15524251573817316,TSPAN6
ENSG00000000419,580.6634316955758,-0.732456463045927,0.0870181940123624,6.804362712975845e-18,3.7042348009052635e-16,DPM1
ENSG00000000457,46.049969187724194,-0.07489391236671275,0.21618609262475458,0.6457535070069496,0.7756086858970551,SCYL3
ENSG00000000460,107.00729968464667,-0.35714601153237385,0.18546726303666675,0.022890127002745446,0.06820804760078844,C1orf112
ENSG00000000971,33.92539282344064,0.3867298497805723,0.3349775754453755,0.06654311149980577,0.15702376355789005,CFH
ENSG00000001036,704.171341560008,-0.28187646354452195,0.07990608361398867,2.6508423286982733e-4,0.0016592226082004934,FUCA2
ENSG00000001084,167.1722891242699,-0.045400120222688765,0.14495605995929997,0.7255496243194254,0.8317121102934902,GCLC
ENSG00000001167,208.77977762465923,0.019074766243423455,0.13010758530148445,0.8740493994793583,0.9278206065994369,NFYA
ENSG00000001460,37.03978681209138,-0.7150553007570649,0.3373048701612598,0.004042253575160704,0.016817644386448356,STPG1
ENSG00000001461,222.6407835626638,0.2915238300134217,0.1321354356512524,0.015852107345347435,0.051017918775285935,NIPAL3
ENSG00000001497,407.1527422816123,-0.1663628239804038,0.10120016437230325,0.08289454600516064,0.1849861196814604,LAS1L
ENSG00000001561,47.30714097769893,0.07784017968469326,0.22504717830470206,0.6384928318874175,0.7698336669528497,ENPP4
ENSG00000001617,29.523516429735675,0.10751638592776736,0.251433778543522,0.5230564944011993,0.6780889685325916,SEMA3F
ENSG00000001629,82.13862635606375,0.09884465256337065,0.18661171601530985,0.5211908822454794,0.6765621720868946,ANKIB1
ENSG00000001630,195.50696985777032,0.049028125390203285,0.12869985057991443,0.6788813656494059,0.8002510319238204,CYP51A1
ENSG00000001631,140.8865767556375,0.16219578635885673,0.156452099075141,0.2398930395666342,0.4024953955108102,KRIT1
ENSG00000002016,32.42139017075434,0.9317422462371568,0.37596823026484716,0.0011616187855877456,0.005940160119159796,RAD52
ENSG00000002330,361.157415008252,0.225369550138827,0.10545197945141856,0.023614903446931103,0.06984576394398047,BAD
ENSG00000002549,229.59611660298148,-0.0017321241558429915,0.1194130192080783,0.9875487333910087,0.9927300670289965,LAP3
ENSG00000002586,345.9958813923112,0.07393318929409518,0.10248428179707461,0.4478391329951259,0.6145447613316987,CD99
ENSG00000002822,137.92686931079712,-3.8154846289580306,0.2488650566146665,8.097437826175128e-54,4.424500009243024e-51,MAD1L1
ENSG00000002834,2558.982611799724,0.3286316040028968,0.04933090245930369,1.530497909421544e-11,3.996360293397529e-10,LASP1
ENSG00000002919,113.13264255938124,-0.07197090328463845,0.16339098634660446,0.6107460822367043,0.7489210138901945,SNX11
ENSG00000003056,1002.0850749830641,0.05674621842798618,0.06558994268532133,0.37745797106840145,0.5492836306147294,M6PR
ENSG00000003096,20.8370934933374,-0.062232191762362554,0.262103376819063,0.6967431908648503,0.8126375440611223,KLHL13
ENSG00000003137,12.60364318650304,0.1012769271762012,0.2963927293757052,0.4990199600349933,0.6581478160554494,CYP26B1
ENSG00000003147,93.90625313415673,0.08459760522678023,0.1730521000380227,0.5662090431262263,0.7138140665049839,ICA1
ENSG00000003249,45.68639657239598,0.24850752880240948,0.25645263719109845,0.17118873040337945,0.31530253213934706,DBNDD1
ENSG00000003393,84.73737933806147,0.07295396513108274,0.17775054296239107,0.6262921529014267,0.7605307541159559,ALS2
