ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_symbol
ENSG00000000419,419.96684842696453,-1.5087209500983068,0.10640054496168962,1.6059422214869138e-46,7.890496301856755e-45,DPM1
ENSG00000000460,66.11119985942328,-1.614873886250782,0.2693782858987489,2.695046684854707e-10,2.0883979926095798e-9,C1orf112
ENSG00000001036,499.93080454567297,-1.033515521042329,0.0902994664613309,6.393750313606793e-31,1.8151845702493704e-29,FUCA2
ENSG00000001497,285.2189645915831,-1.0955368019375662,0.11966461719798527,1.2534518183066459e-20,2.1252436278340244e-19,LAS1L
ENSG00000002822,135.96407731098518,-1.8970538775463004,0.20590229881604052,3.0268871268174462e-21,5.296218159051033e-20,MAD1L1
ENSG00000004777,74.71101203182904,-1.3462905391671447,0.22888661552133283,6.769065699781617e-10,5.005828175933563e-9,ARHGAP33
ENSG00000005189,17.30846694245246,-3.1428859820656556,0.6379668056217266,9.973427387093105e-8,5.720212961083035e-7,REXO5
ENSG00000005448,200.38564678377517,-2.1691472228353184,0.15813876696295204,7.296736033136542e-44,3.346797712308582e-42,WDR54
ENSG00000006015,238.67269610131189,-2.3293890607951213,0.14748491690921794,3.607743320201241e-57,2.5560217183747185e-55,REX1BD
ENSG00000006634,69.6259610770322,-1.0811873255882094,0.24131882130139265,1.6447872240890991e-6,8.026683040065808e-6,DBF4
ENSG00000007541,72.59833558707614,-1.1618989471830303,0.2321101081996,1.1457766350406764e-7,6.508044093806563e-7,PIGQ
ENSG00000007968,22.513415328604353,-2.5176073307991618,0.4859524584124663,2.3654033458054882e-8,1.4750079016869587e-7,E2F2
ENSG00000010292,527.9075634193174,-1.44751077342667,0.0904866076456252,2.1905154651130693e-58,1.6397868127992645e-56,NCAPD2
ENSG00000010318,35.240667483676006,-2.063635431910528,0.3608584820911998,1.197897342166705e-9,8.660879644731484e-9,PHF7
ENSG00000011143,150.8346473199896,-1.3571792539364569,0.16285808371400698,1.2807195463339027e-17,1.787600633273442e-16,MKS1
ENSG00000011426,516.799189038252,-1.9187667025347848,0.0982975363352411,9.66782971288169e-86,1.3341605003776732e-83,ANLN
ENSG00000012048,165.34536132588354,-1.417378035207931,0.1605562075463486,1.705309521514342e-19,2.6663312420130645e-18,BRCA1
ENSG00000012061,384.476418273791,-1.1080466393032442,0.10240881395190182,6.346190046876221e-28,1.573656813186338e-26,ERCC1
ENSG00000013297,4.5950293467146235,-5.506349951991802,2.560902538882155,7.012192700838572e-5,2.6364249742314176e-4,CLDN11
ENSG00000013563,29.70450603117862,-1.3498670270117115,0.402467616129859,1.1650198983178563e-4,4.215427675855992e-4,DNASE1L1
ENSG00000013810,324.91447519648665,-1.651913175724263,0.11823746808661684,3.377860032034929e-45,1.6049891828860575e-43,TACC3
ENSG00000014138,73.36649592762555,-2.073258900887736,0.25128380779688003,1.842163910339998e-17,2.5289914582262773e-16,POLA2
ENSG00000015520,3.942729987863563,-2.2344870784570348,1.4357491658018537,0.008787501412972581,0.020731031280492772,NPC1L1
ENSG00000016391,48.53818007636453,-1.852776764467245,0.3245349291426782,1.2505583143345827e-9,9.016974306446992e-9,CHDH
ENSG00000020181,21.965302344794654,-1.6577794206820764,0.47043092981598794,4.707051570947137e-5,1.824643586490744e-4,ADGRA2
ENSG00000024526,378.8873335718949,-2.3615869349388356,0.12342041220907317,9.546597459361865e-83,1.2317439160981528e-80,DEPDC1
ENSG00000026036,1230.5204107918687,-1.423190563879625,0.07393246210380013,2.0826876938069073e-83,2.7092011230094767e-81,RTEL1-TNFRSF6B
ENSG00000027869,7.636103561318969,-1.8374931574650712,0.8912872871811691,0.0030360620600292363,0.008095918353316361,SH2D2A
ENSG00000029639,79.45784712819463,-1.2793364436339467,0.22673481659105843,2.9545170803880475e-9,2.047519042172852e-8,TFB1M
ENSG00000029993,297.7866792807481,-1.6746509617128484,0.13002230120695765,7.820720678253284e-39,3.1106475479669076e-37,HMGB3
ENSG00000035499,100.56100040511389,-1.8127446262229558,0.21112563785154712,1.048463226244362e-18,1.5756734280774647e-17,DEPDC1B
ENSG00000037965,115.4663975193568,-1.1387961217651663,0.184434441306034,1.3982604881879108e-10,1.123564250508463e-9,HOXC8
ENSG00000038002,34.87099682938193,-2.0921594578123406,0.3854719447955139,6.2031577340392655e-9,4.148508775356222e-8,AGA
ENSG00000038210,70.10112852471502,-1.3237925040747907,0.27223926096458806,1.7249416632594072e-7,9.571616851722655e-7,PI4K2B
ENSG00000038427,194.84574591507752,-1.2202792916317369,0.16505417580506157,2.8278459904038195e-14,3.1186876905982363e-13,VCAN
ENSG00000039650,152.77640846848627,-1.3675078501413547,0.16359680377282687,1.016879958730501e-17,1.4281314110666417e-16,PNKP
ENSG00000042088,84.78421172153477,-1.0519937786160147,0.22006924951213877,4.1445333251283517e-7,2.1837232360487035e-6,TDP1
ENSG00000044090,57.32492292831012,-1.6589212286345176,0.28354826343631573,5.693048830042383e-10,4.2557081927825065e-9,CUL7
ENSG00000047230,60.6622586922721,-1.050597352715782,0.2667165538269468,1.856412461814999e-5,7.670907705060709e-5,CTPS2
ENSG00000049089,26.193801018861336,-1.2356513186621263,0.39286390901947565,2.6656513487754416e-4,8.95477507645772e-4,COL9A2
ENSG00000049192,435.05268309162597,-1.0929959936995501,0.1002243283121163,2.5755701561016196e-28,6.467452274894416e-27,ADAMTS6
ENSG00000049249,61.79721234171973,-1.1588188450722334,0.2666439270943119,2.6901941135157976e-6,1.2751905788977214e-5,TNFRSF9
ENSG00000049323,12.622925156106461,-1.8204649029013265,0.6882219977026831,6.813736210953197e-4,0.002115777948268537,LTBP1
ENSG00000051180,95.2057432338993,-1.5614073369013792,0.21116126206743213,1.996089719847014e-14,2.2183434071409042e-13,RAD51
ENSG00000051341,50.19961721584395,-1.3305483003637324,0.28697269118879876,5.787441851142984e-7,2.989801503178358e-6,POLQ
ENSG00000053918,7.503619888968045,-1.0457789129425046,0.8167376456511418,0.02401817880925122,0.04979990824442342,KCNQ1
ENSG00000054277,42.025820642324895,-2.491311517053174,0.36182009532290893,5.319026916928161e-13,5.282412839277216e-12,OPN3
ENSG00000054611,81.65275762145795,-1.2293522554069718,0.2182180296739835,3.3130502182775515e-9,2.2780808909906733e-8,TBC1D22A
ENSG00000058804,336.122184961272,-1.042362125269883,0.11283004154802025,6.209694335823302e-21,1.0676906729091636e-19,NDC1
ENSG00000060642,31.4439460270348,-2.0492830402712854,0.3957577321090574,2.1373054144367944e-8,1.3475978119631277e-7,PIGV
ENSG00000061656,21.843420243293963,-2.598640495099547,0.5241762595577729,6.324742453110816e-8,3.731362926798091e-7,SPAG4
ENSG00000063854,223.55476286452506,-1.5764259381805776,0.15502433675672472,3.610921781513898e-25,7.839306247965194e-24,HAGH
ENSG00000064102,430.9901554867172,-2.01413537606999,0.10907668459179262,3.266263046881702e-77,3.729179464317454e-75,INTS13
ENSG00000064199,37.340957174842636,-2.0595318026018132,0.3533880786595228,5.837678610230662e-10,4.3576650773452775e-9,SPA17
ENSG00000064763,203.70192851529816,-1.2629516453700986,0.15141249117931732,1.4543837940331397e-17,2.0122991117093223e-16,FAR2
ENSG00000065060,146.97660246366868,-1.1062798353381726,0.17363558313270008,4.106663393879116e-11,3.479591460804141e-10,BLTP3A
ENSG00000065150,840.8384073226148,-1.1149472163563707,0.07476056590633093,6.219923070024869e-51,3.58946105895617e-49,IPO5
ENSG00000065328,296.97374520273354,-1.9330510638573986,0.1289933424634411,8.699787452913017e-52,5.13255118504571e-50,MCM10
ENSG00000065534,24.417629198257625,-1.3260399535517018,0.4325419661189877,3.0752744516850496e-4,0.0010220859800678897,MYLK
ENSG00000065911,1511.4654693153896,-1.4854474450205406,0.06193284591681064,4.968928349854291e-128,1.4337616893125017e-125,MTHFD2
ENSG00000066230,39.38581328209654,-1.2243254725824695,0.32018950895256726,2.242006414326421e-5,9.149046488907252e-5,SLC9A3
ENSG00000066279,509.9267052689268,-1.6173093294524818,0.10212463792805077,2.0132709719291026e-57,1.4656243268126081e-55,ASPM
ENSG00000067057,1606.633660844972,-1.5058059449100496,0.061191773129897035,1.6121775456790162e-134,5.4436718404097846e-132,PFKP
ENSG00000068024,24.36399279850413,-1.8909058472593399,0.4609817139765534,4.322613706628331e-6,1.975234077863277e-5,HDAC4
ENSG00000068383,124.88806202068035,-2.301132078652074,0.20478847468649786,2.4624890548244912e-30,6.796469791315596e-29,INPP5A
ENSG00000068489,834.0111907487188,-1.6533021939487174,0.07925055880970133,1.853963712406532e-97,3.130042991052305e-95,PRR11
ENSG00000068784,39.353340594888884,-1.0590382647424197,0.32945551193380807,2.775857854916435e-4,9.284059885674147e-4,SRBD1
ENSG00000070476,94.59533880124873,-1.7991062826838522,0.21341567022503333,4.369008924451616e-18,6.297563272574672e-17,ZXDC
ENSG00000070669,14.960200688718544,-1.0953816017121745,0.574477496725266,0.008829306678388125,0.020814185529711756,ASNS
ENSG00000071242,20.340734891415245,-1.293735737860764,0.5007766207201636,0.0012968337651818105,0.0037887982057134262,RPS6KA2
ENSG00000071246,43.461954258296714,-1.1115657258439495,0.30459235866479867,5.325240412299566e-5,2.0428224641816318e-4,VASH1
ENSG00000071539,180.32359418332348,-1.7970985261839743,0.16075516115995284,6.098147219504789e-30,1.6628452985144502e-28,TRIP13
ENSG00000071889,60.45191785001865,-1.233896647589916,0.2619941810431503,4.555083175941563e-7,2.3865688346712647e-6,FAM3A
ENSG00000072042,610.6115991054205,-1.084099780833424,0.08635572903872263,9.559674724843867e-37,3.5200008789622315e-35,RDH11
ENSG00000072071,488.71687149313493,-1.0024079864234794,0.09314148095217605,1.4123959854864072e-27,3.4273278730381167e-26,ADGRL1
ENSG00000072422,10.683014180079688,-1.8946106160539307,0.7133297311031271,7.290934559181512e-4,0.002246152561364705,RHOBTB1
ENSG00000072501,213.95876299309353,-1.7580333267721027,0.14422688792418506,4.5824861425620804e-35,1.560602040396142e-33,SMC1A
ENSG00000072571,173.53334327904224,-2.4988839123737963,0.17578602200751567,6.716454716986506e-47,3.3731055809675905e-45,HMMR
ENSG00000072657,12.24969594160708,-1.282218483961096,0.6145468952154535,0.0044974880517487026,0.01147813204239247,TRHDE
ENSG00000072864,77.5091101227073,-2.5340340773904564,0.2643811859504656,9.081852424479062e-23,1.7385886366282597e-21,NDE1
