ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_symbol
ENSG00000001084,170.30001398665829,1.0713323978203841,0.15579375431480527,1.508438382094629e-12,1.4096406034696328e-11,GCLC
ENSG00000001617,45.023432584092575,1.697698323932128,0.30219648002155036,2.3504663336804235e-9,1.646164763075603e-8,SEMA3F
ENSG00000002587,4.798420613211227,3.0924616730776506,1.2701688410606098,0.0017726895122508754,0.004868388032858217,HS3ST1
ENSG00000003147,209.60816097654637,1.1471767676637494,0.13900951117825427,3.2833337471803404e-17,4.389607645485614e-16,ICA1
ENSG00000005421,3.724307633741377,3.352099513834934,1.6011782055161512,0.0019318275486203632,0.005253995665041081,PON1
ENSG00000006025,99.99148349635895,1.8485352560309647,0.20797061792810762,7.967654061140949e-20,1.2732846149182419e-18,OSBPL7
ENSG00000006432,86.9578882301971,1.06122326376136,0.2061067582300274,6.257553001931548e-8,3.720543195147391e-7,MAP3K9
ENSG00000006459,28.258954666692564,1.7837325772461967,0.39251046479263163,6.281662517515673e-7,3.2621036855422715e-6,KDM7A
ENSG00000006756,47.84991990363514,1.3675026182653407,0.2851791538617165,2.548264638117517e-7,1.3991852219569405e-6,ARSD
ENSG00000006837,30.04356089580753,1.0561048147272418,0.3514057542525001,5.589341352880528e-4,0.0017270449117309245,CDKL3
ENSG00000007341,85.39617234171179,1.2513208108268101,0.21257410547699826,7.236753986307031e-10,5.307290773617981e-9,ST7L
ENSG00000008300,133.8091366990844,1.6964743988053406,0.18228091987577014,1.5473920588276069e-21,2.762270665013963e-20,CELSR3
ENSG00000008516,11.891629890963813,2.893445384053272,0.7363391504246404,9.04393143914359e-6,3.918122420780657e-5,MMP25
ENSG00000010295,171.34661746796928,1.4868817734478381,0.1629971101695733,1.102311187450757e-20,1.852000689161919e-19,IFFO1
ENSG00000010438,947.1146265915589,1.6266786003302502,0.07425149780348093,3.258787695981989e-107,6.917877826510955e-105,PRSS3
ENSG00000011275,847.3242779579423,1.384922840942565,0.07456097544404564,8.080357219743316e-78,9.916744653511543e-76,RNF216
ENSG00000011422,596.47905822535,2.0358444177124464,0.09284679434732357,1.952210243130816e-107,4.200995987581095e-105,PLAUR
ENSG00000011638,51.247879296767984,1.1820982938502926,0.28586126144050056,6.620995511545627e-6,2.9323151533935794e-5,LDAF1
ENSG00000013364,584.6949244863459,1.6645792161824884,0.09357927945377982,1.1841623226938787e-71,1.2654425800815061e-69,MVP
ENSG00000013375,501.3659996474028,1.0359545024743035,0.09755401807675597,6.063394940304037e-27,1.428034049733675e-25,PGM3
ENSG00000019485,23.641381389503852,1.125671083731324,0.4178336630419159,0.0012877555825626203,0.0036767270895085792,PRDM11
ENSG00000019549,5.884486017299385,1.7688558043398133,0.9859692727165931,0.005353352768983991,0.013070534449482361,SNAI2
ENSG00000021762,153.81499411897065,1.3217090699206187,0.17793581218370733,1.8990201953527268e-14,2.0644780795014524e-13,OSBPL5
ENSG00000023171,32.8482849923038,1.56809210432258,0.3674623299455499,2.473608589780586e-6,1.1764431527963432e-5,GRAMD1B
ENSG00000023892,219.09683857979496,1.3903264349012565,0.14474358227586637,1.2746760944819625e-22,2.42902414362133e-21,DEF6
ENSG00000026103,167.33975159077102,1.843364008776096,0.16879729973381694,9.715568509562894e-29,2.5352469388160048e-27,FAS
ENSG00000026751,20.203406056358883,2.7294345414378633,2.361564834167192,0.003849782954571469,0.009715058704154733,SLAMF7
ENSG00000028277,621.3311664863835,1.9069224712477855,0.10633034036654283,5.374740141903711e-73,5.9459009076877044e-71,POU2F2
ENSG00000030582,2514.4610354278543,1.0389730373476298,0.05225671243997062,1.4271642102080858e-88,2.075863201681372e-86,GRN
ENSG00000032444,279.1404981399756,1.1640008710137193,0.12052817080835326,1.0262149715036076e-22,1.9683529899084457e-21,PNPLA6
ENSG00000033627,367.9549204581693,1.0315796140844609,0.11735739673853486,3.809925910135171e-19,5.805055879952803e-18,ATP6V0A1
ENSG00000034152,656.600586051451,1.0028189073628069,0.08566256508115415,3.162612687461929e-32,9.722403660927483e-31,MAP2K3
ENSG00000036530,21.287292024120465,1.9567773720685426,0.4865852110983725,5.431771235626068e-6,2.4421206164982796e-5,CYP46A1
ENSG00000042832,3.738042510006958,1.562985915092872,1.5374766092669598,0.016438080495776625,0.035085028058173234,TG
ENSG00000044446,122.8418741943121,1.0359392526148516,0.1754169198108841,8.810161803514087e-10,6.398466563633972e-9,PHKA2
ENSG00000047346,85.63628715663629,1.396287631934635,0.2528392448950253,5.0344185227108674e-9,3.405929395920113e-8,ATOSA
ENSG00000048052,220.3272134198168,2.94504159258648,0.16059579642551292,3.917137983309587e-76,4.5921134761052465e-74,HDAC9
ENSG00000048392,859.0061013897293,1.8524033261195678,0.08104843461583841,1.1127369068761714e-116,2.9133306783529626e-114,RRM2B
ENSG00000048740,354.9784057264165,1.3508310712841085,0.12458056732084084,3.2738580639652917e-28,8.21550101067584e-27,CELF2
ENSG00000049247,71.03969281248159,1.3151668370419092,0.2457846110314733,1.4491011054359232e-8,9.360168283426364e-8,UTS2
ENSG00000049759,336.1884330001531,1.2093873255480425,0.11630861687558147,4.8705591438869335e-26,1.0945867466569362e-24,NEDD4L
ENSG00000049769,24.34723958593088,1.5103354703960568,0.40958844875978134,2.8941074684235206e-5,1.153896807651398e-4,PPP1R3F
ENSG00000054793,60.51430961761753,1.1668442378824386,0.24836180410118952,5.247471746945226e-7,2.761558917010471e-6,ATP9A
ENSG00000055163,281.4910550976494,1.3452041610259133,0.1238369640056137,2.949232265134248e-28,7.424597700800303e-27,CYFIP2
ENSG00000057657,6.311761586849111,3.6754440990202606,1.1800148631682892,3.343669664252861e-4,0.0010803312783987699,PRDM1
ENSG00000058085,307.7405660211485,1.9837821846772812,0.12693853368842514,4.120855119249781e-56,3.039179017290836e-54,LAMC2
